Neuron_ID,Class_1,Class_2,Class_3,Membership_Pattern,Membership_Count
0,1,0,0,1,1
1,0,1,0,2,1
2,1,1,1,"1,2,3",3
3,1,1,1,"1,2,3",3
4,0,0,1,3,1
5,1,1,1,"1,2,3",3
6,0,0,1,3,1
7,0,0,1,3,1
8,1,0,1,"1,3",2
9,1,0,1,"1,3",2
10,0,1,0,2,1
11,0,1,0,2,1
12,0,1,0,2,1
13,0,1,0,2,1
14,0,1,0,2,1
15,0,1,1,"2,3",2
16,1,1,1,"1,2,3",3
17,0,1,0,2,1
18,0,1,0,2,1
19,0,0,1,3,1
20,0,1,0,2,1
21,0,1,0,2,1
22,0,1,0,2,1
23,0,1,0,2,1
24,0,1,0,2,1
25,0,0,1,3,1
26,0,0,1,3,1
27,0,0,1,3,1
28,0,0,1,3,1
29,0,0,1,3,1
30,0,0,1,3,1
31,0,0,1,3,1
32,0,0,1,3,1
33,1,1,1,"1,2,3",3
34,0,0,1,3,1
35,1,0,0,1,1
36,0,0,1,3,1
37,0,1,1,"2,3",2
38,0,0,1,3,1
39,0,0,1,3,1
40,0,1,0,2,1
41,0,1,1,"2,3",2
42,0,0,1,3,1
43,0,1,0,2,1
44,0,0,1,3,1
45,0,0,1,3,1
46,1,1,0,"1,2",2
47,1,0,0,1,1
48,0,0,1,3,1
49,1,1,0,"1,2",2
50,0,1,0,2,1
51,0,1,0,2,1
52,1,1,1,"1,2,3",3
53,1,1,1,"1,2,3",3
54,0,0,1,3,1
55,0,0,1,3,1
56,1,1,0,"1,2",2
57,1,1,0,"1,2",2
58,1,1,0,"1,2",2
59,0,0,1,3,1
60,0,0,1,3,1
61,0,1,0,2,1
62,1,1,1,"1,2,3",3
63,1,1,1,"1,2,3",3
64,1,1,1,"1,2,3",3
65,1,1,1,"1,2,3",3
66,0,0,1,3,1
67,0,1,1,"2,3",2
68,0,0,1,3,1
69,1,0,1,"1,3",2
70,0,1,1,"2,3",2
71,0,1,0,2,1
72,0,1,0,2,1
73,0,0,1,3,1
74,1,0,0,1,1
75,1,0,0,1,1
76,1,0,0,1,1
77,1,0,0,1,1
78,1,0,0,1,1
79,1,1,1,"1,2,3",3
80,0,1,1,"2,3",2
81,0,1,1,"2,3",2
82,1,0,0,1,1
83,1,1,1,"1,2,3",3
84,1,0,0,1,1
85,0,0,1,3,1
86,0,1,0,2,1
87,1,1,0,"1,2",2
88,0,1,0,2,1
89,0,0,1,3,1
90,0,0,1,3,1
91,1,0,1,"1,3",2
92,0,0,1,3,1
93,1,0,0,1,1
94,1,0,1,"1,3",2
95,0,1,0,2,1
96,1,1,1,"1,2,3",3
97,1,1,1,"1,2,3",3
98,1,1,1,"1,2,3",3
99,1,1,1,"1,2,3",3
100,1,1,1,"1,2,3",3
101,1,1,0,"1,2",2
102,1,1,1,"1,2,3",3
103,1,1,0,"1,2",2
104,1,1,1,"1,2,3",3
105,1,1,1,"1,2,3",3
106,1,1,1,"1,2,3",3
107,0,1,0,2,1
108,0,0,1,3,1
109,1,0,0,1,1
110,0,0,1,3,1
111,1,1,1,"1,2,3",3
112,1,1,1,"1,2,3",3
113,1,1,1,"1,2,3",3
114,1,1,1,"1,2,3",3
115,1,1,0,"1,2",2
116,1,1,1,"1,2,3",3
117,1,0,0,1,1
118,1,0,0,1,1
119,1,1,0,"1,2",2
120,0,1,0,2,1
121,1,1,0,"1,2",2
122,1,0,1,"1,3",2
123,1,1,0,"1,2",2
124,0,1,0,2,1
125,1,1,1,"1,2,3",3
126,1,0,0,1,1
127,1,1,1,"1,2,3",3
128,1,0,1,"1,3",2
129,1,1,1,"1,2,3",3
130,1,0,1,"1,3",2
131,1,1,1,"1,2,3",3
132,0,1,0,2,1
133,0,0,1,3,1
134,1,0,0,1,1
135,1,0,1,"1,3",2
136,1,0,1,"1,3",2
137,1,0,1,"1,3",2
138,1,0,1,"1,3",2
139,1,1,1,"1,2,3",3
140,1,0,1,"1,3",2
141,1,0,1,"1,3",2
142,1,0,1,"1,3",2
143,1,0,0,1,1
144,1,0,1,"1,3",2
145,1,0,1,"1,3",2
146,1,0,1,"1,3",2
147,1,1,1,"1,2,3",3
148,1,1,1,"1,2,3",3
149,1,1,1,"1,2,3",3
150,1,0,1,"1,3",2
151,0,1,0,2,1
152,1,0,0,1,1
153,1,0,1,"1,3",2
154,1,0,1,"1,3",2
155,1,1,1,"1,2,3",3
156,1,1,1,"1,2,3",3
157,0,0,1,3,1
158,1,0,0,1,1
159,1,1,0,"1,2",2
160,1,1,1,"1,2,3",3
161,1,1,1,"1,2,3",3
162,1,0,0,1,1
163,1,0,0,1,1
164,1,0,1,"1,3",2
165,1,0,0,1,1
166,1,1,0,"1,2",2
167,0,1,0,2,1
168,1,1,0,"1,2",2
169,0,1,1,"2,3",2
170,0,1,0,2,1
171,0,1,0,2,1
172,0,0,1,3,1
173,1,1,0,"1,2",2
174,0,0,1,3,1
175,1,0,0,1,1
176,1,0,1,"1,3",2
177,0,0,1,3,1
178,0,1,0,2,1
179,0,1,0,2,1
180,1,0,0,1,1
181,1,0,0,1,1
182,1,0,0,1,1
183,1,0,1,"1,3",2
184,1,0,1,"1,3",2
185,1,0,0,1,1
186,1,0,0,1,1
187,1,0,1,"1,3",2
188,1,0,0,1,1
189,1,1,1,"1,2,3",3
190,1,1,1,"1,2,3",3
191,1,1,1,"1,2,3",3
192,1,1,1,"1,2,3",3
193,0,0,1,3,1
194,1,1,1,"1,2,3",3
195,1,1,0,"1,2",2
196,1,1,0,"1,2",2
197,0,1,0,2,1
198,1,1,1,"1,2,3",3
199,1,0,1,"1,3",2
200,0,1,0,2,1
201,1,0,0,1,1
202,0,0,1,3,1
203,1,0,0,1,1
204,1,1,0,"1,2",2
205,1,1,0,"1,2",2
206,1,1,0,"1,2",2
207,1,0,1,"1,3",2
208,1,1,0,"1,2",2
209,1,1,1,"1,2,3",3
210,1,1,1,"1,2,3",3
211,1,1,1,"1,2,3",3
212,1,0,0,1,1
213,1,0,0,1,1
214,1,0,0,1,1
215,1,0,0,1,1
216,1,1,1,"1,2,3",3
217,0,1,0,2,1
218,0,0,1,3,1
219,1,1,1,"1,2,3",3
220,0,0,1,3,1
221,1,1,1,"1,2,3",3
222,1,1,1,"1,2,3",3
223,0,0,1,3,1
224,0,1,0,2,1
225,0,0,1,3,1
226,1,1,0,"1,2",2
227,1,1,0,"1,2",2
228,0,1,0,2,1
229,0,1,0,2,1
230,1,0,0,1,1
231,0,1,0,2,1
232,0,0,1,3,1
233,0,0,1,3,1
234,1,0,1,"1,3",2
