Class_ID,Class_Name,Gini_Mean,Gini_STD,PR_Mean,PR_STD,PR_Norm_Mean,PR_Norm_STD
1,Divergent,0.5228784257107193,0.07484872571481507,38.4915659977939,12.239602617681175,0.1637938978629528,0.052083415394387975
2,Convergent,0.5115413477525187,0.06792901288011848,47.61292543463571,15.728302980858999,0.20260819333887536,0.06692894885471914
3,Random,0.5651761456214605,0.07451055158887045,39.0424420239666,12.538238960638168,0.16613805116581531,0.053354208343141155
