Class_ID,Class_Name,Signal_Corr,Noise_Corr,Abs_Signal_Corr,Abs_Noise_Corr
1,Divergent,0.7582540945120514,0.18835575000577498,0.7582540945120514,0.18835575000577498
1,Divergent,0.7861858029777082,0.2738643371038243,0.7861858029777082,0.2738643371038243
1,Divergent,0.8096738362086497,0.2512838876894697,0.8096738362086497,0.2512838876894697
1,Divergent,0.7974846920293972,0.22518844617225517,0.7974846920293972,0.22518844617225517
1,Divergent,0.828462611709141,0.2505990951903254,0.828462611709141,0.2505990951903254
1,Divergent,0.7737266296627124,0.30388176464449657,0.7737266296627124,0.30388176464449657
1,Divergent,0.7670964338119254,0.23557098601766968,0.7670964338119254,0.23557098601766968
1,Divergent,0.88988520844022,0.2717413866500044,0.88988520844022,0.2717413866500044
1,Divergent,0.9084371615496037,0.2965088851919178,0.9084371615496037,0.2965088851919178
1,Divergent,0.8257027393592106,0.27604987989492225,0.8257027393592106,0.27604987989492225
1,Divergent,0.8938140560657907,0.3212238290487563,0.8938140560657907,0.3212238290487563
1,Divergent,0.9092248563295879,0.251352845687424,0.9092248563295879,0.251352845687424
1,Divergent,0.7565915221849963,0.20730838838153984,0.7565915221849963,0.20730838838153984
1,Divergent,0.9278823044928385,0.24444946812974597,0.9278823044928385,0.24444946812974597
1,Divergent,0.7458790103745809,0.4794391588516708,0.7458790103745809,0.4794391588516708
1,Divergent,0.7715405928944166,0.4901110816107451,0.7715405928944166,0.4901110816107451
1,Divergent,0.7547047724866965,0.3492231662277354,0.7547047724866965,0.3492231662277354
1,Divergent,0.662447206176231,0.3438014560274476,0.662447206176231,0.3438014560274476
1,Divergent,0.776193103873908,0.41568923810215236,0.776193103873908,0.41568923810215236
1,Divergent,0.5849458820025301,0.3511157365098432,0.5849458820025301,0.3511157365098432
1,Divergent,0.5956096212272627,0.39227610736707486,0.5956096212272627,0.39227610736707486
1,Divergent,0.5518958533048828,0.29030247081703564,0.5518958533048828,0.29030247081703564
1,Divergent,0.6753168547999603,0.30084494798586925,0.6753168547999603,0.30084494798586925
1,Divergent,0.6437618880658167,0.37609667939616137,0.6437618880658167,0.37609667939616137
1,Divergent,0.8331962099031063,0.018995008555883788,0.8331962099031063,0.018995008555883788
1,Divergent,0.7616607748726152,0.47909833343459884,0.7616607748726152,0.47909833343459884
1,Divergent,0.7391067475361631,0.40921497157970727,0.7391067475361631,0.40921497157970727
1,Divergent,0.7332712208215826,0.38837955368419397,0.7332712208215826,0.38837955368419397
1,Divergent,0.805284463807913,0.4550659508507658,0.805284463807913,0.4550659508507658
1,Divergent,0.9042881849453216,0.17333327814895244,0.9042881849453216,0.17333327814895244
