repeat_idx,accuracy_mean
0,0.9722222222222222
1,0.9611111111111111
2,0.9722222222222222
3,0.9611111111111111
4,0.9722222222222222
5,0.9777777777777779
6,0.9722222222222222
7,0.9555555555555556
8,0.9722222222222222
9,0.9500000000000001
10,0.9722222222222222
11,0.9611111111111109
12,0.9444444444444445
13,0.9611111111111111
14,0.9666666666666667
15,0.9611111111111111
16,0.9611111111111111
17,0.9611111111111111
18,0.9499999999999998
19,0.9666666666666667
