rank,edge_idx,neuron_i_local,neuron_j_local,neuron_i_global,neuron_j_global,layer_i,layer_j,layer_pair,strength_decile,corr_mean,edge_importance,edge_importance_raw
40,24720,160,161,160,161,DepthMid,DepthMid,DepthMid--DepthMid,10,0.7539664207216342,0.00013756183381747594,0.007156037006844993
41,3384,14,214,14,214,DepthLow,DepthLow,DepthLow--DepthLow,6,0.21427325126134952,0.00013744804016338903,0.007150117402713585
42,26220,184,185,184,185,DepthMid,DepthMid,DepthMid--DepthMid,10,0.7730982430617254,0.00013716526076145233,0.007135407073482894
43,27392,220,223,220,223,DepthMid,DepthMid,DepthMid--DepthMid,10,0.8974511046074478,0.00013576317252327126,0.007062469725667375
44,26715,195,196,195,196,DepthMid,DepthMid,DepthMid--DepthMid,10,0.9054649443475363,0.00013465537146558243,0.007004841347613315
45,7522,34,162,34,162,DepthLow,DepthMid,DepthLow--DepthMid,5,0.18958450091907786,0.00013387805916815568,0.0069644051640302875
46,19526,108,141,108,141,DepthHigh,DepthLow,DepthHigh--DepthLow,7,0.23111424712623083,0.00013310995674881823,0.006924448083019582
47,26010,180,181,180,181,DepthLow,DepthLow,DepthLow--DepthLow,10,0.9551926434758429,0.00013283013264093633,0.006909891489698305
48,27474,228,229,228,229,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.8520962796657997,0.00013233817340175375,0.0068842995182644175
49,4921,22,27,22,27,DepthHigh,DepthLow,DepthHigh--DepthLow,9,0.28497383676272076,0.00013115313576745079,0.0068226532539609926
50,19870,111,113,111,113,DepthLow,DepthLow,DepthLow--DepthLow,10,0.9081910188793725,0.0001305495494234297,0.006791254383396558
51,6959,31,202,31,202,DepthLow,DepthMid,DepthLow--DepthMid,5,0.19126337405118649,0.00013031101143984547,0.006778845515393738
52,1790,7,181,7,181,DepthHigh,DepthLow,DepthHigh--DepthLow,5,0.18630099601949185,0.00012972443714315369,0.006748331620239068
53,26084,181,202,181,202,DepthLow,DepthMid,DepthLow--DepthMid,8,0.26544451277164594,0.00012971197774315268,0.006747683475873615
54,22646,136,139,136,139,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.8175112123147756,0.00012925033068940427,0.006723668359841446
55,22336,132,227,132,227,DepthLow,DepthHigh,DepthHigh--DepthLow,8,0.24523115233675097,0.00012904001067635587,0.006712727405109399
56,3561,15,172,15,172,DepthLow,DepthLow,DepthLow--DepthLow,10,0.39591267839344707,0.00012860224711476912,0.006689954720564355
57,4709,21,27,21,27,DepthHigh,DepthLow,DepthHigh--DepthLow,9,0.3018464598680126,0.00012841782510244522,0.006680360993086006
58,19863,110,229,110,229,DepthHigh,DepthHigh,DepthHigh--DepthHigh,9,0.3118292603934059,0.0001279327243765334,0.006655125805023027
59,22548,135,139,135,139,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.7924753457686081,0.00012784929837368213,0.0066507859416527195
60,27171,209,211,209,211,DepthMid,DepthMid,DepthMid--DepthMid,10,0.8586957127819717,0.00012772367073670624,0.0066442507276741475
61,18980,104,105,104,105,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.932723190129407,0.000127421519703104,0.006628532676248757
62,7919,36,162,36,162,DepthLow,DepthMid,DepthLow--DepthMid,6,0.198862853231074,0.00012722022142551938,0.0066180610368133524
63,3416,15,27,15,27,DepthLow,DepthLow,DepthLow--DepthLow,10,0.6083024641975758,0.00012695055695704523,0.006604032953134323
64,1106,4,181,4,181,DepthHigh,DepthLow,DepthHigh--DepthLow,6,0.19843256150803562,0.00012682728667206321,0.006597620369813094
65,4911,21,229,21,229,DepthHigh,DepthHigh,DepthHigh--DepthHigh,8,0.25573250505915646,0.00012655019939673858,0.006583206147922306
66,14781,75,82,75,82,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.6532686260145004,0.00012642427788540073,0.006576655646449004
67,8192,38,42,38,42,DepthLow,DepthLow,DepthLow--DepthLow,10,0.7262586055241739,0.000126414828979128,0.00657616410950823
68,13300,66,68,66,68,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.7922805923630936,0.00012634785843635267,0.006572680267593876
69,23030,140,141,140,141,DepthLow,DepthLow,DepthLow--DepthLow,10,0.7990902989728034,0.00012586265006830672,0.006547439479931982
70,16090,83,155,83,155,DepthMid,DepthMid,DepthMid--DepthMid,10,0.8752958181134031,0.00012578721771724566,0.006543515450419387
71,4742,21,60,21,60,DepthHigh,DepthMid,DepthHigh--DepthMid,7,0.22949594868482753,0.0001248807488579446,0.006496360476378275
72,18872,103,127,103,127,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.9209176207957712,0.0001243839432770848,0.006470516395769717
73,23755,148,150,148,150,DepthMid,DepthMid,DepthMid--DepthMid,10,0.8957772149688175,0.00012404807448394216,0.006453044329234444
74,20592,117,118,117,118,DepthLow,DepthLow,DepthLow--DepthLow,10,0.8431081048513621,0.00012390302383716165,0.006445498720344079
75,22179,131,172,131,172,DepthLow,DepthLow,DepthLow--DepthLow,10,0.3251350782405525,0.00012383677397436043,0.006442052368570861
76,27031,204,206,204,206,DepthLow,DepthLow,DepthLow--DepthLow,10,0.8671536084556745,0.00012370310034583255,0.006435098597993377
77,6049,27,110,27,110,DepthLow,DepthHigh,DepthHigh--DepthLow,7,0.23712391818804196,0.00012331226990331645,0.006414767398325323
78,23668,147,149,147,149,DepthMid,DepthMid,DepthMid--DepthMid,10,0.8834593652861735,0.0001228353783629702,0.006389959256297373
79,3634,16,27,16,27,DepthLow,DepthLow,DepthLow--DepthLow,10,0.6347425571006905,0.0001223784453670147,0.006366189367964504
80,7486,34,126,34,126,DepthLow,DepthLow,DepthLow--DepthLow,9,0.28914733573053786,0.00012221646652950716,0.006357763145927746
81,21327,123,172,123,172,DepthHigh,DepthLow,DepthHigh--DepthLow,8,0.26208654317100755,0.00012205475279311384,0.006349350714586643
82,931,4,6,4,6,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.7778202238366316,0.00012201761292823502,0.006347418679805435
83,956,4,31,4,31,DepthHigh,DepthLow,DepthHigh--DepthLow,7,0.23037976276618946,0.0001218794544540867,0.006340231605263187
84,19993,112,114,112,114,DepthLow,DepthLow,DepthLow--DepthLow,10,0.922865004134371,0.00012175647044974884,0.0063338339144076005
85,5121,22,227,22,227,DepthHigh,DepthHigh,DepthHigh--DepthHigh,8,0.2628346997031288,0.00012105748431766702,0.006297472298037425
86,7321,33,161,33,161,DepthMid,DepthMid,DepthMid--DepthMid,10,0.8041189465150461,0.00012047332603893563,0.0062670840853737055
87,3730,16,123,16,123,DepthLow,DepthHigh,DepthHigh--DepthLow,8,0.264662747816496,0.00012020087148891334,0.006252910860224426
88,14939,76,82,76,82,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.6545741162999619,0.00012005779776598196,0.00624546809192459
89,8389,39,44,39,44,DepthLow,DepthLow,DepthLow--DepthLow,10,0.6771045105117419,0.00011962866174677233,0.006223144216550052
90,5123,22,229,22,229,DepthHigh,DepthHigh,DepthHigh--DepthHigh,9,0.2871584843295731,0.00011905830275634704,0.006193473849927245
91,18182,98,102,98,102,DepthLow,DepthLow,DepthLow--DepthLow,10,0.8649457158300097,0.00011897234325159085,0.0061890021924910586
92,15183,77,169,77,169,DepthMid,DepthLow,DepthLow--DepthMid,9,0.30285386698329925,0.00011892268145450267,0.006186418760386911
93,15204,77,190,77,190,DepthMid,DepthMid,DepthMid--DepthMid,5,0.18996629565391365,0.00011838389069284127,0.006158390589182746
94,2519,11,12,11,12,DepthLow,DepthLow,DepthLow--DepthLow,10,0.7382572596769846,0.00011702319502671119,0.006087606504152299
95,22694,136,187,136,187,DepthHigh,DepthMid,DepthHigh--DepthMid,9,0.29140866289311,0.00011672155771167297,0.006071915176629558
96,15238,77,224,77,224,DepthMid,DepthLow,DepthLow--DepthMid,3,0.14535862787143347,0.00011666607007944494,0.0060690286815994554
97,22338,132,229,132,229,DepthLow,DepthHigh,DepthHigh--DepthLow,7,0.23358017308544035,0.00011624005607175072,0.006046867214861964
98,19861,110,227,110,227,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.31728297911993086,0.00011616595000291036,0.006043012179229356
99,15252,78,82,78,82,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.6765045363414731,0.00011573086126444943,0.006020378640352438
100,2743,12,14,12,14,DepthLow,DepthLow,DepthLow--DepthLow,10,0.6766932075836005,0.00011560384457889896,0.006013771167356025
101,4814,21,132,21,132,DepthHigh,DepthLow,DepthHigh--DepthLow,8,0.2645136271200242,0.00011488447772560566,0.005976349335436462
102,17359,92,110,92,110,DepthHigh,DepthHigh,DepthHigh--DepthHigh,7,0.2401815595438929,0.0001147863922902643,0.005971246880884521
103,22941,139,146,139,146,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.8253007513680108,0.00011438821773358836,0.005950533636638754
104,1640,7,31,7,31,DepthHigh,DepthLow,DepthHigh--DepthLow,6,0.21141487866000322,0.00011435200071272786,0.00594864960867574
105,4378,19,123,19,123,DepthLow,DepthHigh,DepthHigh--DepthLow,8,0.24622966153198272,0.00011385152472040701,0.005922614591384262
106,17932,96,125,96,125,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.8902892490782638,0.0001136308839366095,0.005911136744875112
107,19495,108,110,108,110,DepthHigh,DepthHigh,DepthHigh--DepthHigh,9,0.2983854310370077,0.00011343703461701319,0.005901052604047042
108,1389,6,7,6,7,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.7140637328191195,0.00011342015118804975,0.005900174319430503
109,26222,184,187,184,187,DepthMid,DepthMid,DepthMid--DepthMid,10,0.40175090916880274,0.0001132518825721802,0.005891420899903901
110,5026,22,132,22,132,DepthHigh,DepthLow,DepthHigh--DepthLow,8,0.254585389435952,0.00011308403139793643,0.005882689195904341
111,3512,15,123,15,123,DepthLow,DepthHigh,DepthHigh--DepthLow,8,0.25208093340841103,0.0001130240762219708,0.005879570296962276
112,6166,27,227,27,227,DepthLow,DepthHigh,DepthHigh--DepthLow,10,0.314869646531599,0.00011292160191361957,0.005874239530989897
113,23401,144,146,144,146,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.8764430167689476,0.00011286979465788712,0.005871544491028911
114,8582,40,43,40,43,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.6591309386967558,0.00011280880841841658,0.005868371955635566
115,26117,182,183,182,183,DepthMid,DepthMid,DepthMid--DepthMid,10,0.7859802530009226,0.00011266552000357443,0.00586091801895264
116,4909,21,227,21,227,DepthHigh,DepthHigh,DepthHigh--DepthHigh,8,0.2590850718692153,0.00011259256389842337,0.005857122805019763
117,7883,36,126,36,126,DepthLow,DepthLow,DepthLow--DepthLow,8,0.2506196547827753,0.00011253891069094301,0.0058543317377039925
118,2296,10,12,10,12,DepthLow,DepthLow,DepthLow--DepthLow,10,0.5602632462666841,0.00011203618385108317,0.005828179630171429
119,5861,26,129,26,129,DepthLow,DepthLow,DepthLow--DepthLow,10,0.3594061634883269,0.00011125179721209986,0.005787375435719594
120,21286,123,131,123,131,DepthHigh,DepthLow,DepthHigh--DepthLow,8,0.2515919514499584,0.00011112413843563764,0.005780734560825295
121,10843,52,54,52,54,DepthLow,DepthLow,DepthLow--DepthLow,10,0.7442939842766254,0.00011098867954409557,0.005773687919952017
122,27467,227,228,227,228,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.7919358147005152,0.00011047642960806126,0.005747040416082017
123,4999,22,105,22,105,DepthHigh,DepthHigh,DepthHigh--DepthHigh,8,0.2501654568944713,0.00011042245240211904,0.005744232494200421
124,4491,20,22,20,22,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.7133109603508576,0.00010999177571875316,0.005721828472687878
125,17904,96,97,96,97,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.9016310898695932,0.00010970390444506149,0.005706853261682197
126,13634,68,69,68,69,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.7897687965750658,0.00010964774598987448,0.005703931870098404
127,24798,161,166,161,166,DepthMid,DepthMid,DepthMid--DepthMid,10,0.8004573620195267,0.00010963577010121091,0.005703308878240211
128,21972,129,172,129,172,DepthLow,DepthLow,DepthLow--DepthLow,10,0.3467556282170386,0.0001096037354292328,0.005701642418206815
129,4954,22,60,22,60,DepthHigh,DepthMid,DepthHigh--DepthMid,8,0.25766187159291476,0.00010929824819213366,0.0056857508157678645
130,6993,32,34,32,34,DepthLow,DepthLow,DepthLow--DepthLow,10,0.7561422286857068,0.00010916465793874018,0.005678801382407548
131,4792,21,110,21,110,DepthHigh,DepthHigh,DepthHigh--DepthHigh,6,0.20935648121235187,0.0001090613514585744,0.005673427326431425
132,25404,169,224,169,224,DepthLow,DepthLow,DepthLow--DepthLow,4,0.17413860354228528,0.00010857753694902666,0.005648259048002061
133,13808,69,78,69,78,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.4745940071177844,0.00010836112402626716,0.005637001136988158
134,9371,44,66,44,66,DepthLow,DepthHigh,DepthHigh--DepthLow,7,0.23715476090929036,0.00010795814990191344,0.005616038216775111
135,22846,138,146,138,146,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.759633263138394,0.00010779411771403823,0.005607505178401209
136,6031,27,92,27,92,DepthLow,DepthHigh,DepthHigh--DepthLow,6,0.21774856742431076,0.00010779030954038293,0.0056073070752584294
137,26118,182,184,182,184,DepthMid,DepthMid,DepthMid--DepthMid,10,0.7763402512868677,0.00010771531976457412,0.005603406068736992
138,4282,19,27,19,27,DepthLow,DepthLow,DepthLow--DepthLow,10,0.5921027036288203,0.0001075501708606516,0.005594814938222713
139,5759,26,27,26,27,DepthLow,DepthLow,DepthLow--DepthLow,10,0.6563714674087631,0.00010742998641920507,0.005588562882061703
140,12438,60,229,60,229,DepthMid,DepthHigh,DepthHigh--DepthMid,10,0.3473325311355181,0.00010728546845668859,0.00558104498367941
141,4386,19,131,19,131,DepthLow,DepthLow,DepthLow--DepthLow,10,0.3705228588942581,0.0001072070743148246,0.005576966880293242
142,22596,135,187,135,187,DepthHigh,DepthMid,DepthHigh--DepthMid,9,0.29252571197886107,0.00010719534230772082,0.005576356575278621
143,27468,227,229,227,229,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.6959116746463904,0.00010703609998811774,0.005568072708303952
144,19775,110,141,110,141,DepthHigh,DepthLow,DepthHigh--DepthLow,5,0.18671185856642078,0.00010685140048548963,0.0055584645456379445
145,12341,60,132,60,132,DepthMid,DepthLow,DepthLow--DepthMid,8,0.24950851560980816,0.00010664559391916026,0.005547758382714449
146,16119,83,184,83,184,DepthMid,DepthMid,DepthMid--DepthMid,9,0.3020151728577678,0.00010639564372699195,0.005534755845779693
147,17478,92,229,92,229,DepthHigh,DepthHigh,DepthHigh--DepthHigh,7,0.2367795308150525,0.00010627595289570678,0.005528529467471934
148,21220,122,176,122,176,DepthLow,DepthLow,DepthLow--DepthLow,10,0.7764646050679403,0.00010604982907745297,0.0055167663907038506
149,8775,41,43,41,43,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.6225537119838956,0.00010523718336266869,0.00547449214466431
150,15868,82,84,82,84,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.6186616354001403,0.00010517110804033446,0.005471054872575525
151,10842,52,53,52,53,DepthLow,DepthLow,DepthLow--DepthLow,10,0.7895609713168847,0.0001050678218961205,0.005465681874486024
152,27360,218,220,218,220,DepthMid,DepthMid,DepthMid--DepthMid,10,0.6506021846749813,0.00010495415127540958,0.00545976867061381
153,27285,214,215,214,215,DepthLow,DepthLow,DepthLow--DepthLow,10,0.7916978351237165,0.00010456390774268555,0.005439468002293552
154,4490,20,21,20,21,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.8267129044423013,0.00010430560017288464,0.005426030710296586
155,3342,14,172,14,172,DepthLow,DepthLow,DepthLow--DepthLow,4,0.17050114461955093,0.00010416674596669226,0.005418807443417292
156,4384,19,129,19,129,DepthLow,DepthLow,DepthLow--DepthLow,10,0.40494273045898843,0.00010380084048005444,0.00539977285271198
157,8584,40,45,40,45,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.6491683974120142,0.00010377709061716432,0.005398537372687959
158,12319,60,110,60,110,DepthMid,DepthHigh,DepthHigh--DepthMid,7,0.22539787339012105,0.00010310049966980305,0.005363340765290024
159,5999,27,60,27,60,DepthLow,DepthMid,DepthLow--DepthMid,10,0.328206217581597,0.00010291211616033677,0.005353540958702619
160,5855,26,123,26,123,DepthLow,DepthHigh,DepthHigh--DepthLow,8,0.26438980734623563,0.00010271561777351031,0.0053433190120413
161,18043,97,99,97,99,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.8864161625569928,0.00010180440295975377,0.0052959171510201745
162,26346,186,214,186,214,DepthMid,DepthLow,DepthLow--DepthMid,9,0.28102481242174604,0.00010155552619159676,0.005282970454151924
163,11742,57,58,57,58,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.9406806574952803,0.00010138208612765104,0.00527394801324937
164,25230,167,181,167,181,DepthLow,DepthLow,DepthLow--DepthLow,5,0.19550584813405553,0.00010126680371614462,0.005267950963194971
165,22940,139,145,139,145,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.8513493220085718,0.00010126520246076655,0.005267867665070594
166,7326,33,166,33,166,DepthMid,DepthMid,DepthMid--DepthMid,10,0.8234240232725754,0.00010121218983323289,0.005265109921051535
167,3518,15,129,15,129,DepthLow,DepthLow,DepthLow--DepthLow,10,0.387164614309003,0.00010081709870751079,0.005244557078462254
168,25352,169,172,169,172,DepthLow,DepthLow,DepthLow--DepthLow,10,0.8817287097655364,0.00010080774984451736,0.005244070745824077
169,2237,9,177,9,177,DepthMid,DepthLow,DepthLow--DepthMid,3,0.1478548658501872,0.00010078841402269917,0.005243064886475965
170,3736,16,129,16,129,DepthLow,DepthLow,DepthLow--DepthLow,10,0.3732282875571131,0.00010070513598731187,0.005238732720448871
171,3344,14,174,14,174,DepthLow,DepthLow,DepthLow--DepthLow,4,0.16835877731099685,0.00010069247528536782,0.005238074104253302
172,24175,153,155,153,155,DepthMid,DepthMid,DepthMid--DepthMid,10,0.7847074642278438,0.00010058504501576533,0.005232485526639901
173,13469,67,70,67,70,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.7877277745713585,0.00010037613574359687,0.005221617959370522
174,6168,27,229,27,229,DepthLow,DepthHigh,DepthHigh--DepthLow,9,0.28801429032637593,0.00010034000862378183,0.005219738608105911
175,11024,53,54,53,54,DepthLow,DepthLow,DepthLow--DepthLow,10,0.7825312523410708,0.0001000222426935137,0.0052032082617634035
176,5863,26,131,26,131,DepthLow,DepthLow,DepthLow--DepthLow,10,0.36580087798456534,9.999786100318018e-05,0.005201939913752373
177,3520,15,131,15,131,DepthLow,DepthLow,DepthLow--DepthLow,10,0.39176679670400044,9.991084455718655e-05,0.005197413273692015
178,8437,39,92,39,92,DepthLow,DepthHigh,DepthHigh--DepthLow,10,0.31861017514995016,9.983754204595265e-05,0.005193600039537399
179,14851,75,152,75,152,DepthHigh,DepthMid,DepthHigh--DepthMid,6,0.21230923368622656,9.971285802490266e-05,0.005187113912942286
180,16120,83,185,83,185,DepthMid,DepthMid,DepthMid--DepthMid,10,0.32628145290877275,9.925333962911004e-05,0.005163209530786541
181,4427,19,172,19,172,DepthLow,DepthLow,DepthLow--DepthLow,10,0.38666014439190743,9.921983622733923e-05,0.0051614666666775525
182,22939,139,144,139,144,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.8705853467518198,9.8744478907041e-05,0.0051367383355618
183,22844,138,144,138,144,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.8082576529134239,9.871078445442726e-05,0.005134985532890171
184,7003,32,44,32,44,DepthLow,DepthLow,DepthLow--DepthLow,10,0.5117090301827892,9.867881233864838e-05,0.005133322327062279
185,26170,183,185,183,185,DepthMid,DepthMid,DepthMid--DepthMid,10,0.7573821924574016,9.858878748569959e-05,0.005128639188132246
186,8904,41,172,41,172,DepthHigh,DepthLow,DepthHigh--DepthLow,3,0.15129898049385018,9.849844484164969e-05,0.00512393951754647
187,22652,136,145,136,145,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.694135674489657,9.848513754592344e-05,0.00512324726521139
188,11565,56,58,56,58,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.8116196985310741,9.843837748934948e-05,0.005120814783134062
189,12617,62,63,62,63,DepthMid,DepthMid,DepthMid--DepthMid,10,0.8566776406929437,9.822532663720053e-05,0.005109731768754211
190,15681,80,202,80,202,DepthMid,DepthMid,DepthMid--DepthMid,10,0.6788544243676505,9.821876009625695e-05,0.005109390173933212
191,19766,110,132,110,132,DepthHigh,DepthLow,DepthHigh--DepthLow,3,0.14267230369587566,9.81918028484437e-05,0.005107987844103775
192,13806,69,76,69,76,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.4530867994691835,9.815714283990703e-05,0.005106184812718812
193,4774,21,92,21,92,DepthHigh,DepthHigh,DepthHigh--DepthHigh,7,0.2296297762168448,9.808482000393184e-05,0.005102422541772605
194,9160,43,45,43,45,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.6612588566376888,9.808001945826776e-05,0.005102172814929978
195,18069,97,125,97,125,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.8099242059858693,9.799258556833378e-05,0.005097624459222172
196,22845,138,145,138,145,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.7771215858377442,9.798783050420876e-05,0.005097377098352487
197,7396,34,36,34,36,DepthLow,DepthLow,DepthLow--DepthLow,10,0.9339949909278658,9.78302698272492e-05,0.00508918071128889
198,14794,75,95,75,95,DepthHigh,DepthHigh,DepthHigh--DepthHigh,8,0.2559425612478957,9.738667208092519e-05,0.005066104529467561
199,16911,89,91,89,91,DepthMid,DepthMid,DepthMid--DepthMid,10,0.8101492648121668,9.723014197207954e-05,0.0050579617530847505
200,8194,38,44,38,44,DepthLow,DepthLow,DepthLow--DepthLow,10,0.6276627308421548,9.721592674478013e-05,0.005057222269684506
201,5904,26,172,26,172,DepthLow,DepthLow,DepthLow--DepthLow,10,0.4034305014532723,9.668914270488528e-05,0.005029818694292332
