level_type,overlap_category,n_neurons,n_important_neurons,important_fraction,mean_selectivity_index,sem_selectivity_index,mean_decoder_importance,sem_decoder_importance,mean_ablation_effect_proxy,sem_ablation_effect_proxy,n_actual_ablation_eval,mean_ablation_drop_actual,sem_ablation_drop_actual
coarse,Condition_Biased,122,27,0.22131147540983426,0.2681097446542811,0.012894165971480307,0.004267619781578317,4.5864838023208675e-05,0.004267619781578317,4.5864838023208675e-05,30,-0.003950617283950519,0.0012165565670151904
coarse,Shared_Core,113,20,0.17699115044247632,0.1969890516335847,0.009383382481027776,0.004242038819884471,4.3334865957895975e-05,0.004242038819884471,4.3334865957895975e-05,30,-0.003456790123456725,0.0008504038136523596
detail,Biased_Convergent,40,4,0.0999999999999975,0.2432461607056701,0.016201397224023573,0.004080948013279148,7.578723244178935e-05,0.004080948013279148,7.578723244178935e-05,4,-0.0037037037037035425,0.0021383343303319822
detail,Biased_Divergent,36,11,0.30555555555554703,0.29168712986368056,0.022740462860577973,0.004349056486352015,8.866425331220532e-05,0.004349056486352015,8.866425331220532e-05,11,-0.0026936026936026066,0.0026936026936026955
detail,Biased_Random,46,12,0.26086956521738563,0.2712783857500652,0.025519358334787395,0.004366209985059049,6.987875188504392e-05,0.004366209985059049,6.987875188504392e-05,15,-0.004938271604938182,0.0013842269397071289
detail,Shared_Core,113,20,0.17699115044247632,0.1969890516335847,0.009383382481027776,0.004242038819884471,4.3334865957895975e-05,0.004242038819884471,4.3334865957895975e-05,30,-0.003456790123456725,0.0008504038136523596
