Trial_Index,Class_ID,Class_Name,Gini,Participation_Ratio,Participation_Ratio_Norm
0,1,Divergent,0.5949861473051474,21.453368355081082,0.0912909291705578
1,1,Divergent,0.6607557540814382,22.632116340326334,0.09630687804394185
2,1,Divergent,0.5576168047457377,23.84356841777336,0.10146199326712067
3,1,Divergent,0.5068891161779709,31.444460512795782,0.13380621494806716
4,1,Divergent,0.5203094226954952,45.630729387152506,0.1941733165410745
5,1,Divergent,0.5157271156569083,33.248985939712696,0.14148504655196892
6,1,Divergent,0.6054648310917732,26.484417912099573,0.11269965068978542
7,1,Divergent,0.49068565646873696,38.37744244862785,0.16330826573884194
8,1,Divergent,0.478183662152168,54.573372385094075,0.2322271165323152
9,1,Divergent,0.4861664181754133,50.83369761838888,0.2163136068867612
10,1,Divergent,0.5208649404801395,36.05786091326333,0.15343770601388654
11,1,Divergent,0.45594188468266417,46.01531930246416,0.1958098693721879
12,1,Divergent,0.358484897884251,71.62180706808608,0.3047736470982387
13,1,Divergent,0.43408842082224797,50.38093677691842,0.21438696500816348
14,1,Divergent,0.477415282575806,46.834803772920374,0.19929703733157605
15,1,Divergent,0.3807629263339585,48.84484510723235,0.20785040471162702
16,1,Divergent,0.4772345594269156,55.09214203831971,0.23443464697157324
17,1,Divergent,0.565067651035005,24.07906690864289,0.10246411450486335
18,1,Divergent,0.6572671188245811,29.797835101826266,0.12679929830564368
19,1,Divergent,0.4922554929947387,32.872944256660766,0.13988486917727985
20,1,Divergent,0.4861801806041026,52.48166579080195,0.22332623740766785
21,1,Divergent,0.6024489901758703,21.89037225634412,0.09315052023976221
22,1,Divergent,0.5815319219581809,28.503417045079722,0.12129113636204138
23,1,Divergent,0.5731918578166109,28.78150811362296,0.12247450261116152
24,1,Divergent,0.4832270864888131,38.32854187024492,0.16310017817125497
25,1,Divergent,0.5619229437211386,24.447997605096035,0.10403403236211078
26,1,Divergent,0.5071003008804367,34.412683627984656,0.14643695160844533
27,1,Divergent,0.5465227500868273,33.12121381584879,0.1409413353865906
28,1,Divergent,0.5234272155633577,42.64623390313169,0.18147333575800717
29,1,Divergent,0.5652795557565056,35.183103715221264,0.14971533495838835
