neuron_local_idx,neuron_global_idx,membership_count,coarse_overlap,detail_overlap,rr_label_single,preferred_class,selectivity_index,decoder_importance,ablation_effect_proxy,ablation_drop_actual,is_important_neuron,resp_Divergent,resp_Convergent,resp_Random
12,12,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.14716309804743571,0.0019510770548644188,0.0019510770548644188,0.007751937984496027,1,0.093863050142924,0.10314031738603303,0.05949242109822672
13,13,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.13462070413344038,0.002065987675462907,0.002065987675462907,0.0,1,0.11145943553044052,0.1170551064717877,0.06709726671724356
14,14,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.4540994348402255,0.0014380341278747337,0.0014380341278747337,,0,0.026639490610077268,0.04344190824944694,0.005978584462820098
15,15,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.6070369525675474,0.001338411819515266,0.001338411819515266,,0,0.027759336555997532,0.06922737225420303,0.006096511155135872
16,16,2,Shared_Core,Shared_Core,Shared_Core,Convergent,0.37411582199515164,0.0013018416772497847,0.0013018416772497847,,0,0.015544858613610761,0.019272569848039933,0.002011735006704811
17,17,3,Shared_Core,Shared_Core,Shared_Core,Convergent,0.23896404116675538,0.0015317183914173626,0.0015317183914173626,,0,0.05183586917778171,0.09664455766009318,0.06689232818840087
18,18,3,Shared_Core,Shared_Core,Shared_Core,Convergent,0.10333880131698883,0.0013780420236215298,0.0013780420236215298,,0,0.02966004095370413,0.04655433705428968,0.046007501268254
19,19,2,Shared_Core,Shared_Core,Shared_Core,Divergent,0.5131173850901273,0.0012827415993846992,0.0012827415993846992,,0,0.03972214458894635,0.024352923467721756,0.0012102242660268334
20,20,3,Shared_Core,Shared_Core,Shared_Core,Random,0.16553228468798264,0.001396602968482056,0.001396602968482056,,0,0.02846884167206193,0.04729024870614815,0.052907778260608516
21,21,2,Shared_Core,Shared_Core,Shared_Core,Convergent,0.1711282336511411,0.0013565051756644483,0.0013565051756644483,,0,0.025038904165504156,0.04036133362899056,0.032092960536942
22,22,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.6864453323736867,0.0013821515856934595,0.0013821515856934595,,0,0.031122271188352472,0.10111196157061034,0.006476489819817303
23,23,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.5782431918702219,0.001380093721363916,0.001380093721363916,,0,0.04611955432309991,0.12595822386074443,0.0212005376960187
24,24,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.49846804313707327,0.001168346550002135,0.001168346550002135,,0,0.034640211441982836,0.02110302639886032,0.002084886229257713
25,25,3,Shared_Core,Shared_Core,Shared_Core,Random,0.20081046067217126,0.0013726813321641024,0.0013726813321641024,,0,0.041522434040430996,0.06323629752774765,0.07870184388300476
26,26,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.4223274397111536,0.0013269503167386123,0.0013269503167386123,,0,0.030281606302769097,0.018343184822918596,0.006254320018455502
27,27,1,Condition_Biased,Biased_Random,Random,Random,0.24287985780892807,0.0016489799741784678,0.0016489799741784678,,1,0.06448664967581709,0.059619551813985046,0.10186566798695067
28,28,3,Shared_Core,Shared_Core,Shared_Core,Divergent,0.35568567854461713,0.0013661283810182418,0.0013661283810182418,,0,0.054513893709838314,0.03704995949551262,0.014767483133071847
29,29,1,Condition_Biased,Biased_Random,Random,Random,0.37654471283935803,0.0013003569553357072,0.0013003569553357072,,0,0.022454606260729846,0.052209167464359385,0.0824261379117767
30,30,2,Shared_Core,Shared_Core,Shared_Core,Random,0.2533490089816586,0.0013674836595940956,0.0013674836595940956,,0,0.029531342376555716,0.05529758433165314,0.07119809154623238
31,31,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.7444981123201014,0.0012172637783056828,0.0012172637783056828,,0,0.13950463843645242,0.00875464793261107,0.032109481650729514
32,32,3,Shared_Core,Shared_Core,Shared_Core,Convergent,0.263362175464749,0.00130679933054628,0.00130679933054628,,0,0.02580958977341652,0.041144353014559626,0.022171087952893832
33,33,1,Condition_Biased,Biased_Divergent,Divergent,Convergent,0.17178132016410325,0.0014444771217291036,0.0014444771217291036,,0,0.02214768027798051,0.02224802055924728,0.00930225991015864
34,34,3,Shared_Core,Shared_Core,Shared_Core,Random,0.09571876172032408,0.0017021011719025108,0.0017021011719025108,0.0,1,0.08229836859991627,0.06079715257930057,0.08669451528856921
35,35,3,Shared_Core,Shared_Core,Shared_Core,Random,0.13821165392504797,0.0016842571344491673,0.0016842571344491673,0.0,1,0.0774487243403518,0.05928573008995872,0.09029638787457185
36,36,3,Shared_Core,Shared_Core,Shared_Core,Random,0.12383013066236853,0.0013921085401086572,0.0013921085401086572,,0,0.059197927790659445,0.04646567670997601,0.06776536526086256
37,37,3,Shared_Core,Shared_Core,Shared_Core,Random,0.16658984047632452,0.001531515367589844,0.001531515367589844,,0,0.061176144394767346,0.04389189976594738,0.07353600833651631
38,38,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.35031161878855765,0.0012740552004886219,0.0012740552004886219,,0,0.12843462587063195,0.0680634091369103,0.055526557818863745
39,39,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.3692756193965071,0.0013327952639265823,0.0013327952639265823,,0,0.06700775472733078,0.030078270027900603,0.03165280003129512
40,40,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.43369562472550377,0.0012319685340262728,0.0012319685340262728,,0,0.20193540135388652,0.09047001110272365,0.06905743577914644
41,41,2,Shared_Core,Shared_Core,Shared_Core,Divergent,0.4227188569607865,0.001367422996877577,0.001367422996877577,,0,0.08543884335332132,0.03928982873388508,0.030045350046120873
42,42,3,Shared_Core,Shared_Core,Shared_Core,Convergent,0.034062263747452776,0.0013520809419604284,0.0013520809419604284,,0,0.04790057986481953,0.048240331878365426,0.04222389059357865
43,43,3,Shared_Core,Shared_Core,Shared_Core,Convergent,0.05079732960779497,0.001342394113100808,0.001342394113100808,,0,0.0441363077048981,0.04558601406579082,0.03822089870308721
44,44,3,Shared_Core,Shared_Core,Shared_Core,Convergent,0.060272055319536694,0.0013545504490066564,0.0013545504490066564,,0,0.03798203537408164,0.043159160956002036,0.038522611552661706
45,45,1,Condition_Biased,Biased_Divergent,Divergent,Convergent,0.19435228885349065,0.0013195009626671445,0.0013195009626671445,,0,0.02280261028445912,0.023422058956982853,0.00879598648626675
46,46,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.05457246090726477,0.001296482970361284,0.001296482970361284,,0,0.025252882061062982,0.031167602263021846,0.030630825506162272
47,47,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.3282777916424517,0.0012181030029005978,0.0012181030029005978,,0,0.06875539077298036,0.05837307884232015,0.011167379060052624
48,48,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.3518547188542831,0.0011517041397665483,0.0011517041397665483,,0,0.07015449619512,0.05844100298745944,0.008829991484797278
49,49,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.35716656856610957,0.0011442096996885866,0.0011442096996885866,,0,0.09753817948635923,0.0816975356654373,0.010702032769142195
50,50,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.7974444333741154,0.0013409713489689478,0.0013409713489689478,,0,0.15025955443541525,0.02220231605492331,0.011663442044410595
51,51,2,Shared_Core,Shared_Core,Shared_Core,Divergent,0.7857116188593897,0.001335245107975326,0.001335245107975326,,0,0.13787512022942777,0.020200555672164302,0.01288993441673039
52,52,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.3900731919915911,0.0013280791035619813,0.0013280791035619813,,0,0.027313263860171435,0.0193136426838333,0.004655011539715667
53,53,2,Shared_Core,Shared_Core,Shared_Core,Random,0.0691250941800971,0.0014755784268083378,0.0014755784268083378,,0,0.0247319076738749,0.02520834477744191,0.02867859944000898
54,54,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.4196114059158637,0.0013585342380804878,0.0013585342380804878,,0,0.03282427171580296,0.020263799499753897,0.006575704371744348
55,55,2,Shared_Core,Shared_Core,Shared_Core,Divergent,0.6739171620864807,0.001350211814246032,0.001350211814246032,,0,0.11156931179748089,0.02217923159509696,0.021288675465440565
56,56,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.4555039932521459,0.0012948674877757448,0.0012948674877757448,,0,0.03454544023911237,0.019101228682441754,0.006745288191839706
57,57,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.36189085146304206,0.0012714927038896444,0.0012714927038896444,,0,0.02208203228594607,0.0151100095785181,0.005582906897793445
58,58,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.4157596606872356,0.0012364664848673863,0.0012364664848673863,,0,0.027935501619207638,0.015338988412540775,0.0077172511423280995
59,59,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.24626935625240498,0.001365663808988095,0.001365663808988095,,0,0.030976727538342987,0.07980716229166819,0.06555634295358503
60,60,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.35956854610318834,0.0015542397823618509,0.0015542397823618509,,1,0.04902632357109161,0.03788602731383599,0.00830215462591759
61,61,3,Shared_Core,Shared_Core,Shared_Core,Divergent,0.10551436268905075,0.0016473063404115651,0.0016473063404115651,,1,0.035591410519801595,0.033833024641582825,0.023761895145903263
62,62,3,Shared_Core,Shared_Core,Shared_Core,Convergent,0.15117942541612175,0.0014186934830131578,0.0014186934830131578,,0,0.027723785633930846,0.036599717268653145,0.026249717289307552
63,63,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.450486480488626,0.0013835497421266314,0.0013835497421266314,,0,0.04322220379161456,0.019538720557885664,0.013210547560927018
64,64,1,Condition_Biased,Biased_Random,Random,Divergent,0.08030684859218583,0.0011390607985154386,0.0011390607985154386,,0,0.03641861217421672,0.0338508910038047,0.028157321281384592
65,65,3,Shared_Core,Shared_Core,Shared_Core,Divergent,0.12055788111837464,0.0017235336198932745,0.0017235336198932745,0.007751937984496027,1,0.03561384555644716,0.03494821872083923,0.02095307174405848
66,66,3,Shared_Core,Shared_Core,Shared_Core,Convergent,0.1886392225595431,0.001363784444144005,0.001363784444144005,,0,0.027414817895208086,0.03676360646086569,0.022774588197556345
67,67,3,Shared_Core,Shared_Core,Shared_Core,Divergent,0.03216612962435272,0.0011719684032336002,0.0011719684032336002,,0,0.09234583145253873,0.08813888676934414,0.08504141997112784
68,68,3,Shared_Core,Shared_Core,Shared_Core,Divergent,0.0879222380278532,0.0012150998629618412,0.0012150998629618412,,0,0.12012785170522947,0.1097305876681128,0.09169179033632427
69,69,1,Condition_Biased,Biased_Random,Random,Random,0.02614592707907261,0.0014756023516051763,0.0014756023516051763,,0,0.08429542160839355,0.08827841477070071,0.09092016157499233
70,70,1,Condition_Biased,Biased_Random,Random,Convergent,0.03585824560943861,0.0015692063931665508,0.0015692063931665508,,1,0.07229597036475463,0.07696289555505254,0.0709729401409164
71,71,3,Shared_Core,Shared_Core,Shared_Core,Random,0.10752083102974085,0.0014529143378824952,0.0014529143378824952,,0,0.03488951520600095,0.036748833654381266,0.04444975660059803
72,72,1,Condition_Biased,Biased_Divergent,Divergent,Convergent,0.25727281426918436,0.00130452897441452,0.00130452897441452,,0,0.02477577164591778,0.03421367611316545,0.015647320437800975
73,73,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.28033516113926693,0.0018012933263481877,0.0018012933263481877,0.007751937984496027,1,0.038796070242478026,0.06624072610593594,0.035670558380526164
74,74,3,Shared_Core,Shared_Core,Shared_Core,Convergent,0.08678034426284441,0.0015732814388571903,0.0015732814388571903,,1,0.02773921796312881,0.0327675956813199,0.02732989072164362
75,75,2,Shared_Core,Shared_Core,Shared_Core,Convergent,0.31183088837809614,0.0017921246278628069,0.0017921246278628069,0.007751937984496027,1,0.13886963944172576,0.27897163495203264,0.15382001117276128
76,76,2,Shared_Core,Shared_Core,Shared_Core,Convergent,0.3048993009523239,0.0013421394531135888,0.0013421394531135888,,0,0.027973890894033487,0.03600403193073968,0.010383747500013705
77,77,3,Shared_Core,Shared_Core,Shared_Core,Convergent,0.24803490730328928,0.0017116410423533646,0.0017116410423533646,0.007751937984496027,1,0.10734635839366881,0.1773751058892624,0.10639748348341893
78,78,3,Shared_Core,Shared_Core,Shared_Core,Convergent,0.1639621449433989,0.0015748366981134562,0.0015748366981134562,,1,0.03731968673192477,0.04539364009785155,0.027889996702068074
79,79,2,Shared_Core,Shared_Core,Shared_Core,Convergent,0.3213700075734773,0.0016530744752956924,0.0016530744752956924,,1,0.225642368601507,0.45531379961752677,0.24203829406652339
80,80,2,Shared_Core,Shared_Core,Shared_Core,Convergent,0.2867302562206862,0.0016821603162171786,0.0016821603162171786,0.007751937984496027,1,0.13549750634203,0.2413240623899509,0.13204753865278507
81,81,2,Shared_Core,Shared_Core,Shared_Core,Convergent,0.0479239547031484,0.0015508003465130678,0.0015508003465130678,,1,0.022837686418954815,0.02666235556784044,0.02560970317139182
82,82,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.4159621419413811,0.0012445341521863224,0.0012445341521863224,,0,0.14027971601872533,0.04727711693828439,0.06844443019277366
83,83,2,Shared_Core,Shared_Core,Shared_Core,Divergent,0.4179074258903143,0.001181666552828977,0.001181666552828977,,0,0.07883213775813895,0.029288452648272453,0.0354373554713562
84,84,2,Shared_Core,Shared_Core,Shared_Core,Divergent,0.39075582885398147,0.001284819166844893,0.001284819166844893,,0,0.0835651552955073,0.029450900116431956,0.043763366137999436
85,85,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.4481135663417031,0.0012169346827234527,0.0012169346827234527,,0,0.17122413779771517,0.05451296339113567,0.07599652282778145
86,86,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.44783239703489186,0.001180648211540092,0.001180648211540092,,0,0.19990863907274115,0.066582675870122,0.08589778288245895
87,87,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.15195049613502373,0.0013915938273124425,0.0013915938273124425,,0,0.03063201041961158,0.031822215860105446,0.016222111285165992
88,88,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.3793896871669276,0.0014831739189894177,0.0014831739189894177,,0,0.013915010929974929,0.042367547314177766,0.02420871442025022
89,89,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.4350820565225126,0.0011004740314173845,0.0011004740314173845,,0,0.027464010925204667,0.044870571925531365,0.007862458525355472
90,90,1,Condition_Biased,Biased_Random,Random,Random,0.418370941398303,0.0011874902172829855,0.0011874902172829855,,0,0.04451166446907101,0.03309063997690205,0.09462117821035922
91,91,1,Condition_Biased,Biased_Random,Random,Random,0.42481297384324485,0.001246643027036038,0.001246643027036038,,0,0.04055374771080635,0.029229329617878608,0.08643087327422559
92,92,1,Condition_Biased,Biased_Random,Random,Random,0.43567573353870787,0.0012176260084799566,0.0012176260084799566,,0,0.05297483988697567,0.03758875905695531,0.11519969020818555
93,93,1,Condition_Biased,Biased_Random,Random,Random,0.32956347014707427,0.0013515976809607758,0.0013515976809607758,,0,0.04050811947996004,0.02770448636330731,0.06763726683665616
94,94,1,Condition_Biased,Biased_Random,Random,Random,0.18236742273890064,0.0012254917150458615,0.0012254917150458615,,0,0.028436684934175994,0.01399450723987979,0.030679586852445852
95,95,1,Condition_Biased,Biased_Convergent,Convergent,Divergent,0.15750161527993167,0.001351073153104248,0.001351073153104248,,0,0.029058144365008625,0.02589318671511268,0.016407297996356505
96,96,2,Shared_Core,Shared_Core,Shared_Core,Divergent,0.1720820793971525,0.0012896483153180588,0.0012896483153180588,,0,0.030020506939205226,0.014797520632897545,0.027613358463832113
97,97,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.27549334508919815,0.0015012847290874882,0.0015012847290874882,,0,0.02905732805707625,0.013960644212626928,0.019049684899721957
98,98,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.21725892264193583,0.0012226975829853568,0.0012226975829853568,,0,0.03422628499311272,0.024614727879698213,0.019402725910840107
99,99,2,Shared_Core,Shared_Core,Shared_Core,Divergent,0.12353953230275233,0.0013507397642883955,0.0013507397642883955,,0,0.04762215071441556,0.033332534755269684,0.04096646637063791
100,100,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.3119161374536779,0.0011175462160908575,0.0011175462160908575,,0,0.05409180774062714,0.08348181833689278,0.033478564135152704
101,101,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.49690920756153023,0.0012814238248383184,0.0012814238248383184,,0,0.028492758572890013,0.05841203955702719,0.010770222935609
102,102,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.5068144822533511,0.0012966902125414246,0.0012966902125414246,,0,0.041555154708918754,0.08618621623588239,0.014862930167524158
103,103,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.5601741496787007,0.0012551347268767979,0.0012551347268767979,,0,0.03687469762621851,0.08737237802874465,0.012387277991619221
104,104,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.5542870575208908,0.0012332331924028446,0.0012332331924028446,,0,0.03768987663918071,0.08848883463321505,0.013060875828991564
105,105,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.503935507173389,0.0012217116898589225,0.0012217116898589225,,0,0.036604363600619964,0.08593142700071137,0.02008361211263163
106,106,1,Condition_Biased,Biased_Random,Random,Random,0.4035269642580274,0.0013911540566907646,0.0013911540566907646,,0,0.025861935374676865,0.053365775371423445,0.09321312254381388
107,107,1,Condition_Biased,Biased_Random,Random,Random,0.45376706367678793,0.0014323880744310027,0.0014323880744310027,,0,0.037295876878988804,0.08943406527710927,0.168642170434861
108,108,1,Condition_Biased,Biased_Random,Random,Random,0.3966996679351877,0.001383532235805231,0.001383532235805231,,0,0.030556534737269714,0.06399821646003942,0.10945177930515519
109,109,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.14425205223259588,0.0015113416498760965,0.0015113416498760965,,0,0.05702922595221372,0.0571138586614046,0.028397874209972085
110,110,1,Condition_Biased,Biased_Divergent,Divergent,Convergent,0.2318567857138776,0.0012085306339556278,0.0012085306339556278,,0,0.06377941277370881,0.0753316108689883,0.030168952622501424
111,111,2,Shared_Core,Shared_Core,Shared_Core,Convergent,0.31443366065839073,0.0011526065994805015,0.0011526065994805015,,0,0.07915189219195218,0.0904618952389773,0.015212140356500944
112,112,2,Shared_Core,Shared_Core,Shared_Core,Convergent,0.27342934250963447,0.0011609301393312344,0.0011609301393312344,,0,0.08695929076660562,0.09079316063775672,0.01664700165621994
113,113,2,Shared_Core,Shared_Core,Shared_Core,Convergent,0.2925037506117035,0.0013418323501967074,0.0013418323501967074,,0,0.04013101814718789,0.04653511349078234,0.010814162079504756
114,114,2,Shared_Core,Shared_Core,Shared_Core,Divergent,0.4072777777218027,0.001211258263690868,0.001211258263690868,,0,0.0838623600593083,0.05108981882641511,0.019553070880703686
115,115,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.3880680280813517,0.0011946451946240062,0.0011946451946240062,,0,0.12866431935912087,0.0766284882556647,0.03681524658698387
116,116,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.40044047691915025,0.0012345297642800122,0.0012345297642800122,,0,0.14899626806398075,0.08793117392489368,0.03964601752759759
117,117,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.5452103584593205,0.001230568508100382,0.001230568508100382,,0,0.03951236922491007,0.07896758774809355,0.006971451865379201
118,118,1,Condition_Biased,Biased_Random,Random,Random,0.20987935373118544,0.0014844501983089415,0.0014844501983089415,,0,0.04302361989443106,0.021265043516282563,0.04922129734700849
119,119,1,Condition_Biased,Biased_Random,Random,Random,0.15957686924433534,0.0014284709425375342,0.0014284709425375342,,0,0.041219675694173445,0.023437963467225566,0.04460580631830664
120,120,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.3400484406239961,0.0013459132187514974,0.0013459132187514974,,0,0.03380310776884909,0.05321637587621808,0.01861325148926225
121,121,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.3584375068906703,0.0011379739912153982,0.0011379739912153982,,0,0.11801156828059228,0.07280679610515903,0.038662146083837334
122,122,2,Shared_Core,Shared_Core,Shared_Core,Convergent,0.44200649356032495,0.0013680946160368713,0.0013680946160368713,,0,0.056393125589700444,0.07771588041791105,0.003752174467758037
123,123,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.33964094355887686,0.0013714384051949898,0.0013714384051949898,,0,0.026885608613377722,0.036354258304109446,0.008955134873011316
124,124,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.3531114628239475,0.0013494902011936469,0.0013494902011936469,,0,0.03045152748624484,0.04770919056357564,0.015165599174941926
125,125,1,Condition_Biased,Biased_Random,Random,Random,0.10118138490254222,0.0014253117695476475,0.0014253117695476475,,0,0.04639222954335825,0.030100605987549364,0.046857333142859066
126,126,1,Condition_Biased,Biased_Random,Random,Random,0.2912195642662031,0.0016253632684810134,0.0016253632684810134,,1,0.05801926168894011,0.025240869236153526,0.07583950159623641
127,127,1,Condition_Biased,Biased_Random,Random,Random,0.3041031449834692,0.0015347714647533305,0.0015347714647533305,,0,0.08262672196462671,0.03485636181525282,0.11008101124172062
128,128,1,Condition_Biased,Biased_Random,Random,Random,0.260424773798919,0.0014968338803174781,0.0014968338803174781,,0,0.07798212849431568,0.03506432799202902,0.09632999409538831
129,129,1,Condition_Biased,Biased_Random,Random,Random,0.25941055464673807,0.0015088728809314915,0.0015088728809314915,,0,0.05928439834209346,0.029005914792284235,0.07507111594196438
130,130,3,Shared_Core,Shared_Core,Shared_Core,Random,0.10231410773275433,0.0012172759669779201,0.0012172759669779201,,0,0.07216739850168033,0.06173297063539828,0.08221153256505034
131,131,2,Shared_Core,Shared_Core,Shared_Core,Divergent,0.13781459518580802,0.0012913141305397442,0.0012913141305397442,,0,0.03616757905751309,0.021310907364864875,0.03350146527062784
132,132,3,Shared_Core,Shared_Core,Shared_Core,Random,0.18536318590971593,0.0012093793520310742,0.0012093793520310742,,0,0.08387872448595113,0.06381973549975334,0.10745666906699654
133,133,3,Shared_Core,Shared_Core,Shared_Core,Random,0.08081678120219923,0.0014363263249142773,0.0014363263249142773,,0,0.028390258117012245,0.03454009132661127,0.03699816115806962
134,134,3,Shared_Core,Shared_Core,Shared_Core,Random,0.16256802062968076,0.0011865334682015886,0.0011865334682015886,,0,0.07593695728216694,0.05648273615552499,0.0919160628474729
135,135,3,Shared_Core,Shared_Core,Shared_Core,Random,0.17708220568383193,0.0011782749453544432,0.0011782749453544432,,0,0.06718237676889335,0.04906811580682794,0.08314098149191501
136,136,3,Shared_Core,Shared_Core,Shared_Core,Convergent,0.16576415966731556,0.0014724081587075334,0.0014724081587075334,,0,0.03447345320982908,0.05105269526609698,0.038594478726849075
137,137,3,Shared_Core,Shared_Core,Shared_Core,Random,0.24968535853995533,0.0014140880370662817,0.0014140880370662817,,0,0.06594860965445165,0.037409615637902335,0.08607406392982302
138,138,3,Shared_Core,Shared_Core,Shared_Core,Random,0.3027771339786013,0.0014194821467896543,0.0014194821467896543,,0,0.07701611479438802,0.03864614237603303,0.10805880820176514
139,139,3,Shared_Core,Shared_Core,Shared_Core,Convergent,0.24104423680872905,0.0014520999003206207,0.0014520999003206207,,0,0.05122014033613066,0.09747567662952451,0.06800159947701202
140,140,2,Shared_Core,Shared_Core,Shared_Core,Random,0.2764543649861281,0.0014243403210137237,0.0014243403210137237,,0,0.07720356085707271,0.040719183094732395,0.10401762789025065
141,141,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.18675584877732312,0.0012277407605967906,0.0012277407605967906,,0,0.04060459547927455,0.027751526499569818,0.02789842006714307
142,142,1,Condition_Biased,Biased_Convergent,Convergent,Divergent,0.23027587257157442,0.0015673472496817158,0.0015673472496817158,,1,0.11046971966113363,0.08547864087462963,0.05275248349174973
143,143,2,Shared_Core,Shared_Core,Shared_Core,Divergent,0.2515548772335304,0.0015730860741203258,0.0015730860741203258,,1,0.12425077442454283,0.09302302812402313,0.0555839371946893
144,144,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.35241911791537844,0.0012870189908231345,0.0012870189908231345,,0,0.08372529386665928,0.061570268686491625,0.01861034830772253
145,145,2,Shared_Core,Shared_Core,Shared_Core,Divergent,0.3665232483926237,0.0011606856850638894,0.0011606856850638894,,0,0.0885242195849223,0.06228016176038665,0.019793868267027906
146,146,2,Shared_Core,Shared_Core,Shared_Core,Divergent,0.392718450094235,0.0012256902828999719,0.0012256902828999719,,0,0.08882474424760967,0.06488895269010116,0.012573406414323769
147,147,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.20310629423366744,0.001332744072522932,0.001332744072522932,,0,0.029374782300293053,0.036695305962820314,0.019236480882174747
148,148,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.16622002219774343,0.0012768562429545745,0.0012768562429545745,,0,0.03567023016389203,0.0401544758718595,0.021746033257552127
149,149,2,Shared_Core,Shared_Core,Shared_Core,Convergent,0.08517082883091558,0.0013458576552571565,0.0013458576552571565,,0,0.015781351581964857,0.019915845708686625,0.017797871409778215
150,150,2,Shared_Core,Shared_Core,Shared_Core,Convergent,0.13282356526827116,0.0014954106890686782,0.0014954106890686782,,0,0.01493733086519771,0.020794070351487108,0.016898390678183516
151,151,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.11526600529346594,0.0013387599255890504,0.0013387599255890504,,0,0.032274305566692,0.03345557515140254,0.020805918358901675
