rank,edge_idx,neuron_i_local,neuron_j_local,neuron_i_global,neuron_j_global,layer_i,layer_j,layer_pair,strength_decile,corr_mean,edge_importance,edge_importance_raw
125,227206,486,488,486,488,DepthMid,DepthMid,DepthMid--DepthMid,10,0.9558428436711747,2.0234291160695424e-05,0.005615364179234954
126,15389,22,23,22,23,DepthLow,DepthLow,DepthLow--DepthLow,10,0.8961153958551786,2.0179092153745885e-05,0.0056000455044223725
127,141723,240,244,240,244,DepthLow,DepthLow,DepthLow--DepthLow,10,0.584963743408825,2.0165276475258327e-05,0.005596211415771837
128,216627,443,444,443,444,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.7493152306854667,2.0159827081422198e-05,0.005594699115157848
129,189153,354,649,354,649,DepthMid,DepthMid,DepthMid--DepthMid,9,0.18716341539282788,2.010409010923079e-05,0.005579231145728279
130,189186,354,682,354,682,DepthMid,DepthMid,DepthMid--DepthMid,10,0.2678111657479114,2.008192857122823e-05,0.005573080937368222
131,34279,50,55,50,55,DepthMid,DepthMid,DepthMid--DepthMid,10,0.8156864623046682,2.0061206157527627e-05,0.005567330110779955
132,189397,355,538,355,538,DepthMid,DepthLow,DepthLow--DepthMid,10,0.2144538371537558,2.005836874722069e-05,0.005566542680566916
133,126644,208,701,208,701,DepthLow,DepthLow,DepthLow--DepthLow,2,0.05510299313716122,2.0030633206798955e-05,0.005558845590565638
134,189541,355,682,355,682,DepthMid,DepthMid,DepthMid--DepthMid,10,0.2641354800215184,1.995534414649136e-05,0.0055379515800474555
135,104439,166,441,166,441,DepthMid,DepthHigh,DepthHigh--DepthMid,2,0.03698506901323632,1.9925216755100932e-05,0.00552959071022088
136,210058,419,559,419,559,DepthHigh,DepthHigh,DepthHigh--DepthHigh,7,0.1317727226185795,1.9911858118700676e-05,0.005525883458618654
137,155826,271,273,271,273,DepthLow,DepthLow,DepthLow--DepthLow,10,0.923254722594885,1.9909674469337804e-05,0.005525277458323664
138,143425,243,542,243,542,DepthLow,DepthHigh,DepthHigh--DepthLow,10,0.2342218485297648,1.990863801130259e-05,0.005524989823373766
139,54902,82,86,82,86,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.8048339010132021,1.9874279032069107e-05,0.005515454615063749
140,159744,280,285,280,285,DepthMid,DepthMid,DepthMid--DepthMid,10,0.845317642350679,1.985761708747537e-05,0.00551083063856341
141,135162,226,354,226,354,DepthLow,DepthMid,DepthLow--DepthMid,7,0.13705236568295287,1.981865469985969e-05,0.005500017905168551
142,251811,676,678,676,678,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.9732157518202335,1.9813833964999375e-05,0.005498680068244232
143,251999,682,683,682,683,DepthMid,DepthMid,DepthMid--DepthMid,10,0.8237274837222175,1.9779703501637077e-05,0.00548920827702292
144,126298,208,355,208,355,DepthLow,DepthMid,DepthLow--DepthMid,10,0.22221101105149393,1.9777625303054006e-05,0.005488631541134915
145,189560,355,701,355,701,DepthMid,DepthLow,DepthLow--DepthMid,7,0.13168317116207676,1.9776618621150872e-05,0.005488352169574337
146,252404,709,710,709,710,DepthLow,DepthLow,DepthLow--DepthLow,10,0.8103276867900667,1.9727549279000812e-05,0.005474734582280581
147,252352,700,703,700,703,DepthLow,DepthLow,DepthLow--DepthLow,10,0.7947779873522326,1.9720430829509906e-05,0.005472759089985571
148,247554,612,613,612,613,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.9037475860268218,1.9707176755391105e-05,0.00546908085621674
149,237689,538,701,538,701,DepthLow,DepthLow,DepthLow--DepthLow,4,0.07909661645128403,1.970454524448474e-05,0.005468350566632414
150,189042,354,538,354,538,DepthMid,DepthLow,DepthLow--DepthMid,10,0.2280297385004885,1.9702490395799285e-05,0.005467780310743022
151,152695,263,682,263,682,DepthLow,DepthMid,DepthLow--DepthMid,8,0.16539357338781188,1.965412032245916e-05,0.0054543567825836225
152,241820,565,566,565,566,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.9412594680086211,1.9643635215786504e-05,0.005451446984955551
153,188954,354,450,354,450,DepthMid,DepthHigh,DepthHigh--DepthMid,9,0.18030542323022306,1.9631867051003575e-05,0.005448181116610938
154,132732,221,354,221,354,DepthLow,DepthMid,DepthLow--DepthMid,8,0.15744056378583693,1.963088402100796e-05,0.005447908308861922
155,249704,637,638,637,638,DepthLow,DepthLow,DepthLow--DepthLow,10,0.7405466896698063,1.9617918309323154e-05,0.005444310100633378
156,62200,93,542,93,542,DepthLow,DepthHigh,DepthHigh--DepthLow,8,0.15860037341767183,1.961036683441409e-05,0.005442214436329253
157,148577,254,623,254,623,DepthLow,DepthHigh,DepthHigh--DepthLow,7,0.13164341359389248,1.958226396731369e-05,0.00543441540685023
158,155386,270,272,270,272,DepthLow,DepthLow,DepthLow--DepthLow,10,0.8751788238954599,1.9551732474554758e-05,0.0054259423919363154
159,81587,126,129,126,129,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.8564125612578875,1.9527336010255415e-05,0.005419171953049253
160,126297,208,354,208,354,DepthLow,DepthMid,DepthLow--DepthMid,10,0.2126256521337562,1.9520451597431098e-05,0.005417261409958728
161,78063,120,124,120,124,DepthLow,DepthLow,DepthLow--DepthLow,10,0.7651691333566308,1.951120628475664e-05,0.005414695676511203
162,118948,193,640,193,640,DepthMid,DepthLow,DepthLow--DepthMid,9,0.18466624405456136,1.9504820007156525e-05,0.005412923374521993
163,81585,126,127,126,127,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.875882398136158,1.9503795885357997e-05,0.005412639163090174
164,132733,221,355,221,355,DepthLow,DepthMid,DepthLow--DepthMid,9,0.17149381909143138,1.9493778104726926e-05,0.005409859056484788
165,251845,677,679,677,679,DepthMid,DepthMid,DepthMid--DepthMid,10,0.8867335969282519,1.94837405287061e-05,0.00540707345631792
166,251461,667,670,667,670,DepthLow,DepthLow,DepthLow--DepthLow,10,0.7913211347966953,1.944066491844657e-05,0.00539511923282034
167,187064,349,350,349,350,DepthMid,DepthMid,DepthMid--DepthMid,10,0.7659206463628074,1.943739647009234e-05,0.005394212182127817
168,62077,93,419,93,419,DepthLow,DepthHigh,DepthHigh--DepthLow,9,0.1807955708026646,1.943589217485439e-05,0.005393794714299214
169,133027,221,649,221,649,DepthLow,DepthMid,DepthLow--DepthMid,8,0.15654118468295514,1.9420439714488674e-05,0.00538950639049634
170,165467,293,509,293,509,DepthMid,DepthHigh,DepthHigh--DepthMid,7,0.13485553501161987,1.9409899935289636e-05,0.005386581420300879
171,135163,226,355,226,355,DepthLow,DepthMid,DepthLow--DepthMid,8,0.15246050069354455,1.9391551175775212e-05,0.005381489323617461
172,237637,538,649,538,649,DepthLow,DepthMid,DepthLow--DepthMid,7,0.1265722648867028,1.937158976136007e-05,0.005375949687433349
173,189309,355,450,355,450,DepthMid,DepthHigh,DepthHigh--DepthMid,9,0.17772316081440975,1.9335733432897335e-05,0.005365998938931734
174,32290,47,49,47,49,DepthLow,DepthLow,DepthLow--DepthLow,10,0.6856442518737066,1.9327232123172097e-05,0.005363639679112422
175,218725,450,701,450,701,DepthHigh,DepthLow,DepthHigh--DepthLow,7,0.13308701463242187,1.9318367114697644e-05,0.005361179486628251
176,237690,538,702,538,702,DepthLow,DepthLow,DepthLow--DepthLow,4,0.07824667691224595,1.931620611228415e-05,0.005360579771251637
177,147294,252,253,252,253,DepthLow,DepthLow,DepthLow--DepthLow,10,0.8973663993953093,1.9307772354149044e-05,0.00535823925816165
178,147002,251,419,251,419,DepthLow,DepthHigh,DepthHigh--DepthLow,5,0.0913436125204563,1.9284261081053116e-05,0.005351714475074237
179,189205,354,701,354,701,DepthMid,DepthLow,DepthLow--DepthMid,7,0.1302514403345303,1.9208587241050722e-05,0.0053307136815658384
180,146997,251,414,251,414,DepthLow,DepthHigh,DepthHigh--DepthLow,5,0.10086299610037128,1.9206689914253577e-05,0.005330187140712572
181,245968,597,602,597,602,DepthLow,DepthLow,DepthLow--DepthLow,10,0.7431630645067407,1.9197271431448494e-05,0.005327573349572255
182,251780,675,681,675,681,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.8636180749824439,1.915494527763555e-05,0.005315827113142305
183,54901,82,85,82,85,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.8275220200216392,1.9154504334764384e-05,0.005315704743903661
184,189561,355,702,355,702,DepthMid,DepthLow,DepthLow--DepthMid,7,0.1313203674759068,1.9153142303895072e-05,0.0053153267568867785
185,147223,251,640,251,640,DepthLow,DepthLow,DepthLow--DepthLow,10,0.2136311722982743,1.9148978204958333e-05,0.005314171147736824
186,128997,213,559,213,559,DepthMid,DepthHigh,DepthHigh--DepthMid,8,0.14520442254755675,1.9135988683369656e-05,0.005310566331850012
187,229756,497,640,497,640,DepthHigh,DepthLow,DepthHigh--DepthLow,5,0.09052872312850582,1.9058985328503237e-05,0.005289196575076039
188,252402,708,709,708,709,DepthLow,DepthLow,DepthLow--DepthLow,10,0.714124236531781,1.9029719983261128e-05,0.005281074937897826
189,62155,93,497,93,497,DepthLow,DepthHigh,DepthHigh--DepthLow,7,0.1319565130953354,1.9008455055822595e-05,0.0052751735544066015
190,252351,700,702,700,702,DepthLow,DepthLow,DepthLow--DepthLow,10,0.8208890681068167,1.898588647118558e-05,0.005268910383597194
191,61901,93,243,93,243,DepthLow,DepthLow,DepthLow--DepthLow,10,0.24464214627963596,1.89681528417494e-05,0.005263988996101437
192,9839,13,701,13,701,DepthLow,DepthLow,DepthLow--DepthLow,1,0.027906298761025235,1.8908059264791434e-05,0.005247311993839685
193,143380,243,497,243,497,DepthLow,DepthHigh,DepthHigh--DepthLow,6,0.11474153907221003,1.8887633773143985e-05,0.0052416435682333985
194,161457,284,288,284,288,DepthMid,DepthMid,DepthMid--DepthMid,10,0.9504803787396003,1.8882188130804104e-05,0.005240132308724209
195,251546,669,672,669,672,DepthLow,DepthLow,DepthLow--DepthLow,10,0.7176952840405838,1.8878704325278782e-05,0.005239165492708815
196,55527,83,84,83,84,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.8357863627605036,1.884298502664198e-05,0.005229252772343196
197,246189,599,600,599,600,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.7600902869238333,1.8792618556313418e-05,0.005215275209646713
