Class_ID,Class_Name,Network_Type,Strong_Threshold,Weak_Threshold,Edge_Mean_Corr,Edge_Min_Corr,Edge_Max_Corr,efficiency,modularity,local_efficiency,avg_clustering,density,n_edges
1,Divergent,strong_threshold,0.35,0.1,0.4409221205419953,0.3500004580227227,0.9912112999495172,0.26805823690338765,0.3648953139036946,0.7731722415516876,0.6553264993767163,0.030229195142726966,7630
1,Divergent,weak_threshold,0.35,0.1,0.06975689028030226,-0.02302937431769699,0.09999979688459658,0.5690979444411429,0.10011612668528366,0.7311072730571073,0.462265277731546,0.1381985301400527,34882
2,Convergent,strong_threshold,0.35,0.1,0.4368850432400529,0.35000411742720383,0.9864335105254967,0.2734920682082306,0.3684077644667942,0.7804182918727104,0.6645481296780267,0.03420692933975159,8634
2,Convergent,weak_threshold,0.35,0.1,0.06836573472645933,-0.046567979447441614,0.09999901415122782,0.5702224599354212,0.09639871375477208,0.792773168822634,0.585546365664157,0.14044491987084248,35449
3,Random,strong_threshold,0.35,0.1,0.4451158239665202,0.35000699505874655,0.9853648919459141,0.230744936881353,0.33083716026729704,0.7387210948485798,0.6322980453857229,0.02846615558328876,7185
3,Random,weak_threshold,0.35,0.1,0.06100066591475441,-0.05371284623985561,0.09999945287085978,0.6201362889007745,0.08443483311937991,0.831548133235485,0.66309626647097,0.2402725778015491,60646
