Class_ID,n_nodes,n_edges,density,mean_degree,largest_component,avg_clustering,global_efficiency,local_efficiency,transitivity,efficiency,modularity,betweenness_mean
1,711,12620,0.04999900952833739,35.49929676511955,648,0.6318095192302111,0.351474585912691,0.7745785610035789,0.4456632713631075,0.351474585912691,0.2668941583932128,0.001979462507210955
2,711,12620,0.04999900952833739,35.49929676511955,635,0.6614576498409427,0.33807092909120473,0.7869720151932376,0.4391457587993606,0.33807092909120473,0.3091411985352659,0.0019106854960778022
3,711,12620,0.04999900952833739,35.49929676511955,602,0.6396889719708356,0.3120036392759763,0.7618310456595077,0.44674974200376527,0.3120036392759763,0.2340817251061757,0.0016499553561312808
