Class_ID,Class_Name,Gini_Mean,Gini_STD,PR_Mean,PR_STD,PR_Norm_Mean,PR_Norm_STD
1,Divergent,0.6432451807643301,0.0892851137665168,64.870757837522,24.294801674664985,0.09123875926515052,0.034169903902482396
2,Convergent,0.6405281395436907,0.0666894255726396,56.18821735878954,20.600643764003575,0.07902702863402185,0.028974182509147073
3,Random,0.6885879363834979,0.06657437623864933,44.706674486201834,23.44052847979707,0.06287858577524871,0.03296839448635312
