neuron_local_idx,neuron_global_idx,membership_count,coarse_overlap,detail_overlap,rr_label_single,preferred_class,selectivity_index,decoder_importance,ablation_effect_proxy,ablation_drop_actual,is_important_neuron,resp_Divergent,resp_Convergent,resp_Random
22,22,2,Shared_Core,Shared_Core,Shared_Core,Random,0.23236760114323587,0.0014762609242666366,0.0014762609242666366,,0,0.11298978814247751,0.10553698419261048,0.17541294153927575
23,23,3,Shared_Core,Shared_Core,Shared_Core,Convergent,0.2262563683965082,0.0013738909670186375,0.0013738909670186375,,0,0.06206631657395343,0.09137607803731634,0.053246696730927814
24,24,1,Condition_Biased,Biased_Random,Random,Random,0.23981226314138054,0.0014283008167316133,0.0014283008167316133,,0,0.0957824776683064,0.09092127928259777,0.15225029043439361
25,25,3,Shared_Core,Shared_Core,Shared_Core,Convergent,0.13191712437345054,0.0010683186000461945,0.0010683186000461945,,0,0.06009562289028011,0.06692762145696328,0.04255981157932963
26,26,3,Shared_Core,Shared_Core,Shared_Core,Convergent,0.25529544933833964,0.0013705999289548262,0.0013705999289548262,,0,0.08257141017926083,0.139161973407394,0.08254438774689796
27,27,3,Shared_Core,Shared_Core,Shared_Core,Convergent,0.244274043393188,0.0013051777794323065,0.0013051777794323065,,0,0.08378203890819118,0.12103301983827736,0.06323990562842005
28,28,3,Shared_Core,Shared_Core,Shared_Core,Convergent,0.1800280447777001,0.0012907709366816581,0.0012907709366816581,,0,0.053777964387104346,0.06477231951702757,0.03623936310528763
29,29,2,Shared_Core,Shared_Core,Shared_Core,Divergent,0.19258277257928227,0.001465246752440955,0.001465246752440955,,0,0.17272761952200974,0.16798855573870242,0.0658958485305664
30,30,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.21244632777866537,0.0013914112582508176,0.0013914112582508176,,0,0.20331893210421956,0.19500494853195827,0.06912974830687282
31,31,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.10217054531502712,0.0013113034201467635,0.0013113034201467635,,0,0.0801313759667086,0.07606593647982642,0.054484294413308064
32,32,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.09298367207309778,0.0012932360869015048,0.0012932360869015048,,0,0.1319840493724095,0.1286872512584672,0.09036759990784857
33,33,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.13260513166538607,0.001291854158848384,0.001291854158848384,,0,0.12003004160774833,0.11296405220861759,0.07088367940695395
34,34,3,Shared_Core,Shared_Core,Shared_Core,Divergent,0.14936431728622312,0.0012875237323992112,0.0012875237323992112,,0,0.04613169092002781,0.03976008950117213,0.028523329098428054
35,35,2,Shared_Core,Shared_Core,Shared_Core,Divergent,0.16607726877870288,0.0012690519036647045,0.0012690519036647045,,0,0.038175014343731675,0.03451885381571905,0.020083037633744496
36,36,1,Condition_Biased,Biased_Divergent,Divergent,Convergent,0.07691800119202868,0.0012974988475509667,0.0012974988475509667,,0,0.02967599607475194,0.03275678647486003,0.026479068470911846
37,37,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.2191664460297207,0.0014436227290416073,0.0014436227290416073,,0,0.039168425663201896,0.04729958167245165,0.021419036497790662
38,38,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.20499988971168975,0.0012192896886027331,0.0012192896886027331,,0,0.025850099268074266,0.02071261951667175,0.013396647951883516
39,39,1,Condition_Biased,Biased_Random,Random,Random,0.4977706446825641,0.001359139189749335,0.001359139189749335,,0,0.06161258185192284,0.035461703275891335,0.1447496179579979
40,40,3,Shared_Core,Shared_Core,Shared_Core,Convergent,0.2505385435087327,0.0012335206522645103,0.0012335206522645103,,0,0.02670394745751173,0.03632135066198327,0.016831619694592462
41,41,1,Condition_Biased,Biased_Divergent,Divergent,Random,0.19096965958962928,0.0012109904582860154,0.0012109904582860154,,0,0.023853221041085237,0.013481468212796234,0.02748010793353416
42,42,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.14403203634414619,0.0012819826518390472,0.0012819826518390472,,0,0.04576777177000487,0.024199851510817546,0.044287297726860124
43,43,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.5737988126303808,0.001493696302896968,0.001493696302896968,,1,0.10648202077090863,0.024885654493033538,0.03278723650331062
44,44,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.6017943346193134,0.001564577442527708,0.001564577442527708,0.015873015873015817,1,0.04035004302729956,0.007046701375678269,0.013015319551673852
45,45,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.6409490415901131,0.001360792332178623,0.001360792332178623,,0,0.06599806589285226,0.010276409672104825,0.018605253573725118
46,46,1,Condition_Biased,Biased_Convergent,Convergent,Divergent,0.5307243763408152,0.0013193930109192823,0.0013193930109192823,,0,0.08407583572123767,0.03494451400872908,0.016605903364954485
47,47,1,Condition_Biased,Biased_Random,Random,Random,0.22536606965280634,0.0015543814880117158,0.0015543814880117158,,1,0.09710150241081453,0.09895752164486207,0.1550694246118563
48,48,1,Condition_Biased,Biased_Random,Random,Random,0.197781950189596,0.0015654348655157301,0.0015654348655157301,0.0,1,0.01389679950451164,0.009319962694020996,0.017332331720917
49,49,2,Shared_Core,Shared_Core,Shared_Core,Random,0.18861720229704507,0.0013709411133985493,0.0013709411133985493,,0,0.06371837781949176,0.06549478381768697,0.09464397514978098
50,50,1,Condition_Biased,Biased_Random,Random,Random,0.2859258966364957,0.0016071993967712234,0.0016071993967712234,0.015873015873015817,1,0.028301610760850672,0.025164878333521167,0.04814202237933401
51,51,1,Condition_Biased,Biased_Random,Random,Random,0.22526955561148593,0.0016071645339828502,0.0016071645339828502,0.015873015873015817,1,0.03220451088169965,0.02043929979292273,0.04162922664175904
52,52,1,Condition_Biased,Biased_Random,Random,Random,0.1628708402764751,0.0014168008055767498,0.0014168008055767498,,0,0.09444587377624379,0.07158841646946314,0.11532057650269024
53,53,1,Condition_Biased,Biased_Random,Random,Random,0.15573095713838783,0.001490447991576677,0.001490447991576677,,1,0.09682719431694889,0.07847637227839893,0.11998767485576016
54,54,1,Condition_Biased,Biased_Random,Random,Random,0.3207630119132175,0.0015942620355284063,0.0015942620355284063,0.007936507936507908,1,0.029746375165481134,0.026680464480529752,0.054860441930710324
55,55,1,Condition_Biased,Biased_Random,Random,Random,0.3055503062163501,0.0015275301460660879,0.0015275301460660879,,1,0.03457692222585403,0.030480880638835025,0.06115362654247927
56,56,1,Condition_Biased,Biased_Random,Random,Random,0.35201142440112637,0.0015365590547572272,0.0015365590547572272,,1,0.0286280594060941,0.030172891304855457,0.061343332368230065
57,57,1,Condition_Biased,Biased_Random,Random,Random,0.33927974425531093,0.001565150656706089,0.001565150656706089,0.007936507936507908,1,0.023409091012835993,0.021963850426220753,0.04598546879632132
58,58,2,Shared_Core,Shared_Core,Shared_Core,Random,0.10419955552112606,0.0015493794013475791,0.0015493794013475791,,1,0.0544712173411385,0.07325793939985727,0.07872204070112535
59,59,2,Shared_Core,Shared_Core,Shared_Core,Random,0.09551581185883667,0.0015466754497163535,0.0015466754497163535,,1,0.048222461355075914,0.0698762114720735,0.07152085417201595
60,60,2,Shared_Core,Shared_Core,Shared_Core,Random,0.12198983773805044,0.0015641099299362428,0.0015641099299362428,0.0,1,0.05949143906710325,0.07602266723300978,0.08658524506562759
61,61,1,Condition_Biased,Biased_Random,Random,Random,0.2271885826590268,0.0014007330913722387,0.0014007330913722387,,0,0.022863666948559597,0.014156772635267144,0.029393368008886537
62,62,2,Shared_Core,Shared_Core,Shared_Core,Random,0.09294687687632479,0.0014387690113085159,0.0014387690113085159,,0,0.03968277726123117,0.05099605996575621,0.05463139336585762
63,63,3,Shared_Core,Shared_Core,Shared_Core,Random,0.14704244321706195,0.0014835265131979923,0.0014835265131979923,,1,0.16487051072480624,0.14905060565491257,0.211077820605761
64,64,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.5233516753246537,0.001393506829595404,0.001393506829595404,,0,0.04817242886096914,0.004000514808345085,0.02614525899231907
65,65,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.7929782361425258,0.0012155704911039394,0.0012155704911039394,,0,0.09566008913152997,0.005432821134900489,0.01665748646926312
66,66,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.7942922155591289,0.0012017696881665315,0.0012017696881665315,,0,0.10045327660110262,0.006461933865184673,0.01657112707043924
67,67,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.8005441673898056,0.0012038463982069249,0.0012038463982069249,,0,0.11988865377941003,0.007272982719348885,0.019288422096343266
68,68,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.8107989918362505,0.0011102497599646288,0.0011102497599646288,,0,0.10624578607425768,0.004854069467176471,0.017348074369014255
69,69,1,Condition_Biased,Biased_Convergent,Convergent,Divergent,0.26371772686906864,0.0013036358365862892,0.0013036358365862892,,0,0.05887138793329275,0.04955075788502282,0.019049940527313285
70,70,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.8165495539717558,0.001211013738180499,0.001211013738180499,,0,0.06913380176135542,0.0031314407371812398,0.010831984306966502
71,71,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.8215196961723679,0.0011678971897815017,0.0011678971897815017,,0,0.061667440471588154,0.0028401300833936324,0.009244749958198222
72,72,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.7732673279663858,0.0012171478027550816,0.0012171478027550816,,0,0.05659580837988866,0.0032837180072191165,0.011189135190631663
73,73,2,Shared_Core,Shared_Core,Shared_Core,Random,0.23939139121028805,0.0012840002328066025,0.0012840002328066025,,0,0.044054649540303664,0.08638090173011287,0.10627062163419193
74,74,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.8177320739357622,0.0011622118848656864,0.0011622118848656864,,0,0.04915316137121109,0.0015627952314346855,0.008294592345399516
75,75,2,Shared_Core,Shared_Core,Shared_Core,Divergent,0.4202042253068695,0.0013995915430168322,0.0013995915430168322,,0,0.06317129194805468,0.019331545161889396,0.032247583389223095
76,76,2,Shared_Core,Shared_Core,Shared_Core,Divergent,0.384317872557382,0.0014282062758727955,0.0014282062758727955,,0,0.07206617985993868,0.021773456312628867,0.04233011384568517
77,77,2,Shared_Core,Shared_Core,Shared_Core,Divergent,0.40316614861173505,0.0014312626182269165,0.0014312626182269165,,0,0.08175317585897544,0.022490300848121533,0.04705679143172881
78,78,3,Shared_Core,Shared_Core,Shared_Core,Random,0.057466708174836,0.0014785827514461462,0.0014785827514461462,,0,0.1186711280530035,0.14954756950817957,0.15046277178806208
79,79,2,Shared_Core,Shared_Core,Shared_Core,Random,0.48166526501775214,0.0014397122976030137,0.0014397122976030137,,0,0.027297448661990863,0.015206190207374026,0.06074854828387735
80,80,2,Shared_Core,Shared_Core,Shared_Core,Random,0.3185439032074385,0.0015500707292929869,0.0015500707292929869,,1,0.031234982746381142,0.015445131323795918,0.04516048803334198
81,81,3,Shared_Core,Shared_Core,Shared_Core,Convergent,0.06396299901646675,0.0014728147253229955,0.0014728147253229955,,0,0.10127789708843202,0.1286177801687205,0.12502884728804467
82,82,3,Shared_Core,Shared_Core,Shared_Core,Convergent,0.30242983624718944,0.00152393793647464,0.00152393793647464,,1,0.14059733400895516,0.1870451352248589,0.05976218168461134
83,83,3,Shared_Core,Shared_Core,Shared_Core,Divergent,0.2939313944351321,0.001418247525739524,0.001418247525739524,,0,0.08469571824350353,0.06658611075451587,0.02584690066231858
84,84,3,Shared_Core,Shared_Core,Shared_Core,Random,0.047846312336766235,0.001397477638842847,0.001397477638842847,,0,0.046955516319453654,0.04317912004741007,0.04959663946831983
85,85,2,Shared_Core,Shared_Core,Shared_Core,Convergent,0.4187489941466455,0.0014598254387351247,0.0014598254387351247,,0,0.06898172174047663,0.12682471702104076,0.03493658183438201
86,86,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.8678842736771554,0.0013076667730342034,0.0013076667730342034,,0,0.16773483872704914,0.014153440564609411,0.009574378508010082
87,87,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.28629391923982994,0.0013577518120418805,0.0013577518120418805,,0,0.04414159937286481,0.046801615328043264,0.0077945824734689225
88,88,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.9194429365623037,0.001234718151381527,0.001234718151381527,,0,0.19849261489731293,0.012078053552156303,0.004583011869163741
89,89,1,Condition_Biased,Biased_Random,Random,Random,0.30460906630372336,0.0013172060050436415,0.0013172060050436415,,0,0.03344837804574044,0.02205069702968263,0.05206035411665364
90,90,3,Shared_Core,Shared_Core,Shared_Core,Divergent,0.0473147684713083,0.0012612009165123732,0.0012612009165123732,,0,0.058322242786916195,0.0493595158212889,0.05674562285402938
91,91,2,Shared_Core,Shared_Core,Shared_Core,Divergent,0.07912914800068244,0.001211554851596108,0.001211554851596108,,0,0.05124272796260231,0.038484227500463784,0.048971355818803346
92,92,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.5716578180918359,0.0012978289990570947,0.0012978289990570947,,0,0.0558148755504148,0.01818330962842668,0.012240444576101643
93,93,3,Shared_Core,Shared_Core,Shared_Core,Divergent,0.09723851490826649,0.0014362225843959097,0.0014362225843959097,,0,0.0766106302688979,0.058917502219086156,0.06714647642469831
94,94,3,Shared_Core,Shared_Core,Shared_Core,Divergent,0.2766884632138112,0.0012934277189754011,0.0012934277189754011,,0,0.08261267467566724,0.05090214260881059,0.042706756349948666
95,95,1,Condition_Biased,Biased_Random,Random,Divergent,0.2837442572944829,0.0013134224672333335,0.0013134224672333335,,0,0.09212841200853081,0.053663018197692626,0.04914173250278783
96,96,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.3769551125693028,0.001350468444268124,0.001350468444268124,,0,0.041417817734641794,0.013048481397679326,0.02443300126238711
97,97,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.25144997302715516,0.0012706576811891029,0.0012706576811891029,,0,0.023635323216885697,0.011439658589770047,0.016835098232453067
98,98,3,Shared_Core,Shared_Core,Shared_Core,Divergent,0.13225487107878917,0.0012465647895333603,0.0012465647895333603,,0,0.06077679944964348,0.04203314866737207,0.051123918740019675
99,99,2,Shared_Core,Shared_Core,Shared_Core,Divergent,0.19071391663346074,0.0012193816896542047,0.0012193816896542047,,0,0.06464936296788999,0.048134061796536225,0.0397457034726228
100,100,1,Condition_Biased,Biased_Random,Random,Random,0.17061530561150953,0.0013177315247603016,0.0013177315247603016,,0,0.014032357182629683,0.0070174181430834775,0.014855102428959476
101,101,1,Condition_Biased,Biased_Random,Random,Random,0.21772494774503287,0.001408198752634659,0.001408198752634659,,0,0.017597380550309953,0.015912745512847663,0.02608169363959441
102,102,1,Condition_Biased,Biased_Random,Random,Random,0.12498551273900523,0.0015187773615785672,0.0015187773615785672,,1,0.018473127097995194,0.016152444791201263,0.022258641035665595
103,103,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.33538159982708815,0.0012567767405134626,0.0012567767405134626,,0,0.09551462886755359,0.042265231688425206,0.052809883677770224
104,104,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.3385904177991605,0.0012289460884255814,0.0012289460884255814,,0,0.08963828632002505,0.044323910074036195,0.044258259222029694
105,105,1,Condition_Biased,Biased_Random,Random,Divergent,0.23356091508040777,0.00137433081707652,0.00137433081707652,,0,0.01664253588336608,0.008727132620518668,0.011953629581035958
106,106,3,Shared_Core,Shared_Core,Shared_Core,Divergent,0.28962839296919757,0.0013236580552647183,0.0013236580552647183,,0,0.1348166091237294,0.08189610175091272,0.06662713455420638
107,107,1,Condition_Biased,Biased_Random,Random,Random,0.14847156654349206,0.0014400581797808845,0.0014400581797808845,,0,0.044261761737887755,0.03006348111911824,0.05012188950139615
108,108,2,Shared_Core,Shared_Core,Shared_Core,Divergent,0.24713536583322526,0.0014730242982935724,0.0014730242982935724,,0,0.11281031977678477,0.05487543105403757,0.08132614329871204
109,109,1,Condition_Biased,Biased_Random,Random,Random,0.06544616758208657,0.001436681339920049,0.001436681339920049,,0,0.093135342523149,0.07998068308272557,0.09868121002283362
110,110,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.3570651043776332,0.0014121717423067638,0.0014121717423067638,,0,0.10749746292327443,0.04112847842690018,0.06072937626399041
111,111,2,Shared_Core,Shared_Core,Shared_Core,Divergent,0.22156366903662705,0.0013317030183406147,0.0013317030183406147,,0,0.09739600822191548,0.0487882294773794,0.07534216701733096
112,112,1,Condition_Biased,Biased_Random,Random,Random,0.28601353150395237,0.0014511847506301831,0.0014511847506301831,,0,0.09492058715392133,0.08244539030462678,0.1597334523167875
113,113,1,Condition_Biased,Biased_Random,Random,Random,0.30489238233691257,0.0015156311290969394,0.0015156311290969394,,1,0.08709180608598723,0.07056622184834808,0.14798194872185824
114,114,1,Condition_Biased,Biased_Random,Random,Random,0.29097700452590797,0.0014480923374630636,0.0014480923374630636,,0,0.07571859606407552,0.06237096816698928,0.1257155643229092
115,115,1,Condition_Biased,Biased_Random,Random,Random,0.22354708642654547,0.0013085440944515824,0.0013085440944515824,,0,0.03635781725730609,0.04137367107061266,0.06124526961329615
116,116,2,Shared_Core,Shared_Core,Shared_Core,Random,0.186651671078733,0.001384533167325645,0.001384533167325645,,0,0.0396907008387179,0.01691303634199134,0.041291607129904956
117,117,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.08992261335456678,0.0014214913164206666,0.0014214913164206666,,0,0.10697437102001911,0.07757406094116949,0.10107156916684101
118,118,1,Condition_Biased,Biased_Divergent,Divergent,Convergent,0.1620970803249202,0.001370167723696498,0.001370167723696498,,0,0.05276963601287439,0.05352292092495233,0.024413264575525232
119,119,3,Shared_Core,Shared_Core,Shared_Core,Divergent,0.12132753392585323,0.001327811845621487,0.001327811845621487,,0,0.05570289333075009,0.04245000356013141,0.044847591780126095
120,120,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.08843297677158939,0.0013480397836865812,0.0013480397836865812,,0,0.06052546821335338,0.04462937496014332,0.05675127422289243
121,121,1,Condition_Biased,Biased_Random,Random,Random,0.40591907526328724,0.0013152468240806305,0.0013152468240806305,,0,0.041742557995098,0.04117168079822035,0.0981101269855918
122,122,3,Shared_Core,Shared_Core,Shared_Core,Divergent,0.09456511472072952,0.0013019930653175745,0.0013019930653175745,,0,0.050230730715909125,0.042950633378176575,0.040152062462376695
123,123,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.12605100138700792,0.0013073702086780058,0.0013073702086780058,,0,0.06258597485567807,0.044540737554082395,0.05260752657398818
124,124,1,Condition_Biased,Biased_Random,Random,Random,0.4569275974699495,0.0014175682165629576,0.0014175682165629576,,0,0.02881946313528367,0.02907577079682671,0.07765922525764576
125,125,1,Condition_Biased,Biased_Random,Random,Random,0.43335160086083513,0.0013284111691148793,0.0013284111691148793,,0,0.05209890933929647,0.048753654823927156,0.12755456868381726
126,126,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.37602905856278773,0.0011761565373612818,0.0011761565373612818,,0,0.11782125837395711,0.07302228709933353,0.03383162132804356
127,127,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.3744517686418456,0.0014525458358281792,0.0014525458358281792,,0,0.0902157951215351,0.052432704357463014,0.029686337381246545
128,128,3,Shared_Core,Shared_Core,Shared_Core,Divergent,0.24351117467105934,0.0012374538104051704,0.0012374538104051704,,0,0.07375347319944406,0.05119596103652876,0.038539747722328654
129,129,1,Condition_Biased,Biased_Random,Random,Random,0.4305025222962677,0.0014053134837058601,0.0014053134837058601,,0,0.0415096862027,0.037746360106121375,0.09954036549029369
130,130,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.2785484978071362,0.0013484231913070363,0.0013484231913070363,,0,0.0714278620257667,0.0487303769390224,0.031879374580014316
131,131,1,Condition_Biased,Biased_Random,Random,Random,0.4057127006134351,0.0013750879385042113,0.0013750879385042113,,0,0.0357717421258428,0.03335499807331733,0.08175535364046929
132,132,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.1675533166897049,0.001347216841717077,0.001347216841717077,,0,0.051322640713166306,0.0428053899518383,0.03037904013716985
133,133,1,Condition_Biased,Biased_Convergent,Convergent,Random,0.09018598388519017,0.0014337841996365753,0.0014337841996365753,,0,0.05868073933041145,0.06402752765492477,0.07351768075946778
134,134,3,Shared_Core,Shared_Core,Shared_Core,Divergent,0.038731944003997605,0.0013796103892822953,0.0013796103892822953,,0,0.07796001932564586,0.07788988440270313,0.06640234932539955
135,135,3,Shared_Core,Shared_Core,Shared_Core,Random,0.04651619780963408,0.0011817038667278814,0.0011817038667278814,,0,0.06942284082679591,0.06694663106872324,0.07483759078951109
136,136,3,Shared_Core,Shared_Core,Shared_Core,Divergent,0.08180662018208791,0.0014555579261479273,0.0014555579261479273,,0,0.1094949388638936,0.10665212159878329,0.0792175636345905
137,137,3,Shared_Core,Shared_Core,Shared_Core,Divergent,0.07401898925225649,0.0014735599008003403,0.0014735599008003403,,0,0.11315861046160935,0.1124334487987802,0.08268921763177901
138,138,2,Shared_Core,Shared_Core,Shared_Core,Random,0.10716761407295444,0.0014736384639027936,0.0014736384639027936,,0,0.06409779604171774,0.06985873299275051,0.08305720814932434
139,139,3,Shared_Core,Shared_Core,Shared_Core,Random,0.1636199972775071,0.0012094428401711334,0.0012094428401711334,,0,0.0590604957204634,0.059451739234326964,0.08244052109500719
140,140,3,Shared_Core,Shared_Core,Shared_Core,Convergent,0.08006223048899824,0.0014257256256368052,0.0014257256256368052,,0,0.10819647023492635,0.11214058456277987,0.08283392842563372
141,141,3,Shared_Core,Shared_Core,Shared_Core,Convergent,0.04626475866077556,0.0014321489183596271,0.0014321489183596271,,0,0.08303771002425088,0.08704852532835035,0.0756625532216969
142,142,3,Shared_Core,Shared_Core,Shared_Core,Convergent,0.05559616324751704,0.0013830730470498528,0.0013830730470498528,,0,0.07698320977987698,0.08208750189984576,0.06989824819186377
143,143,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.18170083430584524,0.0012593358899755914,0.0012593358899755914,,0,0.028844507756056608,0.04249833432184151,0.03001362369174049
144,144,2,Shared_Core,Shared_Core,Shared_Core,Convergent,0.0713961313341811,0.0011939237863135997,0.0011939237863135997,,0,0.036357339210961584,0.039380266069712344,0.03190624015405774
145,145,3,Shared_Core,Shared_Core,Shared_Core,Convergent,0.1103833416711573,0.0012552457734032899,0.0012552457734032899,,0,0.04545316979702976,0.047898590977287346,0.03129759337568271
146,146,1,Condition_Biased,Biased_Divergent,Divergent,Random,0.10771668185130233,0.001248036699308524,0.001248036699308524,,0,0.0963806812095728,0.08493519452405952,0.11254643909041843
147,147,1,Condition_Biased,Biased_Random,Random,Random,0.11782491211480513,0.0012552725728936609,0.0012552725728936609,,0,0.12290883560975392,0.09683263973926591,0.13921980950463977
148,148,2,Shared_Core,Shared_Core,Shared_Core,Divergent,0.22388285057779114,0.0012844158500048147,0.0012844158500048147,,0,0.06614738162760259,0.05240187560322515,0.0314919664358188
149,149,2,Shared_Core,Shared_Core,Shared_Core,Random,0.153308222731699,0.0014087254171769024,0.0014087254171769024,,0,0.03058158884921069,0.026505447210667776,0.038880115448837245
150,150,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.10776903711436994,0.0013681066826900063,0.0013681066826900063,,0,0.059549986737887584,0.046556142469247185,0.04937060801164499
151,151,1,Condition_Biased,Biased_Convergent,Convergent,Divergent,0.23286505484020328,0.0013631032932892601,0.0013631032932892601,,0,0.05052706618590181,0.03614560412297472,0.026734072764936303
152,152,3,Shared_Core,Shared_Core,Shared_Core,Divergent,0.1875664699240985,0.0013495618718307853,0.0013495618718307853,,0,0.05759399267940671,0.03845629948518125,0.040345674077610645
