Class_ID,n_nodes,n_edges,density,mean_degree,largest_component,avg_clustering,global_efficiency,local_efficiency,transitivity,efficiency,modularity,betweenness_mean
1,726,13158,0.04999715018523796,36.247933884297524,633,0.6596857605186364,0.3233424889288905,0.779019957145489,0.46528221808308545,0.3233424889288905,0.25269853867920844,0.0017801632949106928
2,726,13158,0.04999715018523796,36.247933884297524,652,0.649815710787514,0.3498065021015115,0.7818215445010843,0.4082483061692062,0.3498065021015115,0.2736623772004504,0.0017799481155271874
3,726,13158,0.04999715018523796,36.247933884297524,646,0.6139704316035722,0.34361377772381174,0.7523787134536962,0.4115275832668477,0.34361377772381174,0.2878641325634557,0.0017697087258388977
