rank,edge_idx,neuron_i_local,neuron_j_local,neuron_i_global,neuron_j_global,layer_i,layer_j,layer_pair,strength_decile,corr_mean,edge_importance,edge_importance_raw
32,263165,721,722,721,722,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.9821790893957253,2.395982439312842e-05,0.006396564904013467
33,35753,51,105,51,105,DepthLow,DepthLow,DepthLow--DepthLow,10,0.5126646560509361,2.3879532423735636e-05,0.0063751293214705795
34,162609,277,288,277,288,DepthMid,DepthMid,DepthMid--DepthMid,10,0.7304355572383997,2.3735167989227928e-05,0.006336588284607863
35,37725,54,61,54,61,DepthLow,DepthLow,DepthLow--DepthLow,10,0.6918098688309596,2.3719530822858235e-05,0.006332413623393431
36,45706,66,68,66,68,DepthLow,DepthLow,DepthLow--DepthLow,10,0.8112744211140487,2.3687602495638102e-05,0.006323889703769099
37,127196,204,207,204,207,DepthLow,DepthLow,DepthLow--DepthLow,10,0.8837925715049313,2.3631975434183314e-05,0.006309038922595713
38,111100,174,176,174,176,DepthLow,DepthLow,DepthLow--DepthLow,10,0.9787252028496862,2.358828326213491e-05,0.006297374404120148
39,255549,602,603,602,603,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.9454297539736138,2.3570577258313985e-05,0.006292647424457319
40,153899,258,261,258,261,DepthLow,DepthLow,DepthLow--DepthLow,10,0.8839285960963243,2.3506293789894944e-05,0.006275485638492167
41,38391,55,57,55,57,DepthLow,DepthLow,DepthLow--DepthLow,10,0.8173570188941408,2.3493646281830448e-05,0.006272109127676346
42,191546,347,350,347,350,DepthMid,DepthMid,DepthMid--DepthMid,10,0.9036201484382418,2.347580208290248e-05,0.006267345254004734
43,45049,65,70,65,70,DepthLow,DepthLow,DepthLow--DepthLow,10,0.7811811887174384,2.319386943661835e-05,0.006192077570864539
44,37721,54,57,54,57,DepthLow,DepthLow,DepthLow--DepthLow,10,0.8146024170883193,2.313939934663327e-05,0.0061775356668755865
45,261346,665,667,665,667,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.9606286206604352,2.31203023889892e-05,0.006172437343656051
46,231046,472,475,472,475,DepthMid,DepthMid,DepthMid--DepthMid,10,0.8279737892427064,2.3006551123967738e-05,0.0061420691181763975
47,58696,86,88,86,88,DepthLow,DepthLow,DepthLow--DepthLow,10,0.8606728699702817,2.286948475177433e-05,0.006105476448234115
48,39064,56,61,56,61,DepthLow,DepthLow,DepthLow--DepthLow,10,0.6926751806405392,2.273796753660865e-05,0.0060703652391952195
49,232300,477,479,477,479,DepthMid,DepthMid,DepthMid--DepthMid,10,0.923053825496499,2.269657983845912e-05,0.006059315947134584
50,45050,65,71,65,71,DepthLow,DepthLow,DepthLow--DepthLow,10,0.7741919183110857,2.2396141611850125e-05,0.005979107821039041
51,35704,51,56,51,56,DepthLow,DepthLow,DepthLow--DepthLow,10,0.8116933310723139,2.2375212229358225e-05,0.005973520294548288
52,245597,538,539,538,539,DepthLow,DepthLow,DepthLow--DepthLow,10,0.8992843403305679,2.2338468366062363e-05,0.005963710769130248
53,47024,68,71,68,71,DepthLow,DepthLow,DepthLow--DepthLow,10,0.8420712569950202,2.2304612145474964e-05,0.0059546721589618865
54,109443,171,175,171,175,DepthLow,DepthLow,DepthLow--DepthLow,10,0.7882450788178789,2.2221266059886338e-05,0.005932421217668844
55,166706,286,398,286,398,DepthMid,DepthMid,DepthMid--DepthMid,10,0.47762485724846243,2.2062267126541254e-05,0.005889973202185791
56,72523,108,110,108,110,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.8762589438030643,2.197831220563958e-05,0.005867559719860233
57,42438,61,105,61,105,DepthLow,DepthLow,DepthLow--DepthLow,10,0.4076290188025056,2.1954776358370102e-05,0.005861276344316239
58,219795,430,711,430,711,DepthMid,DepthHigh,DepthHigh--DepthMid,9,0.1830511561018856,2.194276461583938e-05,0.005858069564105859
59,192675,350,351,350,351,DepthMid,DepthMid,DepthMid--DepthMid,10,0.8494168831523977,2.192390297015192e-05,0.005853034062223344
60,180153,318,325,318,325,DepthMid,DepthMid,DepthMid--DepthMid,10,0.7923475843287677,2.1911430819772114e-05,0.005849704366726079
61,192680,350,356,350,356,DepthMid,DepthMid,DepthMid--DepthMid,10,0.8447838520181404,2.184768413019064e-05,0.005832685884844349
62,45709,66,71,66,71,DepthLow,DepthLow,DepthLow--DepthLow,10,0.7880237794213157,2.1842717930693727e-05,0.005831360056370522
63,155295,261,262,261,262,DepthLow,DepthLow,DepthLow--DepthLow,10,0.7342115465705065,2.1820357846690544e-05,0.0058253905748651994
64,163945,280,286,280,286,DepthMid,DepthMid,DepthMid--DepthMid,10,0.8670981677039628,2.1792588634248824e-05,0.005817977015950814
65,164057,280,398,280,398,DepthMid,DepthMid,DepthMid--DepthMid,10,0.4537668507143173,2.1786058043147638e-05,0.005816233541159225
66,162601,277,280,277,280,DepthMid,DepthMid,DepthMid--DepthMid,10,0.7858030365356764,2.159588573000603e-05,0.005765463154699067
67,45708,66,70,66,70,DepthLow,DepthLow,DepthLow--DepthLow,10,0.7953656809718993,2.1524579062543564e-05,0.0057464263821823455
68,30962,44,53,44,53,DepthLow,DepthLow,DepthLow--DepthLow,10,0.23891730092634905,2.150485159451911e-05,0.00574115973132799
69,38439,55,105,55,105,DepthLow,DepthLow,DepthLow--DepthLow,10,0.48976036103925114,2.1442700404573914e-05,0.00572456720068907
70,144838,239,244,239,244,DepthLow,DepthLow,DepthLow--DepthLow,10,0.9123198968959529,2.1187743787804404e-05,0.005656501320066775
71,31128,44,219,44,219,DepthLow,DepthLow,DepthLow--DepthLow,6,0.11607650302184053,2.108955475242866e-05,0.005630287749911245
72,162719,277,398,277,398,DepthMid,DepthMid,DepthMid--DepthMid,10,0.47641940350177986,2.1074158401596044e-05,0.005626177379327143
73,31174,44,265,44,265,DepthLow,DepthLow,DepthLow--DepthLow,7,0.15454138670007173,2.1064778005316604e-05,0.0056236730907880325
74,14458,20,169,20,169,DepthHigh,DepthLow,DepthHigh--DepthLow,4,0.09358188551328175,2.0900355351585058e-05,0.005579777102277131
75,123788,197,467,197,467,DepthLow,DepthMid,DepthLow--DepthMid,8,0.1721891955723824,2.0899575704921792e-05,0.005579568959662981
76,144834,239,240,239,240,DepthLow,DepthLow,DepthLow--DepthLow,10,0.9575110454953597,2.0853442764241237e-05,0.005567252828107326
77,155318,261,285,261,285,DepthLow,DepthLow,DepthLow--DepthLow,10,0.26414817948242664,2.0826875436291296e-05,0.005560160136826719
78,175606,307,310,307,310,DepthMid,DepthMid,DepthMid--DepthMid,10,0.942716978007774,2.0810584833720517e-05,0.005555811027460986
79,108787,169,628,169,628,DepthLow,DepthHigh,DepthHigh--DepthLow,7,0.13805614088797868,2.0792252476569785e-05,0.0055509168299729674
80,163952,280,293,280,293,DepthMid,DepthMid,DepthMid--DepthMid,10,0.7388425103098497,2.0775695210322697e-05,0.005546496529287754
81,33684,48,61,48,61,DepthLow,DepthLow,DepthLow--DepthLow,10,0.3228988027813646,2.0768493521725045e-05,0.0055445738913010335
82,38395,55,61,55,61,DepthLow,DepthLow,DepthLow--DepthLow,10,0.6646071500372701,2.069351309627057e-05,0.005524556333990069
83,144837,239,243,239,243,DepthLow,DepthLow,DepthLow--DepthLow,10,0.9211251378083318,2.06911389892485e-05,0.0055239225175894744
84,162243,276,370,276,370,DepthLow,DepthLow,DepthLow--DepthLow,9,0.22077618039685876,2.0684333684907356e-05,0.005522105702482842
85,144348,238,240,238,240,DepthLow,DepthLow,DepthLow--DepthLow,10,0.9216071853576324,2.0662211673708217e-05,0.0055161997793791995
86,82878,125,129,125,129,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.9293893819900423,2.0636293712496954e-05,0.0055092804498237165
87,167581,288,398,288,398,DepthMid,DepthMid,DepthMid--DepthMid,10,0.4921071391568858,2.0630968174331058e-05,0.005507858688546671
88,37769,54,105,54,105,DepthLow,DepthLow,DepthLow--DepthLow,10,0.5182760189966693,2.0548302284959905e-05,0.005485789339538328
89,258504,628,711,628,711,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.31922727400795653,2.0509834936054898e-05,0.005475519694405754
90,219615,430,531,430,531,DepthMid,DepthMid,DepthMid--DepthMid,9,0.18255161817388954,2.0507408800547367e-05,0.005474871987937408
91,109441,171,173,171,173,DepthLow,DepthLow,DepthLow--DepthLow,10,0.8255925146451091,2.0498119995064374e-05,0.0054723921514336915
92,127716,205,207,205,207,DepthLow,DepthLow,DepthLow--DepthLow,10,0.9353049461372981,2.0474892902047853e-05,0.005466191204149022
93,35750,51,102,51,102,DepthLow,DepthLow,DepthLow--DepthLow,10,0.6121730635791635,2.0466337452116848e-05,0.005463907151901026
94,45046,65,67,65,67,DepthLow,DepthLow,DepthLow--DepthLow,10,0.8830576582082225,2.0465152904079112e-05,0.005463590912588042
95,219712,430,628,430,628,DepthMid,DepthHigh,DepthHigh--DepthMid,8,0.1614180338060884,2.0446553702061713e-05,0.005458625475408074
96,145322,240,243,240,243,DepthLow,DepthLow,DepthLow--DepthLow,10,0.9175137731610739,2.037703789398245e-05,0.005440066809412113
97,39776,57,105,57,105,DepthLow,DepthLow,DepthLow--DepthLow,10,0.5018350571109721,2.0365793160435225e-05,0.005437064797928932
98,105535,164,166,164,166,DepthLow,DepthLow,DepthLow--DepthLow,10,0.962330009658244,2.0334273673595696e-05,0.00542865002660164
99,182576,324,327,324,327,DepthMid,DepthMid,DepthMid--DepthMid,10,0.8661728363940754,2.0309138678676925e-05,0.00542193972590319
100,33680,48,57,48,57,DepthLow,DepthLow,DepthLow--DepthLow,10,0.38582639675668307,2.020809228048871e-05,0.005394963324335193
101,39108,56,105,56,105,DepthLow,DepthLow,DepthLow--DepthLow,10,0.5023846982488503,2.020758400348625e-05,0.005394827629399283
102,155334,261,301,261,301,DepthLow,DepthMid,DepthLow--DepthMid,10,0.33748754584390583,2.0199018719501336e-05,0.005392540951749569
103,180155,318,327,318,327,DepthMid,DepthMid,DepthMid--DepthMid,10,0.7706693925784722,2.0192627956412695e-05,0.005390834806904268
104,45705,66,67,66,67,DepthLow,DepthLow,DepthLow--DepthLow,10,0.9368869889748422,2.0112850104120998e-05,0.005369536478431002
105,33677,48,54,48,54,DepthLow,DepthLow,DepthLow--DepthLow,10,0.42663425517551434,2.0080160565733792e-05,0.005360809337925081
106,193052,351,354,351,354,DepthMid,DepthMid,DepthMid--DepthMid,10,0.8965822990465996,2.007376256848053e-05,0.005359101261771655
107,112750,177,179,177,179,DepthLow,DepthLow,DepthLow--DepthLow,10,0.9255267298520885,2.0067298174585377e-05,0.005357375459677407
108,117647,186,189,186,189,DepthLow,DepthLow,DepthLow--DepthLow,10,0.9422737891013178,2.0058364954772234e-05,0.005354990554037074
109,33678,48,55,48,55,DepthLow,DepthLow,DepthLow--DepthLow,10,0.39626962789189696,2.0046333015777607e-05,0.005351778381967802
110,244439,531,711,531,711,DepthMid,DepthHigh,DepthHigh--DepthMid,9,0.22349171178479563,2.002093487705092e-05,0.005344997829650692
111,49645,72,74,72,74,DepthLow,DepthLow,DepthLow--DepthLow,10,0.909553481754782,2.000378785648224e-05,0.005340420081993681
112,31241,44,332,44,332,DepthLow,DepthLow,DepthLow--DepthLow,9,0.19930143766901307,1.995167443373713e-05,0.005326507338498991
113,178935,315,331,315,331,DepthMid,DepthLow,DepthLow--DepthMid,5,0.11499601782409286,1.991453608601425e-05,0.005316592497399182
114,111185,174,261,174,261,DepthLow,DepthLow,DepthLow--DepthLow,7,0.13416737720278607,1.9875262053391596e-05,0.005306107491558104
115,31520,44,611,44,611,DepthLow,DepthHigh,DepthHigh--DepthLow,8,0.16247823161562747,1.9868010259865406e-05,0.005304171477036475
116,33674,48,51,48,51,DepthLow,DepthLow,DepthLow--DepthLow,10,0.4377347627556664,1.983722104701545e-05,0.005295951667278824
117,166601,286,293,286,293,DepthMid,DepthMid,DepthMid--DepthMid,10,0.8013354198289762,1.982868177178182e-05,0.005293671933196933
118,163050,278,282,278,282,DepthMid,DepthMid,DepthMid--DepthMid,10,0.7338576807855351,1.976544698113194e-05,0.005276790113199134
119,219798,430,714,430,714,DepthMid,DepthHigh,DepthHigh--DepthMid,8,0.1688753784925582,1.9714160523013655e-05,0.0052630981448162336
120,44389,64,70,64,70,DepthLow,DepthLow,DepthLow--DepthLow,10,0.7437006845019163,1.9713132596423573e-05,0.005262823718800327
121,33888,48,265,48,265,DepthLow,DepthLow,DepthLow--DepthLow,8,0.16823284523325038,1.9706328992294965e-05,0.005261007357600187
122,44384,64,65,64,65,DepthLow,DepthLow,DepthLow--DepthLow,10,0.8009938580909519,1.9697662316442506e-05,0.005258693611318799
123,255301,600,602,600,602,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.9158882920691658,1.9693174695481814e-05,0.005257495549168231
124,171797,298,299,298,299,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.8277159819339467,1.966650277212384e-05,0.00525037493400533
125,195647,358,359,358,359,DepthMid,DepthMid,DepthMid--DepthMid,10,0.9490050124847658,1.9656055135498583e-05,0.005247585723839575
126,186032,332,611,332,611,DepthLow,DepthHigh,DepthHigh--DepthLow,10,0.26257727546334214,1.965414221310756e-05,0.005247075030103688
127,166298,285,429,285,429,DepthLow,DepthMid,DepthLow--DepthMid,8,0.15769959506576334,1.9638191906787927e-05,0.005242816769778471
128,108589,169,430,169,430,DepthLow,DepthMid,DepthLow--DepthMid,2,0.039489428070147645,1.960996431964311e-05,0.005235280838367083
129,33679,48,56,48,56,DepthLow,DepthLow,DepthLow--DepthLow,10,0.42126274127965513,1.960891894934783e-05,0.005235001755397493
130,213089,409,410,409,410,DepthMid,DepthMid,DepthMid--DepthMid,10,0.9287723888613477,1.9604536828910908e-05,0.005233831858768367
131,262884,701,711,701,711,DepthMid,DepthHigh,DepthHigh--DepthMid,9,0.2004537913206703,1.9567284275162855e-05,0.0052238865280355585
132,201750,375,376,375,376,DepthLow,DepthLow,DepthLow--DepthLow,10,0.9242530143422744,1.9555006168414783e-05,0.00522060863645239
133,35025,50,51,50,51,DepthLow,DepthLow,DepthLow--DepthLow,10,0.8802940511092983,1.9538804933650778e-05,0.0052162833856495144
134,130305,210,211,210,211,DepthLow,DepthLow,DepthLow--DepthLow,10,0.9694276745939635,1.9532426927039482e-05,0.005214580646406606
135,229834,467,538,467,538,DepthMid,DepthLow,DepthLow--DepthMid,4,0.08526343556427972,1.9526965797808514e-05,0.005213122686323012
136,108690,169,531,169,531,DepthLow,DepthMid,DepthLow--DepthMid,9,0.19033796615499882,1.951308018061391e-05,0.005209415636965712
137,37325,53,332,53,332,DepthLow,DepthLow,DepthLow--DepthLow,10,0.34486382330335774,1.9484487947478272e-05,0.0052017823558530496
138,146291,242,245,242,245,DepthLow,DepthLow,DepthLow--DepthLow,10,0.8533550386526733,1.9440568497744983e-05,0.005190057160953537
139,116565,184,186,184,186,DepthLow,DepthLow,DepthLow--DepthLow,10,0.9008920451794519,1.9343481363503647e-05,0.005164137765830696
140,229835,467,539,467,539,DepthMid,DepthLow,DepthLow--DepthMid,4,0.08624315039428891,1.9329209213892695e-05,0.005160327523743427
141,190788,345,349,345,349,DepthLow,DepthLow,DepthLow--DepthLow,10,0.9381376000885968,1.931377157685562e-05,0.005156206130963079
142,14917,20,628,20,628,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.2677516745499232,1.9233243911461927e-05,0.005134707624554695
143,259935,645,646,645,646,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.9735522049065771,1.921130301392485e-05,0.005128850053445431
144,145323,240,244,240,244,DepthLow,DepthLow,DepthLow--DepthLow,10,0.8995529713894646,1.9199707146309984e-05,0.005125754299545076
145,185503,331,475,331,475,DepthLow,DepthMid,DepthLow--DepthMid,4,0.08163373495734229,1.9198412357686284e-05,0.005125408629254152
146,31384,44,475,44,475,DepthLow,DepthMid,DepthLow--DepthMid,5,0.10019828147409947,1.918999761517078e-05,0.005123162141727039
147,185639,331,611,331,611,DepthLow,DepthHigh,DepthHigh--DepthLow,4,0.08564676011999006,1.9140836961610474e-05,0.005110037700326191
148,44390,64,71,64,71,DepthLow,DepthLow,DepthLow--DepthLow,10,0.7141575530457932,1.9128982470205902e-05,0.005106872901518435
149,236610,495,496,495,496,DepthMid,DepthMid,DepthMid--DepthMid,10,0.9508371638877189,1.91274358949201e-05,0.005106460011631086
150,37604,53,611,53,611,DepthLow,DepthHigh,DepthHigh--DepthLow,10,0.3389842000459273,1.9100185628589133e-05,0.005099184995989166
151,118184,187,188,187,188,DepthLow,DepthLow,DepthLow--DepthLow,10,0.9767961025376045,1.9092557419564665e-05,0.0050971484896556556
152,180152,318,324,318,324,DepthMid,DepthMid,DepthMid--DepthMid,10,0.8056061645969771,1.9050968824552046e-05,0.005086045564070723
153,164024,280,365,280,365,DepthMid,DepthLow,DepthLow--DepthMid,4,0.0856133452738607,1.903785925130651e-05,0.005082545695509373
154,123797,197,476,197,476,DepthLow,DepthMid,DepthLow--DepthMid,9,0.2047642134441033,1.902352970701991e-05,0.00507872013074019
155,258507,628,714,628,714,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.28821755505729274,1.9013529277666825e-05,0.005076050311697469
156,14719,20,430,20,430,DepthHigh,DepthMid,DepthHigh--DepthMid,6,0.1316386049105316,1.9001136683011402e-05,0.005072741855227092
157,261464,667,668,667,668,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.9501595745731747,1.8968850275748863e-05,0.005064122338815633
158,162691,277,370,277,370,DepthMid,DepthLow,DepthLow--DepthMid,7,0.14445629087957076,1.8966105712990995e-05,0.005063389621683579
159,144351,238,243,238,243,DepthLow,DepthLow,DepthLow--DepthLow,10,0.8909524572714757,1.896348177645041e-05,0.005062689108186048
160,31240,44,331,44,331,DepthLow,DepthLow,DepthLow--DepthLow,5,0.0996352620259176,1.896276285480865e-05,0.005062497177357718
161,167650,288,467,288,467,DepthMid,DepthMid,DepthMid--DepthMid,3,0.0802862513246398,1.892949804134593e-05,0.005053616455410724
162,75763,113,280,113,280,DepthHigh,DepthMid,DepthHigh--DepthMid,7,0.13969480431589737,1.8896366176127336e-05,0.005044771226715202
163,108334,169,175,169,175,DepthLow,DepthLow,DepthLow--DepthLow,10,0.7815759300349394,1.8859796395540874e-05,0.005035008176235002
164,166673,286,365,286,365,DepthMid,DepthLow,DepthLow--DepthMid,4,0.08484346772514538,1.8857841296818996e-05,0.0050344862226654324
165,75881,113,398,113,398,DepthHigh,DepthMid,DepthHigh--DepthMid,7,0.13429605785360785,1.8846616102581186e-05,0.00503148942760032
166,191547,347,351,347,351,DepthMid,DepthMid,DepthMid--DepthMid,10,0.824362476782686,1.8841513976028812e-05,0.005030127310620442
167,111353,174,429,174,429,DepthLow,DepthMid,DepthLow--DepthMid,3,0.07811479399183988,1.8793317753976984e-05,0.005017260343925512
168,263147,718,719,718,719,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.9630637598535436,1.877295874941118e-05,0.005011825091481691
169,209624,398,476,398,476,DepthMid,DepthMid,DepthMid--DepthMid,6,0.12054027670514562,1.8767226089056366e-05,0.005010294640613999
170,233040,480,481,480,481,DepthMid,DepthMid,DepthMid--DepthMid,10,0.920615856938757,1.8749314092401796e-05,0.005005512666953362
171,35399,50,425,50,425,DepthLow,DepthLow,DepthLow--DepthLow,9,0.20369269458529482,1.8735143449956655e-05,0.005001729524278997
172,164029,280,370,280,370,DepthMid,DepthLow,DepthLow--DepthMid,5,0.10196076702606276,1.871869774539995e-05,0.004997339007267555
173,258494,628,701,628,701,DepthHigh,DepthMid,DepthHigh--DepthMid,10,0.243895090380429,1.8708366024235705e-05,0.0049945807431036405
174,182976,325,327,325,327,DepthMid,DepthMid,DepthMid--DepthMid,10,0.8709342854064082,1.8693263775156233e-05,0.004990548888994513
175,123719,197,398,197,398,DepthLow,DepthMid,DepthLow--DepthMid,7,0.1444346002443796,1.8688880454076526e-05,0.004989378671829251
176,232802,479,488,479,488,DepthMid,DepthMid,DepthMid--DepthMid,10,0.7786337109365529,1.8685789000099448e-05,0.004988553344995144
177,167548,288,365,288,365,DepthMid,DepthLow,DepthLow--DepthMid,4,0.09585984658203452,1.8684219321726253e-05,0.004988134287266346
178,262887,701,714,701,714,DepthMid,DepthHigh,DepthHigh--DepthMid,8,0.18062108043775624,1.8684013546362195e-05,0.00498807935132649
179,153161,256,458,256,458,DepthLow,DepthLow,DepthLow--DepthLow,10,0.2412123271761751,1.8682267936217536e-05,0.004987613325014935
180,173202,301,429,301,429,DepthMid,DepthMid,DepthMid--DepthMid,5,0.10565750673397471,1.8675835861871386e-05,0.004985896151284965
181,166678,286,370,286,370,DepthMid,DepthLow,DepthLow--DepthMid,5,0.09984525453562876,1.8608559585518367e-05,0.004967935374063415
182,76021,113,538,113,538,DepthHigh,DepthLow,DepthHigh--DepthLow,8,0.16949624843207908,1.8552780376936805e-05,0.004953043974104374
183,46366,67,70,67,70,DepthLow,DepthLow,DepthLow--DepthLow,10,0.8203110001348807,1.854878899933538e-05,0.0049519783942626764
184,75760,113,277,113,277,DepthHigh,DepthMid,DepthHigh--DepthMid,8,0.16606029513591297,1.8546900526268333e-05,0.004951474227773613
185,46367,67,71,67,71,DepthLow,DepthLow,DepthLow--DepthLow,10,0.8137276048570768,1.85462827036933e-05,0.004951309287407794
186,35924,51,276,51,276,DepthLow,DepthLow,DepthLow--DepthLow,6,0.11977115589425547,1.853168807590218e-05,0.0049474129531782915
187,108870,169,711,169,711,DepthLow,DepthHigh,DepthHigh--DepthLow,6,0.11771860218158663,1.8528180568257723e-05,0.004946476552312786
188,260015,646,647,646,647,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.9532521264483035,1.8490386573113016e-05,0.004936386672731096
189,166775,286,467,286,467,DepthMid,DepthMid,DepthMid--DepthMid,3,0.06871734508322898,1.847505696872508e-05,0.004932294121474819
190,108860,169,701,169,701,DepthLow,DepthMid,DepthLow--DepthMid,8,0.16343083349306373,1.8473627834716806e-05,0.004931912584937219
191,209686,398,538,398,538,DepthMid,DepthLow,DepthLow--DepthMid,6,0.1165459519384077,1.8448279038946673e-05,0.00492514520573102
192,70835,105,276,105,276,DepthLow,DepthLow,DepthLow--DepthLow,6,0.11636258669315812,1.8426184582868205e-05,0.0049192466390301165
193,155462,261,429,261,429,DepthLow,DepthMid,DepthLow--DepthMid,7,0.14827732822712683,1.8425609131667517e-05,0.0049190930105688264
194,35808,51,160,51,160,DepthLow,DepthLow,DepthLow--DepthLow,8,0.17407430288655776,1.8409595924006264e-05,0.004914817957444646
195,33993,48,370,48,370,DepthLow,DepthLow,DepthLow--DepthLow,3,0.06371664803334152,1.8400705254694352e-05,0.004912444411530425
196,263161,720,722,720,722,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.8644837591363008,1.8364525754258494e-05,0.004902785554314464
197,192678,350,354,350,354,DepthMid,DepthMid,DepthMid--DepthMid,10,0.8047420274305334,1.8359621320236513e-05,0.004901476215396769
198,213406,410,412,410,412,DepthMid,DepthMid,DepthMid--DepthMid,10,0.8576058992143062,1.8350876603962588e-05,0.004899141634629583
199,10059,14,15,14,15,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.9369837832580326,1.8342761114193038e-05,0.004896975038740272
