repeat_idx,accuracy_mean
0,0.9666666666666668
1,0.9611111111111111
2,0.9666666666666667
3,0.9611111111111111
4,0.9611111111111111
5,0.9833333333333334
6,0.9833333333333334
7,0.9722222222222222
8,0.9833333333333334
9,0.9722222222222223
10,0.9666666666666667
11,0.9777777777777777
12,0.9666666666666667
13,0.9722222222222222
14,0.9666666666666667
15,0.9777777777777777
16,0.9722222222222223
17,0.9500000000000001
18,0.9777777777777777
19,0.9666666666666667
