Class_ID,Class_Name,Signal_Corr,Noise_Corr,Abs_Signal_Corr,Abs_Noise_Corr
1,Divergent,0.971567559587079,0.9501543214593619,0.971567559587079,0.9501543214593619
1,Divergent,0.971993851112148,0.9433989573334838,0.971993851112148,0.9433989573334838
1,Divergent,0.9477539781438576,0.8864738977397729,0.9477539781438576,0.8864738977397729
1,Divergent,0.8435100640822971,-0.04233853337582861,0.8435100640822971,0.04233853337582861
1,Divergent,0.7571386325002972,0.14737227122732197,0.7571386325002972,0.14737227122732197
1,Divergent,0.8642939737603449,0.18802985993831087,0.8642939737603449,0.18802985993831087
1,Divergent,0.8401736883503794,0.20966418532162848,0.8401736883503794,0.20966418532162848
1,Divergent,0.7490556590873922,0.14901600678647456,0.7490556590873922,0.14901600678647456
1,Divergent,0.6567268570748971,-0.048020433254252835,0.6567268570748971,0.048020433254252835
1,Divergent,0.6359825194080827,-0.027708496488046682,0.6359825194080827,0.027708496488046682
1,Divergent,0.7952556955186316,0.021019418287588833,0.7952556955186316,0.021019418287588833
1,Divergent,0.8157925083475754,0.02770104331782347,0.8157925083475754,0.02770104331782347
1,Divergent,0.6587416219246421,0.04279926579445911,0.6587416219246421,0.04279926579445911
1,Divergent,0.7821717901582939,0.009488255146221248,0.7821717901582939,0.009488255146221248
1,Divergent,0.6938827843773405,-0.10615654548708746,0.6938827843773405,0.10615654548708746
1,Divergent,0.8364809446436566,0.17994465117268854,0.8364809446436566,0.17994465117268854
1,Divergent,0.7912529101476395,0.01592834440683666,0.7912529101476395,0.01592834440683666
1,Divergent,0.7767918657880375,0.18547225798055783,0.7767918657880375,0.18547225798055783
1,Divergent,0.6209653453803968,0.10060658072992575,0.6209653453803968,0.10060658072992575
1,Divergent,0.8630279117738595,0.24626380842879758,0.8630279117738595,0.24626380842879758
1,Divergent,0.8736462150905676,0.3680735929231368,0.8736462150905676,0.3680735929231368
1,Divergent,0.8458784653306352,0.24836158414797355,0.8458784653306352,0.24836158414797355
1,Divergent,0.8163093210081158,0.17735860522297905,0.8163093210081158,0.17735860522297905
1,Divergent,0.8156194723793473,0.0878216802181262,0.8156194723793473,0.0878216802181262
1,Divergent,0.7608962716511739,-0.09255432768391943,0.7608962716511739,0.09255432768391943
1,Divergent,0.7819018082296466,-0.1336213734288713,0.7819018082296466,0.1336213734288713
1,Divergent,0.887987832169376,0.14429118861694265,0.887987832169376,0.14429118861694265
