Trial_Index,Class_ID,Class_Name,Gini,Participation_Ratio,Participation_Ratio_Norm
0,1,Divergent,0.6093482682295353,15.820276220669065,0.08282867131240348
1,1,Divergent,0.6817550917610873,6.315705449763859,0.033066520679391934
2,1,Divergent,0.6803864407165867,17.65746663021101,0.09244746926812047
3,1,Divergent,0.4925066557474753,36.8508540533407,0.19293640865623402
4,1,Divergent,0.5799627316648368,19.637869120059367,0.1028160686914103
5,1,Divergent,0.5724001094893452,22.030371965283514,0.115342261598343
6,1,Divergent,0.47271379653289936,31.358293300340506,0.16417954607508117
7,1,Divergent,0.6039800472347656,18.865622391726983,0.09877289210328263
8,1,Divergent,0.5835083819322853,30.361532248024368,0.1589609018221171
9,1,Divergent,0.4939449072861868,42.750177167291184,0.22382291710623656
10,1,Divergent,0.5437956572187705,21.31654419146683,0.1116049434108211
11,1,Divergent,0.5283352707615494,27.695740139597113,0.14500387507642468
12,1,Divergent,0.5544636180663725,38.80996382562174,0.20319352788283634
13,1,Divergent,0.5953089215146652,23.7973549821665,0.12459348158202356
14,1,Divergent,0.601576329462326,23.691004238962606,0.12403667140818118
15,1,Divergent,0.49922654481264606,46.629311750712404,0.24413252225503876
16,1,Divergent,0.7236468474583668,13.802897086108322,0.07226647689061949
17,1,Divergent,0.5468398762917366,28.772656469316605,0.1506421804676262
18,1,Divergent,0.6406000665156264,13.228155704526381,0.0692573597095622
19,1,Divergent,0.5644187234238014,34.34405203607949,0.17981179076481407
20,1,Divergent,0.48923976107559186,42.54429645661429,0.22274500762625282
21,1,Divergent,0.5370758117235082,13.438789182911009,0.07036015279011
22,1,Divergent,0.5389690589712821,38.70403243483461,0.2026389132713854
23,1,Divergent,0.4776560704097279,40.77003524718743,0.21345568192244727
24,1,Divergent,0.5307237972902188,31.105467279135787,0.16285584962898317
25,1,Divergent,0.44340859015354606,34.316354265365746,0.1796667762584594
26,1,Divergent,0.7414707510472907,14.790388207690835,0.07743658747482113
27,1,Divergent,0.5996811666387409,19.510843559194488,0.10215101339892402
28,1,Divergent,0.5875702490900812,25.300204400495574,0.1324618031439559
29,1,Divergent,0.5306076417817225,44.107604859521636,0.23092986837445884
30,1,Divergent,0.5315391286230196,28.23960842710801,0.1478513530215079
31,1,Divergent,0.6519207193882415,11.119170521382426,0.05821555246797081
32,1,Divergent,0.46501931803149765,23.99032463213778,0.12560379388553813
33,1,Divergent,0.6253132104433297,21.01711356401266,0.1100372437906422
34,1,Divergent,0.5646077934390914,22.50862014089422,0.11784617874813727
35,2,Convergent,0.7415014553947863,10.74759132668352,0.0562701116580289
36,2,Convergent,0.7530117735124997,22.4831066609928,0.11771260031933403
37,2,Convergent,0.49053361247279503,27.612917764141905,0.1445702500740414
38,2,Convergent,0.5272842650456255,33.85357660252005,0.1772438565576966
39,2,Convergent,0.5989045464530418,29.938715207545112,0.1567472000395032
40,2,Convergent,0.703188534484221,21.972950912448095,0.11504162781386437
41,2,Convergent,0.5648351520337389,31.65893779238598,0.16575360100725645
42,2,Convergent,0.7060001860615854,15.26166334406598,0.07990399656579047
