repeat_idx,accuracy_mean
0,0.9444444444444443
1,0.9611111111111111
2,0.9499999999999998
3,0.9499999999999998
4,0.9555555555555556
5,0.9555555555555556
6,0.9500000000000001
7,0.9500000000000001
8,0.9500000000000001
9,0.9555555555555556
10,0.9555555555555556
11,0.9333333333333332
12,0.9499999999999998
13,0.9444444444444445
14,0.9500000000000001
15,0.9499999999999998
16,0.9500000000000001
17,0.9388888888888888
18,0.9444444444444443
19,0.9555555555555556
