Class_ID,Class_Name,Gini_Mean,Gini_STD,PR_Mean,PR_STD,PR_Norm_Mean,PR_Norm_STD
1,Divergent,0.66082997961832,0.062226472317419214,18.67376165111256,9.467509808599411,0.08262726394297593,0.04189163632123634
2,Convergent,0.6872907563650519,0.0621172094746286,17.671932760424692,7.145647514486902,0.078194392745242,0.031617909356136724
3,Random,0.702907453069802,0.06561761099798306,20.249246969825144,8.172991462367124,0.08959843791958028,0.03616367903702267
