Class_ID,Class_Name,Network_Type,Strong_Threshold,Weak_Threshold,Edge_Mean_Corr,Edge_Min_Corr,Edge_Max_Corr,efficiency,modularity,local_efficiency,avg_clustering,density,n_edges
1,Divergent,strong_threshold,0.35,0.1,0.5236555562197132,0.3500425155989109,0.968605710841976,0.19000259087574603,0.6548007376970396,0.7263725025654076,0.6508138782242444,0.032094395280235985,816
1,Divergent,weak_threshold,0.35,0.1,0.06543679759967656,-0.04147643127874351,0.09999197161636128,0.5955948869223172,0.10233339880135019,0.6891586366339648,0.3857340591711488,0.19307767944936086,4909
2,Convergent,strong_threshold,0.35,0.1,0.5100457234500223,0.350056524085263,0.9659872407251021,0.10668305473614903,0.5417878928430877,0.7820286220943276,0.7233675752997272,0.03634218289085546,924
2,Convergent,weak_threshold,0.35,0.1,0.06477675822735193,-0.038118250844662735,0.09998809491750082,0.5950180268764337,0.10571223312605638,0.7129415849283197,0.43624611510304495,0.1904424778761062,4842
3,Random,strong_threshold,0.35,0.1,0.532718023554527,0.35004507702552873,0.9696421382923585,0.13495411340542726,0.7737146431001927,0.6816243848804673,0.6175758791926358,0.025408062930186825,646
3,Random,weak_threshold,0.35,0.1,0.0628382009271435,-0.04119722015634427,0.09999754536824026,0.6352867912159941,0.08589247006931318,0.6936155294197551,0.3952148002546546,0.2713864306784661,6900
