repeat_idx,accuracy_mean
0,0.9666666666666667
1,0.9722222222222222
2,0.9666666666666667
3,0.9777777777777779
4,0.9777777777777779
5,0.9666666666666667
6,0.9722222222222222
7,0.9888888888888889
8,0.9777777777777777
9,0.9666666666666667
10,0.9777777777777777
11,0.9833333333333334
12,0.9611111111111109
13,0.9722222222222222
14,0.9611111111111111
15,0.9833333333333334
16,0.9833333333333333
17,0.9666666666666667
18,0.9777777777777779
19,0.9833333333333333
