overlap_category,n_neurons_category,n_important_neurons_total,observed_important_count,expected_important_count,observed_important_fraction,expected_important_fraction,enrichment_ratio,log2_enrichment,p_over,p_under,p_two_sided,p_fdr_bh
Shared_Core,97,46,19,19.74336283185832,0.4130434782608606,0.42920353982300696,0.9623487225436846,-0.05536832238526086,0.6593358508036726,0.4695369954343583,0.9390739908687166,0.9390739908687166
Condition_Biased,129,46,27,26.256637168141477,0.5869565217391176,0.5707964601769886,1.0283114256806882,0.04027725309829467,0.4695369954343583,0.6593358508036726,0.9390739908687166,0.9390739908687166
