level_type,overlap_category,n_neurons,n_important_neurons,important_fraction,mean_selectivity_index,sem_selectivity_index,mean_decoder_importance,sem_decoder_importance,mean_ablation_effect_proxy,sem_ablation_effect_proxy,n_actual_ablation_eval,mean_ablation_drop_actual,sem_ablation_drop_actual
coarse,Condition_Biased,129,27,0.20930232558139372,0.2890873005666818,0.015495374633062872,0.0044495156535368065,6.388242119502041e-05,0.0044495156535368065,6.388242119502041e-05,30,-0.005185185185185208,0.0016333407181351872
coarse,Shared_Core,97,19,0.19587628865979181,0.15195121282292331,0.010508194823388127,0.004391881244260328,5.889929501541738e-05,0.004391881244260328,5.889929501541738e-05,30,-0.004691358024691387,0.001646161485628577
detail,Biased_Convergent,64,15,0.23437499999999636,0.24446108827148086,0.014963214192865282,0.004515753874258722,0.00010223194837348073,0.004515753874258722,0.00010223194837348073,15,-0.008395061728395081,0.0021525426881682315
detail,Biased_Divergent,27,6,0.222222222222214,0.2926037533298003,0.030589866956593305,0.004470484556078392,0.00011100564415356659,0.004470484556078392,0.00011100564415356659,9,-0.0016460905349794633,0.0023995686810062825
detail,Biased_Random,38,6,0.1578947368421011,0.36174870483743626,0.03843097895129088,0.004323057587883506,0.00010565237410970648,0.004323057587883506,0.00010565237410970648,6,-0.0024691358024691392,0.0045528614603915565
detail,Shared_Core,97,19,0.19587628865979181,0.15195121282292331,0.010508194823388127,0.004391881244260328,5.889929501541738e-05,0.004391881244260328,5.889929501541738e-05,30,-0.004691358024691387,0.001646161485628577
