Class_ID,Class_Name,Network_Type,Strong_Threshold,Weak_Threshold,Edge_Mean_Corr,Edge_Min_Corr,Edge_Max_Corr,efficiency,modularity,local_efficiency,avg_clustering,density,n_edges
1,Divergent,strong_threshold,0.35,0.1,0.5036035894433891,0.3500169162367735,0.9548355758667669,0.20040824099500062,0.5503227675147969,0.7204427450660839,0.636881691684647,0.04362145449657212,649
1,Divergent,weak_threshold,0.35,0.1,0.0697612459468701,-0.02837223818004436,0.0999766201127432,0.5299099341309382,0.14207619767511506,0.6018109853275723,0.33354831449494915,0.14712999059013307,2189
2,Convergent,strong_threshold,0.35,0.1,0.5078031084494955,0.3500798797050347,0.9557426971368457,0.24523537469831086,0.486781414365549,0.7269316286270882,0.6494039732086864,0.041941121118429896,624
2,Convergent,weak_threshold,0.35,0.1,0.07151418513193131,-0.02087723128429467,0.09999873291904847,0.5064748846171117,0.18647973047602456,0.6561821215252257,0.4488223394275443,0.09067078908455438,1349
3,Random,strong_threshold,0.35,0.1,0.48226935135269267,0.3500199394794859,0.9466400278968542,0.21287135367655607,0.4697031013194823,0.7499736311206882,0.6603958497727025,0.04725097459335932,703
3,Random,weak_threshold,0.35,0.1,0.05866625931434617,-0.039272104213853826,0.09998968553240509,0.5934601424922704,0.12317355880124045,0.7587626736449711,0.522605808930381,0.18692028498454094,2781
