neuron_local_idx,neuron_global_idx,membership_count,coarse_overlap,detail_overlap,rr_label_single,preferred_class,selectivity_index,decoder_importance,ablation_effect_proxy,ablation_drop_actual,is_important_neuron,resp_Divergent,resp_Convergent,resp_Random
43,43,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.2874449490470372,0.006185492682492503,0.006185492682492503,0.0121212121212122,1,0.0444833493581222,0.07224286784215894,0.03548437340015715
44,44,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.17895388603710133,0.00559629686449137,0.00559629686449137,,0,0.018132146042321,0.030591371964426742,0.02447669111319225
45,45,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.23875684469090835,0.0062857161521169295,0.0062857161521169295,0.0181818181818183,1,0.018119348631170328,0.03435861553858827,0.0241088917478919
46,46,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.29086756435787986,0.006194322584174553,0.006194322584174553,-0.006060606060605989,1,0.05929051878391414,0.09622000674249004,0.04642555871696183
47,47,2,Shared_Core,Shared_Core,Shared_Core,Divergent,0.126780139084357,0.005691330666519596,0.005691330666519596,,0,0.05612692919870218,0.04879012162841502,0.0382031570216923
48,48,2,Shared_Core,Shared_Core,Shared_Core,Divergent,0.16526979184673615,0.005971997854328605,0.005971997854328605,,0,0.06614137729329447,0.051476423480799276,0.043283100917258045
49,49,2,Shared_Core,Shared_Core,Shared_Core,Divergent,0.20038188405469273,0.006035580364983151,0.006035580364983151,0.024242424242424288,0,0.07683701334541203,0.05664910631323302,0.045718762882505405
50,50,2,Shared_Core,Shared_Core,Shared_Core,Divergent,0.18904876063085185,0.005765341217353094,0.005765341217353094,,0,0.0956171058238514,0.07225386608667948,0.05817108037458225
51,51,2,Shared_Core,Shared_Core,Shared_Core,Convergent,0.1443845950790021,0.005970991215154416,0.005970991215154416,,0,0.05676120659837159,0.060973022177460645,0.034413486391757474
52,52,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.3418866664672025,0.005097995825353842,0.005097995825353842,,0,0.08318431861698627,0.13110595797656704,0.04541458799080415
53,53,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.2924171028934691,0.00542283682025689,0.00542283682025689,,0,0.10357726052884132,0.14559683686605207,0.05584779104048555
54,54,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.1292846476736744,0.0060400528192881145,0.0060400528192881145,0.012121212121212088,0,0.03890128490785437,0.04046118192044555,0.023492501005812575
55,55,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.3197575325618239,0.005144189783783318,0.005144189783783318,,0,0.08582310853225569,0.12378044966509734,0.041777176251917174
56,56,1,Condition_Biased,Biased_Divergent,Divergent,Convergent,0.09418197430429201,0.005869422075151487,0.005869422075151487,,0,0.023737500594448176,0.030958644979234253,0.027520698373855065
57,57,1,Condition_Biased,Biased_Random,Random,Random,0.1632240235460934,0.005208186417993888,0.005208186417993888,,0,0.018368144593481975,0.01906325640332412,0.026017181479873024
58,58,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.4765699652321209,0.005101317542448409,0.005101317542448409,,0,0.03564311668116559,0.06990749632850998,0.013919970872953083
59,59,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.48664737376788925,0.005888040395683004,0.005888040395683004,,0,0.04940888598080604,0.09562332459070065,0.01663029139692133
60,60,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.5596220798271773,0.006535786610607506,0.006535786610607506,0.0060606060606061,1,0.052555367575898286,0.11507332612755437,0.012429288235690557
61,61,1,Condition_Biased,Biased_Random,Random,Random,0.1636686381062278,0.0054833813719552035,0.0054833813719552035,,0,0.017852349427118098,0.015432169424399497,0.023155983672900633
62,62,1,Condition_Biased,Biased_Random,Random,Random,0.25936913272387196,0.005887736220137071,0.005887736220137071,,0,0.018330711070247876,0.014053226522510015,0.027532832618012572
63,63,2,Shared_Core,Shared_Core,Shared_Core,Random,0.1883520692792113,0.006512408280999851,0.006512408280999851,0.024242424242424288,1,0.06765135722134703,0.06764317154095917,0.09904388783104492
64,64,1,Condition_Biased,Biased_Divergent,Divergent,Random,0.22997439656972646,0.00651948931405361,0.00651948931405361,0.024242424242424288,1,0.071313651278615,0.07538799967163454,0.11716446427233292
65,65,2,Shared_Core,Shared_Core,Shared_Core,Random,0.2087920233227771,0.006799876187639789,0.006799876187639789,0.030303030303030276,1,0.06395133905192857,0.06848982339182859,0.10117050474791815
66,66,1,Condition_Biased,Biased_Random,Random,Random,0.10125427624917746,0.005910542777883163,0.005910542777883163,,0,0.03400782500994542,0.03268726852293762,0.04086153347778952
67,67,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.449502483228686,0.006224891629302134,0.006224891629302134,0.030303030303030276,1,0.02222696602624911,0.007917041934671857,0.008965839942296347
68,68,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.15053654665092345,0.00644933391124963,0.00644933391124963,0.0121212121212122,1,0.030425742999600467,0.02606882522542956,0.018859007435314584
69,69,2,Shared_Core,Shared_Core,Shared_Core,Convergent,0.13353076889152052,0.006393761641271837,0.006393761641271837,0.024242424242424288,1,0.040302949226511425,0.041787942092885416,0.023582332141020082
70,70,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.17912799924000472,0.006367588656837936,0.006367588656837936,0.030303030303030276,1,0.037800183860204555,0.03439091454462084,0.018239694811177976
71,71,1,Condition_Biased,Biased_Divergent,Divergent,Convergent,0.05822726298558745,0.005432442075850808,0.005432442075850808,,0,0.02143032177882169,0.024806348799121757,0.02272265711517045
72,72,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.28633285274527887,0.006071924155231942,0.006071924155231942,0.0181818181818183,0,0.03483535092003563,0.053722587855108986,0.024776041163413812
73,73,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.4028397862475519,0.006414818363809987,0.006414818363809987,0.0181818181818183,1,0.03306417249303351,0.059645522940194325,0.017715586645698004
74,74,1,Condition_Biased,Biased_Random,Random,Random,0.16497053888271596,0.005223310390723784,0.005223310390723784,,0,0.017562392282910566,0.02167156096868138,0.027368135970424524
75,75,3,Shared_Core,Shared_Core,Shared_Core,Random,0.21134637158793113,0.005534204459202181,0.005534204459202181,,0,0.03027251090288603,0.04134654852982965,0.05500227517843472
76,76,2,Shared_Core,Shared_Core,Shared_Core,Convergent,0.19136595538999246,0.005637072013898058,0.005637072013898058,,0,0.0574102154382134,0.06870544914688383,0.03585678615579099
77,77,2,Shared_Core,Shared_Core,Shared_Core,Random,0.33681867269898985,0.006174576951718179,0.006174576951718179,-0.006060606060605989,1,0.05613189044919226,0.029839376672589905,0.08664899814986822
78,78,2,Shared_Core,Shared_Core,Shared_Core,Random,0.2671254161160776,0.0063330179329126,0.0063330179329126,0.0060606060606061,1,0.11898110055875394,0.08184165499670795,0.17360925272558675
79,79,2,Shared_Core,Shared_Core,Shared_Core,Convergent,0.09515208916816759,0.005380966563641307,0.005380966563641307,,0,0.021371952214238224,0.02848984856680824,0.02570640377023003
80,80,2,Shared_Core,Shared_Core,Shared_Core,Random,0.2591095823812972,0.0065334842077585265,0.0065334842077585265,0.0121212121212122,1,0.055113920260981844,0.03170693836238964,0.07377405109053309
81,81,3,Shared_Core,Shared_Core,Shared_Core,Random,0.23433875554544,0.0063005946022810415,0.0063005946022810415,0.0121212121212122,1,0.05804064697636071,0.056274836414823774,0.09214520947161046
82,82,2,Shared_Core,Shared_Core,Shared_Core,Random,0.2893137404454257,0.006705873357041511,0.006705873357041511,0.0121212121212122,1,0.08852676017790713,0.048942452188206725,0.12469703896027623
83,83,1,Condition_Biased,Biased_Random,Random,Random,0.18627412270696334,0.0061340638422503185,0.0061340638422503185,0.0,0,0.02421521745942613,0.027430864464905527,0.03764560783677029
84,84,2,Shared_Core,Shared_Core,Shared_Core,Random,0.1809928205296567,0.0052366974552871615,0.0052366974552871615,,0,0.03592439152560727,0.02577784983194852,0.04448673093522137
85,85,2,Shared_Core,Shared_Core,Shared_Core,Divergent,0.10217790854911855,0.005463819892015485,0.005463819892015485,,0,0.03683025026143158,0.023420326855211032,0.036582712693647906
86,86,1,Condition_Biased,Biased_Random,Random,Random,0.113306786543831,0.005412649665162431,0.005412649665162431,,0,0.03022336497181846,0.03876009106971126,0.04330683296377009
87,87,2,Shared_Core,Shared_Core,Shared_Core,Convergent,0.04713389306167051,0.005891640001857856,0.005891640001857856,,0,0.03965673482506185,0.04245481340500413,0.037608938720641714
88,88,1,Condition_Biased,Biased_Random,Random,Random,0.47912963040303025,0.005664205546022249,0.005664205546022249,,0,0.033030115007873506,0.015558463782466277,0.06898914853280241
89,89,1,Condition_Biased,Biased_Random,Random,Random,0.4507232807736945,0.00597105637005174,0.00597105637005174,0.030303030303030276,0,0.038865696233246594,0.01915479074946787,0.07662046131057045
90,90,1,Condition_Biased,Biased_Random,Random,Random,0.44945618305864343,0.006880160408272837,0.006880160408272837,0.0060606060606061,1,0.040143169432638154,0.02063456257539136,0.08000694653301528
91,91,1,Condition_Biased,Biased_Divergent,Divergent,Convergent,0.14989595250245819,0.005068738536513864,0.005068738536513864,,0,0.02454133947650271,0.02710667573575857,0.015537929794553554
92,92,3,Shared_Core,Shared_Core,Shared_Core,Convergent,0.2268919084342503,0.005809571041962533,0.005809571041962533,,0,0.050252447365432655,0.06748943095386185,0.03480251926477208
93,93,3,Shared_Core,Shared_Core,Shared_Core,Convergent,0.23952841054273522,0.005938790494361198,0.005938790494361198,,0,0.03833845867625167,0.054621063113685635,0.028683428567918865
94,94,1,Condition_Biased,Biased_Random,Random,Random,0.2160291543400818,0.005416990810343298,0.005416990810343298,,0,0.05615898570726796,0.046460232091328456,0.0795871181498197
95,95,3,Shared_Core,Shared_Core,Shared_Core,Convergent,0.2122256701869407,0.005932660185032957,0.005932660185032957,,0,0.0701491164283887,0.09529683696569274,0.05370967277241024
96,96,3,Shared_Core,Shared_Core,Shared_Core,Convergent,0.22180519160623197,0.006203048317676805,0.006203048317676805,0.0181818181818183,1,0.07298776837346214,0.10068271740797967,0.055266340415586125
97,97,3,Shared_Core,Shared_Core,Shared_Core,Convergent,0.23693036408285828,0.006260217922488394,0.006260217922488394,0.0121212121212122,1,0.07185372180976374,0.10126011252955154,0.053082199312859416
98,98,1,Condition_Biased,Biased_Random,Random,Random,0.2160764688859249,0.005804764845076883,0.005804764845076883,,0,0.05956948649198297,0.0391545992692016,0.07657381928328312
99,99,3,Shared_Core,Shared_Core,Shared_Core,Convergent,0.2120952974793827,0.006116965388690298,0.006116965388690298,0.0181818181818183,0,0.07491291132104654,0.09961855561822337,0.05459823948190068
100,100,1,Condition_Biased,Biased_Random,Random,Random,0.18142522117942847,0.005787567916418318,0.005787567916418318,,0,0.060742385585301664,0.03893387097885054,0.07192992412231185
101,101,3,Shared_Core,Shared_Core,Shared_Core,Convergent,0.1481219689142106,0.005660997585598972,0.005660997585598972,,0,0.04809043104309709,0.061090422047686485,0.04256472557105801
102,102,1,Condition_Biased,Biased_Random,Random,Random,0.1833787772439221,0.005587980100382432,0.005587980100382432,,0,0.05590746000969923,0.03591640574473237,0.06653171075564442
103,103,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.14251047994995683,0.005167135919215657,0.005167135919215657,,0,0.08596259166276263,0.09274532863003,0.0532538947141306
104,104,1,Condition_Biased,Biased_Random,Random,Random,0.4323484918297263,0.004342611366515716,0.004342611366515716,,0,0.015594078986454875,0.010156145068033346,0.03248762141800288
105,105,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.4404737595956596,0.006189550763260115,0.006189550763260115,0.0181818181818183,1,0.013755491564190515,0.021629957455116762,0.003048047818469279
106,106,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.39986985074671616,0.0061398586588643275,0.0061398586588643275,0.024242424242424288,0,0.02090626625220231,0.03358870967187815,0.007892978673970158
107,107,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.4838980557752903,0.006470308294862111,0.006470308294862111,0.024242424242424288,1,0.021245720872645497,0.039779024819995,0.00642468676563691
108,108,1,Condition_Biased,Biased_Convergent,Convergent,Random,0.11433547405609461,0.005497439931978189,0.005497439931978189,,0,0.026320815597090028,0.033561488978131104,0.03767169978130947
109,109,1,Condition_Biased,Biased_Random,Random,Random,0.41672313123625154,0.005524781025889971,0.005524781025889971,,0,0.03067376745504237,0.019458476340683994,0.06088318705107226
110,110,1,Condition_Biased,Biased_Random,Random,Random,0.4795309832980054,0.005240557207423068,0.005240557207423068,,0,0.02594366859674694,0.01580696583296808,0.059342011944814164
111,111,2,Shared_Core,Shared_Core,Shared_Core,Convergent,0.04808946436376651,0.005849023252374384,0.005849023252374384,,0,0.1474185081359039,0.17094148615641253,0.16309124734252692
112,112,3,Shared_Core,Shared_Core,Shared_Core,Convergent,0.25692446007828373,0.004969159626437038,0.004969159626437038,,0,0.03726618996601031,0.06056752676888315,0.03434709959070791
113,113,3,Shared_Core,Shared_Core,Shared_Core,Random,0.15946141186571344,0.00556890969726748,0.00556890969726748,,0,0.047763482457207095,0.051850497239717734,0.06870509407405431
114,114,2,Shared_Core,Shared_Core,Shared_Core,Random,0.1678153420732993,0.006102378254947202,0.006102378254947202,0.0060606060606061,0,0.084076287460223,0.09529955616151844,0.12586020433315726
115,115,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.3919251345143435,0.005780820853561243,0.005780820853561243,,0,0.021171780718710793,0.04979729772639022,0.0223370034325247
116,116,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.44186953585324684,0.005534452888181015,0.005534452888181015,,0,0.02884086094275918,0.07298198185624584,0.027660044852757092
117,117,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.4827715625772404,0.005135329156853998,0.005135329156853998,,0,0.026844151398187042,0.07593474091676178,0.026131786880168047
118,118,3,Shared_Core,Shared_Core,Shared_Core,Convergent,0.1340099948865176,0.005079999309359202,0.005079999309359202,,0,0.10693228664377363,0.12156078248979553,0.07872819805122686
119,119,2,Shared_Core,Shared_Core,Shared_Core,Convergent,0.194394971807475,0.005853760865389207,0.005853760865389207,,0,0.08213536225018962,0.0997702285410866,0.05245227362170364
120,120,2,Shared_Core,Shared_Core,Shared_Core,Convergent,0.20972722041289188,0.00571286686639218,0.00571286686639218,,0,0.09291146668575463,0.11896776761761103,0.06252355504442345
121,121,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.6864786103642794,0.006415651795104481,0.006415651795104481,0.0060606060606061,1,0.015615817988091099,0.05435829721982517,0.0045949202651778855
122,122,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.18058067895998028,0.0057723482680389696,0.0057723482680389696,,0,0.07334212967575157,0.07346737793789654,0.0286425800881151
123,123,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.33580711735776053,0.005830398865809511,0.005830398865809511,,0,0.02481364360785172,0.04236731291674669,0.017318288959337003
124,124,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.18243967282502585,0.00607808198333712,0.00607808198333712,0.0,0,0.08872398458701629,0.09098086788481663,0.0370876738406492
125,125,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.22368625850630405,0.005895594525505037,0.005895594525505037,,0,0.06307426446508016,0.07009438103035329,0.025862308642403645
126,126,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.19860576058838164,0.006097147304304881,0.006097147304304881,0.0121212121212122,0,0.07374593426763851,0.08064128099275487,0.03408845160156489
127,127,2,Shared_Core,Shared_Core,Shared_Core,Convergent,0.11999836255543196,0.005710957555768443,0.005710957555768443,,0,0.03870636825099267,0.05186545157006809,0.042796755028945026
128,128,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.16862827007006426,0.005524764288911944,0.005524764288911944,,0,0.04344605958910398,0.05428959884577327,0.03379807161223708
129,129,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.3160053625791294,0.005775677164862786,0.005775677164862786,,0,0.021146864389940616,0.04215778379390637,0.02267620633638492
130,130,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.18949269549292416,0.005438579638812513,0.005438579638812513,,0,0.04155577099706818,0.0485227113126447,0.024569917882256435
131,131,1,Condition_Biased,Biased_Random,Random,Random,0.4465087840294068,0.005483223018258043,0.005483223018258043,,0,0.016037157734215098,0.0066179680347284945,0.02960375655781139
132,132,2,Shared_Core,Shared_Core,Shared_Core,Random,0.310286528788645,0.00575246826234643,0.00575246826234643,,0,0.03264855655531088,0.039996502259450534,0.06900390228821021
133,133,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.2029069692178988,0.005922332118567763,0.005922332118567763,,0,0.18462365030521347,0.14926740993307067,0.09541023969650268
134,134,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.21512266713430434,0.0055962026039779325,0.0055962026039779325,,0,0.23360296278711287,0.18872327184077925,0.11305641730626424
135,135,2,Shared_Core,Shared_Core,Shared_Core,Divergent,0.17760310732713666,0.005653609517214129,0.005653609517214129,,0,0.13024162705386838,0.11409226003985004,0.06782014953028975
136,136,1,Condition_Biased,Biased_Random,Random,Random,0.10790052894476541,0.005450617880383183,0.005450617880383183,,0,0.025360568208740122,0.032311342921472655,0.03581144419414076
137,137,2,Shared_Core,Shared_Core,Shared_Core,Divergent,0.07937697231391268,0.005045751281904559,0.005045751281904559,,0,0.06314938405268294,0.0540711333933311,0.0536517079016476
138,138,3,Shared_Core,Shared_Core,Shared_Core,Divergent,0.08429041354281105,0.005522217833779054,0.005522217833779054,,0,0.10499070126122685,0.08710751755448876,0.09022687631800319
139,139,2,Shared_Core,Shared_Core,Shared_Core,Divergent,0.1323092202611671,0.005784305761240206,0.005784305761240206,,0,0.053931569104753836,0.04914821472472299,0.033507519966047825
140,140,3,Shared_Core,Shared_Core,Shared_Core,Random,0.1848634335203137,0.006106833925909981,0.006106833925909981,0.0181818181818183,0,0.047498700980057,0.06545308500370652,0.08209203614881544
141,141,3,Shared_Core,Shared_Core,Shared_Core,Random,0.1949922776577446,0.0062384287284745895,0.0062384287284745895,0.0060606060606061,1,0.048699450068255906,0.06801648246784689,0.08662937894237764
142,142,2,Shared_Core,Shared_Core,Shared_Core,Divergent,0.13764815982223708,0.005648044805174513,0.005648044805174513,,0,0.06439751842289522,0.05586000312632196,0.04176828033770576
143,143,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.399213391020911,0.005941016019566167,0.005941016019566167,,0,0.027458837621354606,0.06326965890607979,0.026873924013114336
144,144,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.15351544308266363,0.005334356310028379,0.005334356310028379,,0,0.04516342869629302,0.03832235990003461,0.027962222864682026
145,145,2,Shared_Core,Shared_Core,Shared_Core,Convergent,0.12022707649490932,0.006002144194225316,0.006002144194225316,0.0121212121212122,0,0.10171733866696075,0.15700897412798392,0.14489738272898126
146,146,1,Condition_Biased,Biased_Random,Random,Random,0.6495092985534842,0.006054511637495091,0.006054511637495091,0.0181818181818183,0,0.027112787309032615,0.04613225268466132,0.17235603404767585
147,147,2,Shared_Core,Shared_Core,Shared_Core,Random,0.33168008078705785,0.006113756472985434,0.006113756472985434,0.0060606060606061,0,0.11162287838036014,0.18166916939631972,0.2922037535093047
148,148,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.21901568875379723,0.00520853069299567,0.00520853069299567,,0,0.038958055487964105,0.04819658843593465,0.02279796581856455
149,149,1,Condition_Biased,Biased_Random,Random,Random,0.4473496614185123,0.0064399307251043645,0.0064399307251043645,0.0181818181818183,1,0.05660592421253402,0.045929183503465046,0.13426586674864996
150,150,1,Condition_Biased,Biased_Random,Random,Random,0.6093292313494658,0.005752487743593616,0.005752487743593616,,0,0.07527058797898473,0.029638244987283117,0.21608073225414212
