Class_ID,Class_Name,Gini_Mean,Gini_STD,PR_Mean,PR_STD,PR_Norm_Mean,PR_Norm_STD
1,Divergent,0.6438935225585621,0.10688984219236768,18.787998633079987,11.58403484104047,0.10860114816809241,0.06695973896555185
2,Convergent,0.5988108471563313,0.09808691549443599,22.108478969680114,12.685830591919402,0.12779467612531858,0.07332850053132604
3,Random,0.6188939954884507,0.09608937101173695,17.783666227393653,11.470792719751739,0.10279575853984771,0.06630516022977881
