overlap_category,n_neurons_category,n_important_neurons_total,observed_important_count,expected_important_count,observed_important_fraction,expected_important_fraction,enrichment_ratio,log2_enrichment,p_over,p_under,p_two_sided,p_fdr_bh
Shared_Core,79,35,17,15.98265895953748,0.48571428571427183,0.456647398843928,1.0636528028909558,0.08902730376477268,0.42095938558547313,0.7183978322965378,0.8419187711709463,0.8419187711709463
Condition_Biased,94,35,18,19.01734104046232,0.5142857142856996,0.5433526011560662,0.9465045592687532,-0.0793186395434496,0.7183978322965378,0.42095938558547313,0.8419187711709463,0.8419187711709463
