neuron_local_idx,neuron_global_idx,membership_count,coarse_overlap,detail_overlap,rr_label_single,preferred_class,selectivity_index,decoder_importance,ablation_effect_proxy,ablation_drop_actual,is_important_neuron,resp_Divergent,resp_Convergent,resp_Random
12,12,3,Shared_Core,Shared_Core,Shared_Core,Random,0.2183447724155328,0.0019072453404925937,0.0019072453404925937,,0,0.11141016302858224,0.11801060695539821,0.17879596139703477
13,13,3,Shared_Core,Shared_Core,Shared_Core,Random,0.1948209233611778,0.0019443844101985873,0.0019443844101985873,,0,0.07462595807160506,0.08123654396169716,0.1156437021281038
14,14,2,Shared_Core,Shared_Core,Shared_Core,Random,0.199864164156441,0.0020132794487167155,0.0020132794487167155,,0,0.060705831297968006,0.066748830386334,0.09556394943169184
15,15,3,Shared_Core,Shared_Core,Shared_Core,Random,0.1772508196941552,0.0017760684555261465,0.0017760684555261465,,0,0.051545550078075014,0.05493959660331408,0.07618344035886583
16,16,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.41434281874633405,0.0020362087819901726,0.0020362087819901726,,0,0.02409861614251753,0.06256574552713169,0.0277163719669694
17,17,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.4838636614362412,0.002240863079781214,0.002240863079781214,,1,0.027974614959980364,0.07827905279518378,0.026481417282706216
18,18,1,Condition_Biased,Biased_Divergent,Divergent,Random,0.1638205443658405,0.002216663648859816,0.002216663648859816,,1,0.09326884128499131,0.05119359077688194,0.10053365051613322
19,19,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.25697087449480643,0.0019852230357910966,0.0019852230357910966,,0,0.04643661385001261,0.033771297188870834,0.021128553364958082
20,20,2,Shared_Core,Shared_Core,Shared_Core,Divergent,0.33018208454265724,0.0019725234350667447,0.0019725234350667447,,0,0.089612998917133,0.06915339939484391,0.02109648869151161
21,21,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.1821203319668802,0.0019481272710324792,0.0019481272710324792,,0,0.04316596293287501,0.050697078335691585,0.02698613322517347
22,22,1,Condition_Biased,Biased_Random,Random,Random,0.27686142509340844,0.0019117290530878436,0.0019117290530878436,,0,0.0725585673130137,0.10295777281186534,0.1549564993186366
23,23,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.4020306734016779,0.0019047541567951906,0.0019047541567951906,,0,0.023258429173898847,0.05040444824092015,0.01973679845354387
24,24,2,Shared_Core,Shared_Core,Shared_Core,Divergent,0.34164902529923,0.0020255695067254676,0.0020255695067254676,,0,0.09534392692541649,0.07383079104351276,0.019740278646349908
25,25,1,Condition_Biased,Biased_Random,Random,Random,0.2345388989080904,0.0016546756096072301,0.0016546756096072301,,0,0.05311980196032899,0.06832109754105484,0.09793019798096447
26,26,2,Shared_Core,Shared_Core,Shared_Core,Divergent,0.3805215240600548,0.0018442430995766071,0.0018442430995766071,,0,0.08441368236210402,0.062428135229650926,0.013329407679183142
27,27,1,Condition_Biased,Biased_Random,Random,Random,0.6923684802525252,0.0015891761270045888,0.0015891761270045888,,0,0.1320324104735117,0.057154227725484154,0.5203847506216595
28,28,1,Condition_Biased,Biased_Random,Random,Random,0.7063298963013405,0.0015697453886033858,0.0015697453886033858,,0,0.15542146038531252,0.06193142485889522,0.6314495780638286
29,29,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.29829730397284265,0.0017996458494006866,0.0017996458494006866,,0,0.03474870030984346,0.049276779772657334,0.018517449303042322
30,30,2,Shared_Core,Shared_Core,Shared_Core,Convergent,0.37613022556154285,0.0019309489953948183,0.0019309489953948183,,0,0.04798732050360507,0.06361865097976695,0.009695815436896824
31,31,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.6448734890844912,0.00200722488073796,0.00200722488073796,,0,0.12868080771123433,0.03071835157614333,0.024845759058371185
32,32,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.55027338372234,0.0017750123601629102,0.0017750123601629102,,0,0.07496224318627064,0.026465509608952387,0.017026839972961515
33,33,1,Condition_Biased,Biased_Convergent,Convergent,Divergent,0.2507644275641564,0.0016524378447412835,0.0016524378447412835,,0,0.040521169199219234,0.031447489609509105,0.01709866461654504
34,34,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.2778796671179708,0.0018291821366129175,0.0018291821366129175,,0,0.023211565695875933,0.054344578453273784,0.03820787166200933
35,35,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.509110775752378,0.001746771552777191,0.001746771552777191,,0,0.08943323959215281,0.03666422750937254,0.02151813300415164
36,36,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.21125339041143162,0.0017915427727164214,0.0017915427727164214,,0,0.04405436714136588,0.041807704388794276,0.015567132280696006
37,37,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.599572793648737,0.0017341750066875385,0.0017341750066875385,,0,0.033727670960788485,0.16864263718816067,0.05070624833128282
38,38,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.6101372840029947,0.0015618667405105108,0.0015618667405105108,,0,0.02344076664143788,0.11810619679439549,0.03375336595234417
39,39,2,Shared_Core,Shared_Core,Shared_Core,Divergent,0.2739797637595225,0.0021833395070620866,0.0021833395070620866,0.0,1,0.1294000935249565,0.08625485666209098,0.06123113823788506
40,40,2,Shared_Core,Shared_Core,Shared_Core,Divergent,0.331529213562324,0.0022881864441223632,0.0022881864441223632,0.0,1,0.17282479474879014,0.10631818059041645,0.06720910710947854
41,41,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.3355179066633607,0.0022663775266012444,0.0022663775266012444,-0.00952380952380949,1,0.17113345081796122,0.10474131825953872,0.06555233796437582
42,42,2,Shared_Core,Shared_Core,Shared_Core,Convergent,0.31942658900971976,0.0017135292200345083,0.0017135292200345083,,0,0.017585344638141022,0.052272293470903404,0.03633979733456813
43,43,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.3470646511480128,0.0023735973990553446,0.0023735973990553446,-0.00952380952380949,1,0.0656325044699862,0.1237767996511074,0.054359134818826406
44,44,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.3142032687250704,0.001979930591070439,0.001979930591070439,,0,0.04448269662852026,0.06907546367834914,0.027609236680326006
45,45,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.28561811176818436,0.002094832079988101,0.002094832079988101,,0,0.07690132486354953,0.1107682917041309,0.046200334422645116
46,46,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.23510051404101018,0.002114177498755268,0.002114177498755268,,0,0.04390949999544188,0.056993876348691755,0.026683275614465984
47,47,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.3419683038581652,0.0017302614699705923,0.0017302614699705923,,0,0.06981221168746048,0.035185325051178086,0.03327925482853537
48,48,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.1887868548516212,0.0017421433353530544,0.0017421433353530544,,0,0.027878026885691763,0.036058324457362595,0.021333464093151545
49,49,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.21269617514400196,0.0018619129383647937,0.0018619129383647937,,0,0.037488631165354565,0.04923211204621828,0.02643608619414625
50,50,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.23014674092859408,0.001907477544148779,0.001907477544148779,,0,0.04636174355503879,0.06452620684197455,0.034402134411391755
51,51,2,Shared_Core,Shared_Core,Shared_Core,Random,0.2305114950555041,0.00198864118977603,0.00198864118977603,,0,0.04153122054216479,0.0379746992804223,0.06357011679737341
52,52,2,Shared_Core,Shared_Core,Shared_Core,Random,0.2581410083197524,0.002155861872296914,0.002155861872296914,,1,0.04977920813729617,0.05632653775051086,0.08997396514529274
53,53,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.4002469287347516,0.0019015607680702622,0.0019015607680702622,,0,0.03287440241719223,0.06533997935816796,0.02309837280107396
54,54,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.45142528106483204,0.001861410240033377,0.001861410240033377,,0,0.027808687413889397,0.06306539541298542,0.019863186590373515
55,55,1,Condition_Biased,Biased_Random,Random,Random,0.3191016618949491,0.0020579311864808826,0.0020579311864808826,,0,0.04236837250931102,0.040286498313600365,0.08006347744237809
56,56,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.21545437819252947,0.002237611047602669,0.002237611047602669,,1,0.07996167101453251,0.042815815967818104,0.0604107304697945
57,57,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.4426221771136927,0.0017545008841172226,0.0017545008841172226,,0,0.03938278723174101,0.021425025057837818,0.009007187276369049
58,58,1,Condition_Biased,Biased_Random,Random,Divergent,0.07668633902069949,0.0019211347856567247,0.0019211347856567247,,0,0.040633704420965054,0.03569939003485923,0.03399157385740961
59,59,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.2583866777770629,0.0016892631301238684,0.0016892631301238684,,0,0.06593449481488854,0.04106051953170787,0.03665470204848264
60,60,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.3256233525970827,0.0017864308681938786,0.0017864308681938786,,0,0.07724536379223555,0.044139092031988604,0.034454076018716605
61,61,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.3910525945939882,0.0016730478658854376,0.0016730478658854376,,0,0.060316298783752866,0.028122083980100927,0.024686061147423017
62,62,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.3134500750668302,0.0019242016118204098,0.0019242016118204098,,0,0.08911819677438414,0.05588979064545716,0.03727567101429616
63,63,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.6743435803626889,0.0017134498482348835,0.0017134498482348835,,0,0.03006897884802225,0.08802760591391813,0.004173401636736734
64,64,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.7463598615993338,0.0019487311343072949,0.0019487311343072949,,0,0.022580892566732968,0.09648192837608582,0.005445048940323648
65,65,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.5947417537363475,0.0021685413598845453,0.0021685413598845453,,1,0.02350234863532998,0.055712563691265655,0.00481317744013809
66,66,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.8101290289329137,0.002421497778876788,0.002421497778876788,0.0,1,0.014563736894839927,0.07445298816369038,0.001055548730350676
67,67,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.5297226887373867,0.0020160060491662083,0.0020160060491662083,,0,0.023300001286716842,0.05787071176437718,0.012281980897699083
68,68,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.7857791740989364,0.0021943201754607003,0.0021943201754607003,,1,0.012411505873963426,0.062148400765815466,0.0024990518621745565
69,69,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.7340012304099438,0.001975145773534162,0.001975145773534162,,0,0.01763879161972537,0.07179872012424349,0.004389302565583161
70,70,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.7405142932710783,0.0021527325182864217,0.0021527325182864217,,1,0.024492594818211307,0.10051452202929391,0.005477951112247649
71,71,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.7507617941711431,0.002305654799946559,0.002305654799946559,0.0,1,0.02753584403623257,0.10952959156058954,0.0036493908436525434
72,72,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.7424174869790533,0.002302811122811034,0.002302811122811034,0.0,1,0.027661886797109736,0.11821911728592834,0.007290904419053169
73,73,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.7460499106337019,0.0022590484619365797,0.0022590484619365797,0.0,1,0.02506852579079097,0.11567343722539719,0.008579171839214507
74,74,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.4730856384149241,0.0024039390904620522,0.0024039390904620522,0.0,1,0.04631259089595155,0.15796403741144172,0.06669308610615277
75,75,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.39951067025560216,0.00231293895710218,0.00231293895710218,0.0,1,0.041016255894416494,0.10807194293598936,0.05172479989982787
76,76,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.6908593513276435,0.0024406725203323406,0.0024406725203323406,0.0,1,0.017297626406205857,0.07659094719536076,0.010708694851824215
77,77,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.4637377098475856,0.0024341971232547297,0.0024341971232547297,0.0,1,0.04459695407987144,0.15627022366030047,0.0699069320445969
78,78,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.47488236053791794,0.002430892486972811,0.002430892486972811,0.0,1,0.03882179074460947,0.13040940109828505,0.05404022822067851
79,79,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.4728745325060048,0.0024133396268850612,0.0024133396268850612,-0.00952380952380949,1,0.03889420878472207,0.11757637208534612,0.045264351545345215
80,80,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.46002727823202766,0.0020647356172574212,0.0020647356172574212,,0,0.027469082173541628,0.08069895031024711,0.0322219009910311
81,81,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.408383159997638,0.0020691432328837508,0.0020691432328837508,,0,0.025571824621236274,0.06886866773394021,0.03228723637404896
82,82,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.4559223119905668,0.0019907686680669216,0.0019907686680669216,,0,0.022258196788435245,0.05444271413778717,0.018432251860698065
83,83,1,Condition_Biased,Biased_Random,Random,Random,0.5827317657324136,0.0019838580134622576,0.0019838580134622576,,0,0.028389653568215007,0.03813442708265902,0.12616557766284262
84,84,1,Condition_Biased,Biased_Random,Random,Random,0.5797715666240031,0.002344339657637462,0.002344339657637462,0.0,1,0.022794084882811656,0.03822670397207593,0.11469822071847462
85,85,1,Condition_Biased,Biased_Random,Random,Random,0.5113098019291205,0.0019692751677766306,0.0019692751677766306,,0,0.026145223732487562,0.02605353473130651,0.08071421897482305
86,86,1,Condition_Biased,Biased_Random,Random,Random,0.4639539383026945,0.0021991145905260493,0.0021991145905260493,,1,0.018384062343194514,0.03438435258776552,0.07205586830774943
87,87,1,Condition_Biased,Biased_Random,Random,Random,0.44846708915283284,0.0016795065585323394,0.0016795065585323394,,0,0.017814788829833898,0.0076005983876647676,0.033373667481577114
88,88,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.5210869021209348,0.0017543534113540922,0.0017543534113540922,,0,0.056527826101971074,0.11300807796192891,0.014633195173172724
89,89,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.3153533957002846,0.0015899960240304,0.0015899960240304,,0,0.029340680472489902,0.037404412348434855,0.009597606353816531
90,90,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.5304378944159396,0.001720355142555566,0.001720355142555566,,0,0.06951493949075288,0.13694225528249235,0.014517080322617577
91,91,2,Shared_Core,Shared_Core,Shared_Core,Convergent,0.15472581535375146,0.0017042988366626796,0.0017042988366626796,,0,0.03916323955960666,0.047344945766257515,0.030150981872741664
92,92,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.5462177358944462,0.0017534813370487753,0.0017534813370487753,,0,0.06582171208999328,0.13677202007084183,0.0144576890482789
93,93,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.4088446245303922,0.0018097695457861174,0.0018097695457861174,,0,0.07197261598542773,0.10572215126394624,0.01675003935538587
94,94,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.5426367753604344,0.001788449472719118,0.001788449472719118,,0,0.06990558765474943,0.03484996103427627,0.006601462269290572
95,95,1,Condition_Biased,Biased_Random,Random,Divergent,0.1299296118190813,0.001842731818216908,0.001842731818216908,,0,0.031988003051482174,0.020893590264916044,0.028369326541377676
96,96,1,Condition_Biased,Biased_Random,Random,Random,0.25918933509242725,0.0017621765039804213,0.0017621765039804213,,0,0.03104815244446764,0.015089688813219768,0.03921128596578326
97,97,1,Condition_Biased,Biased_Random,Random,Random,0.36568012599741956,0.0017427624172266112,0.0017427624172266112,,0,0.033620289190896324,0.02572183877304949,0.06388130666954177
98,98,2,Shared_Core,Shared_Core,Shared_Core,Random,0.3140675820502432,0.0017862672394934245,0.0017862672394934245,,0,0.05079746403523135,0.03984053220336485,0.08681937858817124
99,99,1,Condition_Biased,Biased_Random,Random,Random,0.3693790361456033,0.0018189655611336637,0.0018189655611336637,,0,0.032936022513770036,0.025442009284913615,0.06338328211346553
100,100,1,Condition_Biased,Biased_Random,Random,Divergent,0.12399974434746461,0.0017861676017366073,0.0017861676017366073,,0,0.030768315824542494,0.02175183820002007,0.026207340907837662
101,101,1,Condition_Biased,Biased_Divergent,Divergent,Random,0.2109679855995114,0.001810339086846294,0.001810339086846294,,0,0.03751300034635869,0.024780971655443386,0.047802880246724404
102,102,1,Condition_Biased,Biased_Random,Random,Divergent,0.06134351716496017,0.0015569513640899834,0.0015569513640899834,,0,0.023581203808104186,0.0203277468163934,0.02138287650110821
103,103,2,Shared_Core,Shared_Core,Shared_Core,Divergent,0.1306698852312073,0.001817884881668408,0.001817884881668408,,0,0.09024041585765685,0.08333353380051751,0.05543147992963592
104,104,2,Shared_Core,Shared_Core,Shared_Core,Divergent,0.11384921552246816,0.0019796373830289165,0.0019796373830289165,,0,0.07829058752689935,0.07621075455663782,0.048361341176288465
105,105,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.11853737412767935,0.0019192101502337469,0.0019192101502337469,,0,0.08677879970850824,0.058595632344032776,0.07817631722206161
106,106,2,Shared_Core,Shared_Core,Shared_Core,Convergent,0.10081918684071296,0.0018258042982071867,0.0018258042982071867,,0,0.08917662358689535,0.08922260397612447,0.056582561126422314
107,107,3,Shared_Core,Shared_Core,Shared_Core,Convergent,0.09250290184278842,0.0017560881429895471,0.0017560881429895471,,0,0.07438039984003904,0.07545540731099218,0.05097498925668853
108,108,2,Shared_Core,Shared_Core,Shared_Core,Divergent,0.021996165394283798,0.0017025460462368486,0.0017025460462368486,,0,0.04936650405217449,0.04916534862114173,0.04531764828023457
109,109,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.5449396235838592,0.001772198368756463,0.001772198368756463,,0,0.10641813667428204,0.03101202501501474,0.031678680295035955
110,110,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.2274884190276949,0.0024156128582560614,0.0024156128582560614,0.0,1,0.16655883960865972,0.1435188945721496,0.06612647644111089
111,111,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.5414232750685087,0.0017433385564241304,0.0017433385564241304,,0,0.191719912864928,0.05809875414001219,0.055975415060917535
112,112,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.23591630339769423,0.002148687093535801,0.002148687093535801,,1,0.1738486968232358,0.15193179009877372,0.06302605866942378
113,113,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.478505480061454,0.002053417664984516,0.002053417664984516,,0,0.12811370060350824,0.043176088933691834,0.04719975842606454
114,114,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.1520685422243294,0.001959549230975188,0.001959549230975188,,0,0.03438269912229874,0.026049474559987736,0.02456239638406606
115,115,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.21991915378830168,0.0017941006542649264,0.0017941006542649264,,0,0.044921081458151595,0.053139854881047,0.023039787644076916
116,116,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.29035592154298034,0.0019242895430370307,0.0019242895430370307,,0,0.04038191680651048,0.049274169886955106,0.013815723235408466
117,117,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.34018403043862044,0.0019230674514517218,0.0019230674514517218,,0,0.0357721697476217,0.046707099315362294,0.010218663331830786
118,118,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.26343768629140035,0.002341858703028556,0.002341858703028556,0.0,1,0.03810091412582981,0.10294305601843981,0.08192712737336046
119,119,1,Condition_Biased,Biased_Convergent,Convergent,Random,0.14969507846716806,0.0019683242588418165,0.0019683242588418165,,0,0.0331155347288095,0.05327686092186004,0.05840546701635633
120,120,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.19548707756320383,0.0020107553216663497,0.0020107553216663497,,0,0.030745177914856103,0.0709933355789293,0.064805927491259
121,121,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.21567016407739523,0.002081736069064518,0.002081736069064518,,0,0.05035931002623736,0.1038361516583598,0.08362734885442824
122,122,1,Condition_Biased,Biased_Random,Random,Random,0.3537470655426711,0.002181087416791438,0.002181087416791438,,1,0.12177169463648323,0.043368481193678546,0.17296480720951443
123,123,1,Condition_Biased,Biased_Random,Random,Random,0.3485312101750944,0.0022372974248012767,0.0022372974248012767,,1,0.1039909426248652,0.03553096663131557,0.14440419255268006
124,124,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.08786991724741317,0.0018733739446593367,0.0018733739446593367,,0,0.03629415296902291,0.037589060674148675,0.02673932645647299
125,125,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.771879639300031,0.0018865135352061986,0.0018865135352061986,,0,0.01711315264677794,0.105983332633229,0.010176461762083429
126,126,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.7070120056392711,0.0019313989506452214,0.0019313989506452214,,0,0.014828593802701226,0.06658498027992218,0.00802842156872863
127,127,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.4364332394106652,0.0019430625292226498,0.0019430625292226498,,0,0.02962356961414784,0.05171890467442949,0.010958971597609066
128,128,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.5284483856968103,0.0019437808591742957,0.0019437808591742957,,0,0.023221551287400572,0.060951447885746905,0.01438750887200946
129,129,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.36771518007929976,0.001923840001950351,0.001923840001950351,,0,0.023091729824678806,0.04563058322916428,0.019097646325826646
130,130,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.22028188444422322,0.0018248264299056032,0.0018248264299056032,,0,0.0736002756699228,0.03255839688665788,0.06149768799188591
131,131,2,Shared_Core,Shared_Core,Shared_Core,Divergent,0.09870616054477167,0.0016689695087753178,0.0016689695087753178,,0,0.06552426964742081,0.06536343161868063,0.042138688035664104
132,132,1,Condition_Biased,Biased_Random,Random,Random,0.6239975227805261,0.0019511873756065576,0.0019511873756065576,,0,0.027681971353946355,0.04148509765438961,0.1493702243126574
133,133,1,Condition_Biased,Biased_Random,Random,Random,0.32066572188516135,0.0020709977776422047,0.0020709977776422047,,0,0.022183642388647618,0.02993203867979423,0.05065797191290628
134,134,2,Shared_Core,Shared_Core,Shared_Core,Random,0.5001321305668376,0.0021662582219768947,0.0021662582219768947,,1,0.03330400118502132,0.04583161784279527,0.11874526453514894
135,135,2,Shared_Core,Shared_Core,Shared_Core,Random,0.4685332002788487,0.0022962780665978285,0.0022962780665978285,0.00952380952380949,1,0.029571825984220968,0.04311322360628783,0.1004205799351136
136,136,2,Shared_Core,Shared_Core,Shared_Core,Random,0.4905822726268275,0.0024529256442367207,0.0024529256442367207,0.00952380952380949,1,0.02255782353955042,0.03470251517313899,0.08377333691432362
137,137,2,Shared_Core,Shared_Core,Shared_Core,Random,0.4761709503199588,0.0024481451942647073,0.0024481451942647073,0.00952380952380949,1,0.022848587744488117,0.033773222159726,0.07978124827856109
138,138,1,Condition_Biased,Biased_Convergent,Convergent,Divergent,0.10056816885035881,0.0019406000141276888,0.0019406000141276888,,0,0.04604425466273625,0.04459922215278082,0.03065948413596267
139,139,1,Condition_Biased,Biased_Convergent,Convergent,Divergent,0.18592830446412167,0.002099924576155161,0.002099924576155161,,0,0.06180769118052055,0.05594973825859,0.02890512483371865
140,140,1,Condition_Biased,Biased_Convergent,Convergent,Divergent,0.23252661578548492,0.0019687922067214945,0.0019687922067214945,,0,0.09533350455146361,0.09374676943954194,0.024978337880401384
141,141,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.4841571478544718,0.0017995636296980861,0.0017995636296980861,,0,0.049396586421688524,0.0896628877204476,0.012930990950692268
142,142,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.42257334323921464,0.0020065415333358418,0.0020065415333358418,,0,0.03420391164224925,0.05727696594678693,0.012293862427274387
143,143,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.21056218030687193,0.0019097125736201733,0.0019097125736201733,,0,0.06819482295447764,0.06955124114668279,0.022517378468598637
144,144,1,Condition_Biased,Biased_Random,Random,Divergent,0.155721843716718,0.0021534646473603393,0.0021534646473603393,,1,0.08909553977884824,0.08583774987721082,0.04433443379544076
145,145,1,Condition_Biased,Biased_Random,Random,Divergent,0.15926744370673776,0.0021794121686438293,0.0021794121686438293,,1,0.1180671701357083,0.11515758224207946,0.05609351999702908
146,146,1,Condition_Biased,Biased_Random,Random,Random,0.6906510709811828,0.002038747029862402,0.002038747029862402,,0,0.056371762574442076,0.021795377963119082,0.2135991876324018
147,147,1,Condition_Biased,Biased_Random,Random,Divergent,0.17658869030452265,0.0021600171836224794,0.0021600171836224794,,1,0.06705722850963536,0.06525091794930925,0.02860631662465277
148,148,1,Condition_Biased,Biased_Random,Random,Random,0.709020406284102,0.0022354841122705603,0.0022354841122705603,,1,0.04435858224766164,0.011372658339413729,0.1636641013480368
149,149,1,Condition_Biased,Biased_Random,Random,Random,0.6992554097489736,0.002254318907801266,0.002254318907801266,,1,0.04074779186272043,0.009627680915097395,0.14231477042748814
150,150,1,Condition_Biased,Biased_Random,Random,Random,0.6202158022456693,0.0023518419083773923,0.0023518419083773923,0.00952380952380949,1,0.04034620099052598,0.012395292332377097,0.11250152247292655
