Class_ID,Class_Name,Gini_Mean,Gini_STD,PR_Mean,PR_STD,PR_Norm_Mean,PR_Norm_STD
1,Divergent,0.5933556346872949,0.06322690377948864,69.6314945527546,33.188792271110515,0.11212801055193977,0.05344410993737602
2,Convergent,0.5763587487755708,0.05684770283734943,76.68876836988119,33.6072843167021,0.123492380627828,0.054118010171823036
3,Random,0.6261902668946823,0.044739183990525205,49.394455711867614,26.552463205151987,0.07954018633150985,0.04275758970233814
