Class_ID,n_nodes,n_edges,density,mean_degree,largest_component,avg_clustering,global_efficiency,local_efficiency,transitivity,efficiency,modularity,betweenness_mean
1,513,6566,0.04999695419103314,25.598440545808966,443,0.654629921981935,0.32290131071293954,0.769594144046652,0.4435274682621579,0.32290131071293954,0.3547203497762915,0.002366373029224507
2,513,6566,0.04999695419103314,25.598440545808966,430,0.6296962390967796,0.30633147538983446,0.7477470765830357,0.4403746068461658,0.30633147538983446,0.3244843659205264,0.002241426315980209
3,513,6566,0.04999695419103314,25.598440545808966,416,0.6138386522106353,0.26962169992306423,0.7106737333270999,0.5149290744965778,0.26962169992306423,0.2518497829253405,0.002533147461500021
