Trial_Index,Class_ID,Class_Name,Gini,Participation_Ratio,Participation_Ratio_Norm
0,1,Divergent,0.5741776665246672,31.40238174805595,0.05056744242843148
1,1,Divergent,0.6470546765997718,75.51424360646422,0.12160103640332402
2,1,Divergent,0.6359846747554696,37.15032455340045,0.05982338897487995
3,1,Divergent,0.5475134533961012,78.5683478615226,0.12651907868200096
4,1,Divergent,0.5621338949804633,87.02687691718052,0.14013989841735994
5,1,Divergent,0.6396934385027424,10.714665953923141,0.017253890424997007
6,1,Divergent,0.5673896326274892,57.91517759401554,0.09326115554591874
7,1,Divergent,0.5340797804122188,120.63187878748582,0.19425423315215107
8,1,Divergent,0.558439346251629,57.35681860020378,0.09236202673140706
9,1,Divergent,0.5938629996754703,50.72263680699272,0.08167896426246815
10,1,Divergent,0.4946236605508634,142.25551584076462,0.22907490473553077
11,1,Divergent,0.7247709765839863,58.92175933448389,0.09488206011994185
12,1,Divergent,0.5583684149368133,105.05449770443373,0.1691698835820189
13,1,Divergent,0.5623891049363257,24.90926768101745,0.04011154215944839
14,1,Divergent,0.7898011250466563,25.228078353595606,0.04062492488501708
15,1,Divergent,0.5649909736360792,76.62923953025208,0.12339652098269256
16,1,Divergent,0.677496832915353,51.25711790810884,0.08253964236410441
17,1,Divergent,0.6315195663638635,76.16331511081499,0.1226462401140338
18,1,Divergent,0.6253152154356454,38.36195493926143,0.061774484604285716
19,1,Divergent,0.48953923822192813,131.76525770822516,0.21218237956235936
20,1,Divergent,0.5495226904560002,95.87634558626789,0.1543902505414942
21,1,Divergent,0.597569326039332,80.34773998337697,0.12938444441767627
22,1,Divergent,0.6582359946761953,18.540902601954144,0.029856525929072696
23,1,Divergent,0.5816291034213783,89.79555962780023,0.14459832468244804
24,1,Divergent,0.5784151499253045,22.95043794704513,0.036957226967866554
25,1,Divergent,0.6102577163245322,71.51961040019073,0.1151684547507097
26,1,Divergent,0.5033138701064681,102.87128325827685,0.1656542403514925
27,1,Divergent,0.5388110377788424,108.87771841482918,0.1753264386712225
28,1,Divergent,0.6435529927945232,66.04600588569653,0.10635427678856124
29,1,Divergent,0.5429494398366455,81.85938843443488,0.1318186609250159
30,1,Divergent,0.5534756035736315,111.74678779871405,0.17994651819438656
31,1,Divergent,0.6665137894411486,52.22069755824508,0.08409130041585358
32,1,Divergent,0.5622539987518469,63.49975385804958,0.10225403197753556
33,1,Divergent,0.6136814000932058,88.77033691457015,0.14294740243892134
34,1,Divergent,0.5881204284827337,44.63038453675683,0.07186857413326381
35,2,Convergent,0.6061853044541319,84.34769823603196,0.13582560102420604
36,2,Convergent,0.5232442010216385,103.04828847040895,0.16593927289920926
37,2,Convergent,0.5921296466107098,89.94368950252168,0.14483685910228933
38,2,Convergent,0.6121990210249673,41.960543744469994,0.06756931359818034
39,2,Convergent,0.5178948300929351,98.20861917589738,0.15814592459886856
40,2,Convergent,0.5802596137446492,86.49855323367662,0.13928913564199133
41,2,Convergent,0.5872881325870276,49.4099305881802,0.07956510561703736
42,2,Convergent,0.5545825468566925,58.146390378122994,0.09363347886976328
43,2,Convergent,0.5379837444011812,103.70363656140918,0.1669945838347974
44,2,Convergent,0.604359510766237,54.12883065544753,0.08716397851118765
45,2,Convergent,0.4802609457090763,113.74213198815741,0.18315963283117134
46,2,Convergent,0.5372819075547108,106.82595324163101,0.17202246898813367
47,2,Convergent,0.5010649331389978,119.63244561638577,0.19264483996197385
48,2,Convergent,0.5875571096476719,112.23303930158669,0.18072953188661303
49,2,Convergent,0.5571059450610343,85.86756718290401,0.138273055044934
50,2,Convergent,0.564520151754748,116.76238868798987,0.18802317018999978
51,2,Convergent,0.6314835664852101,78.72020688510737,0.12676361817247564
52,2,Convergent,0.5653958365534615,69.17300976880209,0.11138970977262816
53,2,Convergent,0.5760999526594541,49.667346306387365,0.0799796236817832
54,2,Convergent,0.5568090619581971,36.54943649735809,0.05885577535806455
55,2,Convergent,0.5772972725113812,35.062304585351654,0.05646103797963229
56,2,Convergent,0.496074288581563,122.76480173119158,0.197688891676637
57,2,Convergent,0.5808636017850146,69.94143098967591,0.11262710304295637
58,2,Convergent,0.6739653030212693,26.40158482180179,0.04251462934267599
59,2,Convergent,0.736958183487544,11.619644736879604,0.018711183151174884
60,2,Convergent,0.6234099541550491,12.445436385872101,0.02004096036372319
61,2,Convergent,0.5024819846845396,128.69072201902216,0.20723143642354616
62,2,Convergent,0.528040024712163,106.91398662629878,0.17216422967197872
63,2,Convergent,0.573091173630272,54.885739721111996,0.0883828336893913
64,2,Convergent,0.6094937154862168,26.033369908509567,0.041921690673928445
65,2,Convergent,0.6264001195701481,61.12522347789248,0.09843031155860303
