Class_ID,Class_Name,Mean_Signal_Corr,Mean_Noise_Corr,Mean_Abs_Signal_Corr,Mean_Abs_Noise_Corr,Signal_Noise_Coupling_r
1,Divergent,0.8555606073430622,0.15223119343165167,0.8555606073430622,0.19543183892380525,0.20262208300282442
2,Convergent,0.8507117603910481,0.16960973575926136,0.8507117603910481,0.21011794575979062,0.13385338121299467
3,Random,0.8113134330176113,0.15966779631049863,0.8113134330176113,0.2137699952802453,0.18009746073426194
