Trial_Index,Class_ID,Class_Name,Gini,Participation_Ratio,Participation_Ratio_Norm
0,1,Divergent,0.4935938341986905,59.39313399376242,0.16272091505140387
1,1,Divergent,0.7442720817995501,48.394227151243456,0.13258692370203687
2,1,Divergent,0.5596643801052477,42.25184533108734,0.11575848035914339
3,1,Divergent,0.5690584754046426,20.675510983901194,0.05664523557233204
4,1,Divergent,0.5112995249338781,29.963908803804244,0.0820929008323404
5,1,Divergent,0.48731827480053336,83.27834728373573,0.2281598555718787
6,1,Divergent,0.4960142987109044,60.44124027767119,0.16559243911690738
7,1,Divergent,0.4887030787164206,91.93929272499511,0.2518884732191647
8,1,Divergent,0.5149959500130734,67.15961014339013,0.183998931899699
9,1,Divergent,0.5631690768938549,54.261235153471745,0.1486609182286897
10,1,Divergent,0.6843630873828637,32.043779068030034,0.08779117552884941
11,1,Divergent,0.4252600865560525,61.80245409168919,0.1693217920320252
12,1,Divergent,0.5336888049450994,56.07278347692149,0.15362406432033285
13,1,Divergent,0.47145584703189414,79.91111593151881,0.21893456419594193
14,1,Divergent,0.4912872020948067,61.101793888385174,0.1674021750366717
15,1,Divergent,0.46379620160143564,82.4949847934816,0.22601365696844275
16,1,Divergent,0.5874661342210632,60.81192765705473,0.16660802097823213
17,1,Divergent,0.514279296811561,55.88627978872531,0.1531130953115762
18,1,Divergent,0.4679153617685332,94.12147123957047,0.2578670444919739
19,1,Divergent,0.45181298192023167,92.28815852806852,0.25284426993991377
20,1,Divergent,0.49350974406044856,69.74862225506284,0.19109211576729546
21,1,Divergent,0.5637495574018823,50.54937451164938,0.13849143701821748
22,1,Divergent,0.5871885469781566,25.775153260576243,0.07061685824815409
23,1,Divergent,0.5108935531747125,34.67481940261823,0.0949995052126527
24,1,Divergent,0.46449958844528494,41.49550584344439,0.1136863173792997
25,1,Divergent,0.44049700254443724,38.69406715915376,0.10601114290179113
26,1,Divergent,0.49018691729054864,66.22192069731115,0.18142991971866068
27,1,Divergent,0.5014038170994985,85.23675610717117,0.23352535919772924
28,1,Divergent,0.5816173914734459,70.25025575835743,0.1924664541324861
29,1,Divergent,0.6147934473069367,29.047514163040272,0.07958223058367198
30,1,Divergent,0.47864245391980687,52.07502449665304,0.14267129999083025
31,1,Divergent,0.606368670036677,31.866429633322664,0.08730528666663744
32,1,Divergent,0.47832357531791203,63.80007562538197,0.17479472774077254
33,1,Divergent,0.7616577008026062,33.07601885192262,0.09061922973129485
34,1,Divergent,0.5252178870996991,50.20766851512367,0.13755525620581827
35,1,Divergent,0.45139347624229553,84.3595834487299,0.2311221464348764
36,1,Divergent,0.4922957366787448,75.60135080696493,0.20712698851223268
37,1,Divergent,0.81733732107236,26.329407252016537,0.07213536233429188
38,1,Divergent,0.5517489867486187,56.5958283800563,0.15505706405494876
39,1,Divergent,0.5641119242442851,59.73724895276494,0.16366369576099984
40,1,Divergent,0.46622522057452565,47.867075503460235,0.13114267261221982
41,1,Divergent,0.6605800732406131,36.02920204322452,0.09871014258417678
42,1,Divergent,0.6222996399896941,20.03692962191631,0.05489569759429126
43,1,Divergent,0.4015081889765577,107.23350115427085,0.29379041412129003
44,1,Divergent,0.4748679195773087,86.00138108533599,0.23562022215160547
45,1,Divergent,0.48711321534013385,63.805723114378736,0.1748102003133664
46,1,Divergent,0.576026306090907,63.69011114516852,0.17449345519224252
47,1,Divergent,0.9310302123685956,7.024166601193702,0.019244292058064938
48,1,Divergent,0.5150791677811091,39.571609549619566,0.1084153686290947
49,1,Divergent,0.46575747380805455,91.10795940603374,0.24961084768776368
50,1,Divergent,0.4803653827389769,56.358235604939075,0.15440612494503855
51,1,Divergent,0.5716918591427094,60.01968963756162,0.1644375058563332
52,1,Divergent,0.6663976927682767,58.60657292731162,0.1605659532255113
53,1,Divergent,0.48775709095267894,78.21760494998571,0.21429480808215265
54,1,Divergent,0.5922789709319976,36.31218120432416,0.0994854279570525
55,2,Convergent,0.40579873495435237,84.68183416986643,0.23200502512292173
56,2,Convergent,0.5360028608823528,60.24294357934707,0.16504916049136184
57,2,Convergent,0.4865946077550851,73.2984468765574,0.20081766267549975
58,2,Convergent,0.5199455108508668,62.20002214349102,0.17041101957120827
59,2,Convergent,0.507399943811069,44.13104581675044,0.12090697484041216
60,2,Convergent,0.5810963227466295,46.056905320639075,0.12618330224832625
61,2,Convergent,0.6143973561349538,40.83221399354781,0.11186907943437756
62,2,Convergent,0.5637651720095955,35.9577029772764,0.0985142547322641
63,2,Convergent,0.5462784129998441,77.2745991701,0.21171123060301372
64,2,Convergent,0.5382989832305203,34.27217464657144,0.09389636889471628
65,2,Convergent,0.5603973319955724,63.87377404193751,0.1749966412107877
66,2,Convergent,0.47291528052292175,65.57231023402363,0.17965016502472228
67,2,Convergent,0.672320517595369,43.99167672730093,0.12052514171863268
68,2,Convergent,0.5691223337838052,20.04889955070323,0.054928491919734874
69,2,Convergent,0.5879397221228577,34.473263930109155,0.09444729843865522
70,2,Convergent,0.6203053527773852,30.01945447680951,0.08224508075838222
71,2,Convergent,0.4257517108784381,88.10450380992697,0.241382202218978
72,2,Convergent,0.521867325031415,32.95379934093631,0.09028438175598988
73,2,Convergent,0.6811133731718049,48.98279281442408,0.13419943236828516
74,2,Convergent,0.4878064782278506,93.30357262683252,0.25562622637488364
75,2,Convergent,0.4799917457859364,86.20325524986083,0.23617330205441323
76,2,Convergent,0.4922211638086018,61.43900290573597,0.16832603535818075
77,2,Convergent,0.7010169004487035,36.82764652044898,0.10089766169986022
78,2,Convergent,0.6971676653685412,27.3612654172082,0.07496237100604987
79,2,Convergent,0.49379744707811213,76.42293138861592,0.20937789421538608
80,2,Convergent,0.62472565043417,17.328187374277984,0.04747448595692599
81,2,Convergent,0.5548113229676797,38.10509653811704,0.10439752476196448
82,2,Convergent,0.566131715577574,60.13705191765903,0.16475904634975078
83,2,Convergent,0.6033692552785794,52.888249750317385,0.14489931438443118
84,2,Convergent,0.4763652400000429,83.46805973463188,0.22867961571132023
85,2,Convergent,0.49959479701409504,91.71567624449527,0.2512758253273843
86,2,Convergent,0.6101463992502294,38.87294497077596,0.10650121909801634
87,2,Convergent,0.6392001850165205,23.184795309395106,0.06351998714902769
88,2,Convergent,0.698367188776917,43.79284584131059,0.11998039956523449
89,2,Convergent,0.582352641074632,58.6075181513317,0.16056854288036082
90,2,Convergent,0.589054001025936,49.42039252430928,0.1353983356830391
91,2,Convergent,0.6220144476496254,34.45229687940531,0.09438985446412414
92,2,Convergent,0.7461882695354827,50.94742365434215,0.13958198261463603
93,2,Convergent,0.5534423035705369,52.4265165865467,0.14363429201793615
94,2,Convergent,0.41641047722162705,75.82056492147981,0.20772757512734197
95,2,Convergent,0.5868192961490521,30.725253390309735,0.08417877641180749
96,2,Convergent,0.581309287421671,43.74448537255767,0.11984790513029499
97,2,Convergent,0.5447351401349738,21.467391297289797,0.058814770677506296
98,2,Convergent,0.5739129925613065,20.1250221896524,0.05513704709493809
99,2,Convergent,0.538274874216782,59.60693265110303,0.16330666479754255
100,2,Convergent,0.5132232858908221,57.40647774438438,0.15727802121749146
101,2,Convergent,0.5114144935734339,83.97443745571088,0.23006695193345447
102,2,Convergent,0.6085615745925446,14.738253015587997,0.040378775385172594
103,2,Convergent,0.4542498424179855,94.8613359950782,0.25989407121939234
104,2,Convergent,0.6052043994300533,47.661068878465926,0.13057827089990665
105,2,Convergent,0.5361040195619955,72.08886472126468,0.197503738962369
106,2,Convergent,0.6579069386824845,21.495700725235608,0.05889233075407016
107,2,Convergent,0.5358629855325687,68.42162444650806,0.1874565053328988
108,2,Convergent,0.550836357685343,52.91569001654388,0.14497449319601063
109,2,Convergent,0.6005744296153537,38.860076747155105,0.1064659636908359
110,3,Random,0.8226300543308227,7.692588040827402,0.02107558367349973
111,3,Random,0.5209629876262434,65.07801960036903,0.1782959441106001
112,3,Random,0.47406167185605197,32.9395184910429,0.09024525613984355
113,3,Random,0.5800365515053554,50.666477668772465,0.138812267585678
114,3,Random,0.5413377068224612,26.96953461979199,0.07388913594463559
115,3,Random,0.5714662123327012,45.161564741104975,0.12373031435919171
116,3,Random,0.46286548770171065,68.1966790008544,0.18684021644069698
117,3,Random,0.5244667063526738,55.61288156875688,0.1523640590924846
118,3,Random,0.5267630398871355,79.0098748157576,0.2164654104541304
119,3,Random,0.5118637680521363,63.934355988536744,0.17516261914667602
120,3,Random,0.6308766860113431,21.37162602879103,0.05855240007887954
121,3,Random,0.4479372632225187,95.20606881133642,0.2608385446885929
122,3,Random,0.5278885467757028,74.98823394781382,0.20544721629538035
123,3,Random,0.5636942377444865,35.21020764598799,0.09646632231777533
124,3,Random,0.5595535186750933,55.012417134053955,0.15071895105220262
125,3,Random,0.7698058807835781,23.36081071712666,0.06400222114281277
126,3,Random,0.6548886047137712,52.98713212828913,0.14517022500901133
127,3,Random,0.6384194827833465,33.61936541616219,0.09210785045523888
128,3,Random,0.6001927967572855,57.62303973099111,0.15787134172874276
129,3,Random,0.6911627292706259,27.453759654733805,0.07521577987598303
130,3,Random,0.483443976350606,63.89558900411655,0.17505640823045632
131,3,Random,0.6408355598298865,38.08316713802144,0.10433744421375736
132,3,Random,0.658668267570168,19.585165635327698,0.05365798804199369
133,3,Random,0.668935622372927,39.87957998081366,0.10925912323510592
134,3,Random,0.5696182815147821,74.02160299903066,0.2027989123261114
135,3,Random,0.5930402230482592,51.142554708798365,0.14011658824328319
136,3,Random,0.5644647232040019,60.39112236990059,0.16545512978054958
137,3,Random,0.5101405994604269,79.94757573283074,0.21903445406254998
138,3,Random,0.5753946138478478,51.47481675004194,0.14102689520559436
139,3,Random,0.5438152404449568,72.9175596808395,0.19977413611188904
140,3,Random,0.6038423808126114,54.72690840498134,0.14993673535611327
141,3,Random,0.681572937968612,42.7032420858844,0.11699518379694356
142,3,Random,0.4822222504941338,63.3611639725512,0.17359223006178412
143,3,Random,0.6125948868659308,66.61402557056252,0.18250417964537677
144,3,Random,0.693522617075782,40.083341547030514,0.10981737410145347
145,3,Random,0.5251805819975857,52.39789266406725,0.14355587031251302
146,3,Random,0.6327822175931785,43.517347458292136,0.11922560947477298
147,3,Random,0.6149989212686859,39.08967567634263,0.1070950018529935
148,3,Random,0.38277672317135525,98.76560667723639,0.2705907032253052
149,3,Random,0.6703169354880036,42.6426493709047,0.11682917635864301
150,3,Random,0.47958259595847474,89.28082522045081,0.2446050006039748
151,3,Random,0.5010093882257314,51.51026306110855,0.14112400838659878
152,3,Random,0.5602036460128814,55.29862685752168,0.15150308728088133
153,3,Random,0.6044619007083036,29.797985492892327,0.08163831641888308
154,3,Random,0.42926913818986434,104.46647097094345,0.2862095095094341
155,3,Random,0.6098538164894762,34.74465180816606,0.09519082687168784
156,3,Random,0.5562109014144345,41.21424030571156,0.11291572686496319
157,3,Random,0.5654937719901718,62.16211951983564,0.17030717676667298
158,3,Random,0.5779557353070908,50.75519323573881,0.13905532393353098
159,3,Random,0.5469970841092888,36.60277754514374,0.10028158231546229
