Class_ID,Class_Name,Gini_Mean,Gini_STD,PR_Mean,PR_STD,PR_Norm_Mean,PR_Norm_STD
1,Divergent,0.5417716450468865,0.09966104276805304,59.41343842384323,21.600636208434505,0.16277654362696775,0.05917982522858768
2,Convergent,0.5611459051043582,0.0701402108201578,51.79525354729978,21.544301997710075,0.14190480423917748,0.05902548492523307
3,Random,0.579772413658718,0.09439109996578852,51.27567053665962,21.38519512453091,0.1404812891415332,0.05858957568364631
