repeat_idx,accuracy_mean
0,0.5944444444444444
1,0.638888888888889
2,0.6333333333333333
3,0.65
4,0.6166666666666667
5,0.6444444444444445
6,0.6222222222222222
7,0.6611111111111111
8,0.6333333333333333
9,0.6222222222222222
10,0.6222222222222222
11,0.6444444444444444
12,0.6388888888888888
13,0.6611111111111111
14,0.6333333333333334
15,0.6333333333333333
16,0.6388888888888888
17,0.6166666666666667
18,0.5833333333333334
19,0.6166666666666666
