rank,edge_idx,neuron_i_local,neuron_j_local,neuron_i_global,neuron_j_global,layer_i,layer_j,layer_pair,strength_decile,corr_mean,edge_importance,edge_importance_raw
74,66084,338,344,338,344,DepthHigh,DepthHigh,DepthHigh--DepthHigh,8,0.2078678267021817,4.7523193549159575e-05,0.0009361466348951655
75,33642,108,217,108,217,DepthLow,DepthLow,DepthLow--DepthLow,7,0.18894139675485455,4.728432376301916e-05,0.0009314412030886484
76,57351,229,331,229,331,DepthMid,DepthMid,DepthMid--DepthMid,10,0.5815366265222068,4.724588062790955e-05,0.0009306839220879419
77,65382,318,352,318,352,DepthHigh,DepthMid,DepthHigh--DepthMid,8,0.20761960618009373,4.706246901926692e-05,0.0009270709460354403
78,65527,322,323,322,323,DepthLow,DepthLow,DepthLow--DepthLow,10,0.767274090684247,4.666044642400827e-05,0.0009191516108309598
79,66058,337,344,337,344,DepthHigh,DepthHigh,DepthHigh--DepthHigh,7,0.17895323145330155,4.661434712381124e-05,0.0009182435130890471
80,12590,36,153,36,153,DepthMid,DepthHigh,DepthHigh--DepthMid,9,0.25613185972465613,4.658430089264845e-05,0.0009176516404455297
81,33341,107,172,107,172,DepthLow,DepthLow,DepthLow--DepthLow,10,0.5663756363366669,4.616532625758112e-05,0.0009093983715586444
82,62862,280,283,280,283,DepthLow,DepthLow,DepthLow--DepthLow,10,0.7454260592621466,4.6149985663113074e-05,0.0009090961813055062
83,36523,119,348,119,348,DepthLow,DepthMid,DepthLow--DepthMid,9,0.2603409990899918,4.608564619365242e-05,0.000907828775364779
84,65155,314,315,314,315,DepthMid,DepthMid,DepthMid--DepthMid,10,0.6303936490056583,4.6050950464614146e-05,0.0009071453135104991
85,25663,78,353,78,353,DepthMid,DepthHigh,DepthHigh--DepthMid,10,0.28357644601566195,4.588896142915342e-05,0.0009039543349774674
86,66031,336,344,336,344,DepthHigh,DepthHigh,DepthHigh--DepthHigh,5,0.1406559952375523,4.5836916166333715e-05,0.0009029291093136976
87,42782,147,153,147,153,DepthLow,DepthHigh,DepthHigh--DepthLow,8,0.2231976880949902,4.576445246995427e-05,0.0009015016664073722
88,53343,202,319,202,319,DepthHigh,DepthHigh,DepthHigh--DepthHigh,3,0.11228298061826837,4.561874253164962e-05,0.0008986313654400439
89,42742,146,330,146,330,DepthLow,DepthMid,DepthLow--DepthMid,6,0.16251267965946245,4.559585254316494e-05,0.0008981804617003667
90,33332,107,163,107,163,DepthLow,DepthLow,DepthLow--DepthLow,10,0.5290774713948287,4.5232249732829085e-05,0.0008910179475275296
91,18846,56,59,56,59,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.7804474274401387,4.5208134421297706e-05,0.0008905429064780218
92,62863,280,284,280,284,DepthLow,DepthLow,DepthLow--DepthLow,10,0.7677341401433574,4.49036543958909e-05,0.0008845450361774387
93,46137,163,172,163,172,DepthLow,DepthLow,DepthLow--DepthLow,10,0.5380362623264889,4.486776412397988e-05,0.0008838380433437137
94,33287,107,118,107,118,DepthLow,DepthLow,DepthLow--DepthLow,10,0.34587140932806554,4.417602505351601e-05,0.0008702116610516568
95,34611,112,172,112,172,DepthLow,DepthLow,DepthLow--DepthLow,10,0.6260267132377516,4.4065139323704624e-05,0.0008680273528209096
96,51205,190,191,190,191,DepthMid,DepthMid,DepthMid--DepthMid,10,0.6613209386377522,4.3850062376301276e-05,0.0008637906097588742
97,28205,88,90,88,90,DepthLow,DepthLow,DepthLow--DepthLow,10,0.7024729866220544,4.382012935517102e-05,0.000863200967209403
98,28480,89,90,89,90,DepthLow,DepthLow,DepthLow--DepthLow,10,0.6709933276683233,4.349058032195687e-05,0.0008567092692523359
99,30318,95,299,95,299,DepthLow,DepthHigh,DepthHigh--DepthLow,3,0.11805860539459237,4.3306150713957036e-05,0.0008530762399037194
100,13077,37,313,37,313,DepthMid,DepthHigh,DepthHigh--DepthMid,10,0.282356247760914,4.329765093244224e-05,0.0008529088049889301
101,32781,105,127,105,127,DepthLow,DepthLow,DepthLow--DepthLow,10,0.2819501187438048,4.323846246585506e-05,0.0008517428672713212
102,23686,72,107,72,107,DepthMid,DepthLow,DepthLow--DepthMid,8,0.2270684209264857,4.314766303766886e-05,0.0008499542337052923
103,50856,188,191,188,191,DepthMid,DepthMid,DepthMid--DepthMid,10,0.7367727440960765,4.310463803790678e-05,0.0008491066957825311
104,29851,94,101,94,101,DepthLow,DepthLow,DepthLow--DepthLow,7,0.18639241108749918,4.2959234971312054e-05,0.0008462424397986548
105,17587,51,350,51,350,DepthHigh,DepthMid,DepthHigh--DepthMid,7,0.19944292755565765,4.291810703378179e-05,0.0008454322715956424
106,59592,247,313,247,313,DepthLow,DepthHigh,DepthHigh--DepthLow,10,0.2717545640490321,4.284799924422263e-05,0.0008440512370654638
107,15857,46,195,46,195,DepthHigh,DepthMid,DepthHigh--DepthMid,7,0.1867182390869404,4.27620193747748e-05,0.0008423575426934926
108,55728,218,248,218,248,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.30513907575975185,4.2681299443828e-05,0.0008407674624383295
109,18535,55,56,55,56,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.6139147252824003,4.2677389564982335e-05,0.0008406904427843276
110,7907,22,153,22,153,DepthMid,DepthHigh,DepthHigh--DepthMid,10,0.3396423536603637,4.263979864393684e-05,0.0008399499493197428
111,38740,129,170,129,170,DepthLow,DepthLow,DepthLow--DepthLow,4,0.12648030930164128,4.257953030193497e-05,0.0008387627394261694
112,25754,79,159,79,159,DepthMid,DepthHigh,DepthHigh--DepthMid,6,0.16900440362520483,4.254795494846353e-05,0.0008381407450126977
113,17274,50,350,50,350,DepthHigh,DepthMid,DepthHigh--DepthMid,7,0.19533388498534995,4.2474588447532204e-05,0.00083669551800181
114,33597,108,172,108,172,DepthLow,DepthLow,DepthLow--DepthLow,10,0.673768441071224,4.244031294885888e-05,0.0008360203341527027
115,36762,120,343,120,343,DepthLow,DepthHigh,DepthHigh--DepthLow,4,0.13431581299561443,4.2335997405178665e-05,0.0008339654502551703
116,57948,234,268,234,268,DepthLow,DepthLow,DepthLow--DepthLow,8,0.22526459904326124,4.23004042496908e-05,0.0008332643102381216
117,13129,38,39,38,39,DepthMid,DepthMid,DepthMid--DepthMid,10,0.8462290384690424,4.227654656745571e-05,0.0008327943441589758
118,34558,112,119,112,119,DepthLow,DepthLow,DepthLow--DepthLow,10,0.6851820082682654,4.2187402803844276e-05,0.0008310383250850386
119,40427,136,240,136,240,DepthLow,DepthHigh,DepthHigh--DepthLow,9,0.2691874229105494,4.216627808893366e-05,0.0008306221949957121
120,34787,112,348,112,348,DepthLow,DepthMid,DepthLow--DepthMid,10,0.3072871808491545,4.192366292090066e-05,0.0008258429839165225
121,36338,119,163,119,163,DepthLow,DepthLow,DepthLow--DepthLow,10,0.5807207648711902,4.1909510936487876e-05,0.00082556420777385
122,10152,29,32,29,32,DepthMid,DepthMid,DepthMid--DepthMid,10,0.2896925680655268,4.1773591220254206e-05,0.0008228867617634838
123,56736,225,262,225,262,DepthHigh,DepthMid,DepthHigh--DepthMid,6,0.1703467254134619,4.163521899936449e-05,0.0008201610045221301
124,65082,312,343,312,343,DepthMid,DepthHigh,DepthHigh--DepthMid,6,0.16350564017539823,4.1580453858346825e-05,0.0008190822007077312
125,33588,108,163,108,163,DepthLow,DepthLow,DepthLow--DepthLow,10,0.6006308072269717,4.1553461770748084e-05,0.0008185504908185753
126,16908,49,298,49,298,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.31110981504882157,4.1363734304486686e-05,0.0008148131003819654
127,13215,38,125,38,125,DepthMid,DepthLow,DepthLow--DepthMid,7,0.18892538159898115,4.135440135584533e-05,0.0008146292531315651
128,7748,21,336,21,336,DepthMid,DepthHigh,DepthHigh--DepthMid,9,0.24377218235727735,4.135103161396959e-05,0.0008145628734907655
129,49039,178,179,178,179,DepthLow,DepthLow,DepthLow--DepthLow,10,0.8446234900913285,4.121866984980487e-05,0.0008119555146232808
130,17695,52,146,52,146,DepthHigh,DepthLow,DepthHigh--DepthLow,8,0.22470832877691188,4.101683753213677e-05,0.0008079796739676518
131,58680,240,241,240,241,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.7808950145785838,4.1002716062799175e-05,0.0008077014989332552
132,8090,22,336,22,336,DepthMid,DepthHigh,DepthHigh--DepthMid,9,0.23204865951914272,4.097609064737683e-05,0.0008071770120208904
133,42740,146,328,146,328,DepthLow,DepthLow,DepthLow--DepthLow,6,0.17640108594221549,4.097159332076601e-05,0.0008070884203910289
134,48475,175,176,175,176,DepthMid,DepthMid,DepthMid--DepthMid,10,0.8552167413704501,4.091134463798919e-05,0.0008059015977592535
135,58767,240,328,240,328,DepthHigh,DepthLow,DepthHigh--DepthLow,10,0.3052313351683282,4.0902863240897576e-05,0.0008057345249942822
136,52234,196,197,196,197,DepthMid,DepthMid,DepthMid--DepthMid,10,0.785226202397027,4.085968064967087e-05,0.0008048838827195556
137,38998,130,194,130,194,DepthLow,DepthMid,DepthLow--DepthMid,8,0.20360270203936048,4.0830991673001834e-05,0.0008043187462680348
138,66052,337,338,337,338,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.9508058738921298,4.07912701903597e-05,0.0008035362834423828
139,32761,105,107,105,107,DepthLow,DepthLow,DepthLow--DepthLow,10,0.39408719979587337,4.0686512322014534e-05,0.0008014726863099917
140,33544,108,119,108,119,DepthLow,DepthLow,DepthLow--DepthLow,10,0.6264475886347951,4.068402191458813e-05,0.0008014236284425035
141,42559,146,147,146,147,DepthLow,DepthLow,DepthLow--DepthLow,10,0.8598881728248519,4.0646922554472665e-05,0.0008006928181047486
142,28481,89,91,89,91,DepthLow,DepthLow,DepthLow--DepthLow,10,0.7808096737972765,4.0582804668817335e-05,0.0007994297770839312
143,48389,174,279,174,279,DepthMid,DepthHigh,DepthHigh--DepthMid,7,0.1883715615736692,4.031179484559984e-05,0.0007940912273131515
144,17818,52,269,52,269,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.2918734239460063,4.018196540546402e-05,0.0007915337520170574
145,7763,21,351,21,351,DepthMid,DepthMid,DepthMid--DepthMid,9,0.23286960234984033,4.0167577483827654e-05,0.000791250328210341
146,41504,141,192,141,192,DepthLow,DepthMid,DepthLow--DepthMid,2,0.0837782678811226,4.010095604395958e-05,0.0007899379703470201
147,19766,59,61,59,61,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.6992549268779898,4.00249543807517e-05,0.000788440833981702
148,42957,147,328,147,328,DepthLow,DepthLow,DepthLow--DepthLow,8,0.20717386380308234,3.99565553064837e-05,0.000787093458975439
149,9264,26,152,26,152,DepthHigh,DepthLow,DepthHigh--DepthLow,8,0.21746747416070306,3.992941808574239e-05,0.0007865588901474602
150,41507,141,195,141,195,DepthLow,DepthMid,DepthLow--DepthMid,4,0.12284088821581395,3.992330825437144e-05,0.0007864385342191119
151,60566,256,279,256,279,DepthLow,DepthHigh,DepthHigh--DepthLow,5,0.15847904728479284,3.991391511982194e-05,0.0007862535013826604
152,11816,34,36,34,36,DepthMid,DepthMid,DepthMid--DepthMid,10,0.6510583879254344,3.985746884303799e-05,0.0007851415813260043
153,56732,225,258,225,258,DepthHigh,DepthMid,DepthHigh--DepthMid,7,0.19355468008047041,3.977543419557601e-05,0.0007835256028230676
154,24040,73,170,73,170,DepthMid,DepthLow,DepthLow--DepthMid,7,0.19210188535208986,3.9756731154715104e-05,0.0007831571766408892
155,51209,190,195,190,195,DepthMid,DepthMid,DepthMid--DepthMid,10,0.5981929333851568,3.966815779691688e-05,0.0007814123938379742
156,40546,136,359,136,359,DepthLow,DepthHigh,DepthHigh--DepthLow,3,0.11698415280973404,3.966604191778897e-05,0.0007813707137029179
157,24815,76,78,76,78,DepthMid,DepthMid,DepthMid--DepthMid,10,0.7333006828049504,3.96603754386237e-05,0.0007812590912506771
158,55961,219,336,219,336,DepthMid,DepthHigh,DepthHigh--DepthMid,8,0.22075462804918816,3.9625940108205625e-05,0.0007805807589189276
159,31767,101,155,101,155,DepthLow,DepthMid,DepthLow--DepthMid,5,0.1423360354047047,3.957366246296121e-05,0.0007795509556161429
160,12591,36,154,36,154,DepthMid,DepthHigh,DepthHigh--DepthMid,9,0.25846145321001274,3.957187155132118e-05,0.0007795156769284117
161,33571,108,146,108,146,DepthLow,DepthLow,DepthLow--DepthLow,3,0.10070209190637076,3.94995574850813e-05,0.0007780911815460461
162,59644,248,249,248,249,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.8221250212664412,3.945690334110937e-05,0.0007772509490119603
163,20552,61,240,61,240,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.32092326295333196,3.9437808710198595e-05,0.000776874809002489
164,60673,257,279,257,279,DepthLow,DepthHigh,DepthHigh--DepthLow,5,0.15836799512294195,3.9400453403695863e-05,0.0007761389568455452
165,38700,129,130,129,130,DepthLow,DepthLow,DepthLow--DepthLow,10,0.7845031673968798,3.9312249325371586e-05,0.000774401448379876
166,45642,160,283,160,283,DepthLow,DepthLow,DepthLow--DepthLow,10,0.7019591735938648,3.925158956990473e-05,0.0007732065281375079
167,58884,241,322,241,322,DepthHigh,DepthLow,DepthHigh--DepthLow,9,0.25104596915607036,3.922048034422493e-05,0.0007725937158502988
168,49058,178,198,178,198,DepthLow,DepthLow,DepthLow--DepthLow,5,0.15118674538302712,3.91893606903196e-05,0.0007719806981402739
169,45746,161,184,161,184,DepthHigh,DepthLow,DepthHigh--DepthLow,5,0.15388532915822312,3.910172811840437e-05,0.0007702544476259691
170,63729,291,292,291,292,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.5996774440815528,3.90243839858023e-05,0.0007687308663163624
171,25625,78,315,78,315,DepthMid,DepthMid,DepthMid--DepthMid,5,0.1413898154372037,3.900769590952944e-05,0.0007684021323808042
172,12422,35,313,35,313,DepthMid,DepthHigh,DepthHigh--DepthMid,10,0.2974181043930771,3.8954430665681516e-05,0.0007673528746381922
173,42652,146,240,146,240,DepthLow,DepthHigh,DepthHigh--DepthLow,9,0.2595855783213196,3.890758207466207e-05,0.0007664300168174721
174,40333,136,146,136,146,DepthLow,DepthLow,DepthLow--DepthLow,9,0.2442426870886504,3.888969686490357e-05,0.0007660777008706809
175,27531,85,247,85,247,DepthHigh,DepthLow,DepthHigh--DepthLow,10,0.32810872638154653,3.884178304650078e-05,0.0007651338594216345
176,24802,75,353,75,353,DepthMid,DepthHigh,DepthHigh--DepthMid,8,0.20778635310462798,3.8783488051558576e-05,0.0007639855219621597
177,61075,261,263,261,263,DepthMid,DepthMid,DepthMid--DepthMid,10,0.7327026808655711,3.875737486061521e-05,0.0007634711252223295
178,61951,269,351,269,351,DepthHigh,DepthMid,DepthHigh--DepthMid,9,0.23768697664695218,3.870722103332206e-05,0.0007624831584393517
179,19129,56,342,56,342,DepthHigh,DepthMid,DepthHigh--DepthMid,8,0.20367070259207126,3.870108704134882e-05,0.0007623623265777832
180,33537,108,112,108,112,DepthLow,DepthLow,DepthLow--DepthLow,10,0.6569128527453564,3.855604418785964e-05,0.0007595051663351949
181,42730,146,318,146,318,DepthLow,DepthHigh,DepthHigh--DepthLow,8,0.22172317523529708,3.849942276077361e-05,0.0007583897960397472
182,42783,147,154,147,154,DepthLow,DepthHigh,DepthHigh--DepthLow,6,0.16391706810993162,3.8462627095993e-05,0.0007576649681148842
183,26246,81,84,81,84,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.6081884912888791,3.8424471377398937e-05,0.0007569133488549771
184,39140,130,336,130,336,DepthLow,DepthHigh,DepthHigh--DepthLow,5,0.143124696376018,3.835561541429501e-05,0.0007555569737181605
185,38228,127,129,127,129,DepthLow,DepthLow,DepthLow--DepthLow,10,0.7206683966582175,3.826590086483568e-05,0.0007537897108869996
186,29845,94,95,94,95,DepthLow,DepthLow,DepthLow--DepthLow,5,0.1428748193364286,3.8252538617618306e-05,0.0007535264915653807
187,6963,19,238,19,238,DepthMid,DepthMid,DepthMid--DepthMid,4,0.12904105177904918,3.8229651280904366e-05,0.0007530756400622235
188,7434,21,22,21,22,DepthMid,DepthMid,DepthMid--DepthMid,10,0.7306490396565897,3.8143638105084346e-05,0.0007513812895969656
189,45643,160,284,160,284,DepthLow,DepthLow,DepthLow--DepthLow,10,0.7107146926866638,3.814336294313611e-05,0.0007513758692555984
190,33589,108,164,108,164,DepthLow,DepthLow,DepthLow--DepthLow,10,0.535111090176902,3.8124963913521405e-05,0.0007510134317093649
191,24527,75,78,75,78,DepthMid,DepthMid,DepthMid--DepthMid,10,0.743203640781401,3.8062975360948985e-05,0.0007497923358494524
192,33386,107,217,107,217,DepthLow,DepthLow,DepthLow--DepthLow,4,0.13712366333833256,3.805571894452148e-05,0.0007496493936498087
193,17686,52,137,52,137,DepthHigh,DepthLow,DepthHigh--DepthLow,7,0.1970808108336655,3.803506707085011e-05,0.0007492425779331476
194,19133,56,346,56,346,DepthHigh,DepthMid,DepthHigh--DepthMid,7,0.19062352889739673,3.801426066358987e-05,0.0007488327181007946
195,65001,311,314,311,314,DepthMid,DepthMid,DepthMid--DepthMid,10,0.6035809923332007,3.798747970119557e-05,0.0007483051671103769
196,7761,21,349,21,349,DepthMid,DepthMid,DepthMid--DepthMid,9,0.2434670379353366,3.7897073175648734e-05,0.000746524273227989
197,19436,57,342,57,342,DepthHigh,DepthMid,DepthHigh--DepthMid,8,0.21337424317884093,3.7867695114659844e-05,0.000745945562689396
