Class_ID,Class_Name,Signal_Corr,Noise_Corr,Abs_Signal_Corr,Abs_Noise_Corr
1,Divergent,0.9667374350585023,0.8915784053076431,0.9667374350585023,0.8915784053076431
1,Divergent,0.9398434555799837,0.8773625635053073,0.9398434555799837,0.8773625635053073
1,Divergent,0.9453980433628111,0.10727281240463371,0.9453980433628111,0.10727281240463371
1,Divergent,0.9445284088484953,0.13543880181295165,0.9445284088484953,0.13543880181295165
1,Divergent,0.9250975171447351,-0.11364024663617774,0.9250975171447351,0.11364024663617774
1,Divergent,0.9327502382718618,-0.08597462023198274,0.9327502382718618,0.08597462023198274
1,Divergent,0.9414958684580867,-0.16892515000928285,0.9414958684580867,0.16892515000928285
1,Divergent,0.944219929990499,-0.17265267753870892,0.944219929990499,0.17265267753870892
1,Divergent,0.9320719877649604,-0.1258928767746194,0.9320719877649604,0.1258928767746194
1,Divergent,0.9577231321289662,0.08155140672275901,0.9577231321289662,0.08155140672275901
1,Divergent,0.9559757827307177,0.07422567866278536,0.9559757827307177,0.07422567866278536
1,Divergent,0.9103890558120336,0.3666727338111886,0.9103890558120336,0.3666727338111886
1,Divergent,0.8948971190318825,0.40656188963868906,0.8948971190318825,0.40656188963868906
1,Divergent,0.9349113228387834,0.48116970350358473,0.9349113228387834,0.48116970350358473
1,Divergent,0.9224015119871707,0.4941442510475253,0.9224015119871707,0.4941442510475253
1,Divergent,0.9161114025931204,0.1636959017840295,0.9161114025931204,0.1636959017840295
1,Divergent,0.9344637882064297,0.4937805782208848,0.9344637882064297,0.4937805782208848
1,Divergent,0.9555037643003784,0.44388353037230405,0.9555037643003784,0.44388353037230405
1,Divergent,0.8933341381341217,-0.0604889071324785,0.8933341381341217,0.0604889071324785
1,Divergent,0.8602904499506623,-0.0065682864995735375,0.8602904499506623,0.0065682864995735375
1,Divergent,0.7967729424961285,0.2069118570927602,0.7967729424961285,0.2069118570927602
1,Divergent,0.8091452860578613,0.20439056495232674,0.8091452860578613,0.20439056495232674
1,Divergent,0.8544628200377051,-0.2334512617215876,0.8544628200377051,0.2334512617215876
1,Divergent,0.89461838489963,0.2068201360701532,0.89461838489963,0.2068201360701532
1,Divergent,0.7716029523330389,-0.040173523251321064,0.7716029523330389,0.040173523251321064
1,Divergent,0.9353830457780664,-0.08974337448423364,0.9353830457780664,0.08974337448423364
1,Divergent,0.8914961001854373,0.17412647811528187,0.8914961001854373,0.17412647811528187
1,Divergent,0.912834804767561,0.2530319524619518,0.912834804767561,0.2530319524619518
1,Divergent,0.896963742766474,0.17665999054494183,0.896963742766474,0.17665999054494183
1,Divergent,0.9267095500828691,0.3939629348321092,0.9267095500828691,0.3939629348321092
1,Divergent,0.9065264878287832,0.40530034025777284,0.9065264878287832,0.40530034025777284
1,Divergent,0.8428192723813753,0.024256766459011276,0.8428192723813753,0.024256766459011276
1,Divergent,0.8860381417234509,-0.12436283608705563,0.8860381417234509,0.12436283608705563
1,Divergent,0.8720186354627989,0.10791704030194454,0.8720186354627989,0.10791704030194454
1,Divergent,0.8486084079152553,-0.12320401466899901,0.8486084079152553,0.12320401466899901
1,Divergent,0.8580611956957261,0.1555664282790719,0.8580611956957261,0.1555664282790719
1,Divergent,0.8622685031524971,-0.08563369266540267,0.8622685031524971,0.08563369266540267
1,Divergent,0.8710975730815117,0.13393066344555385,0.8710975730815117,0.13393066344555385
1,Divergent,0.8843312600587273,0.14056539822339378,0.8843312600587273,0.14056539822339378
1,Divergent,0.8990920274042516,0.10995944914845295,0.8990920274042516,0.10995944914845295
1,Divergent,0.9048977721603959,0.2272969865668006,0.9048977721603959,0.2272969865668006
1,Divergent,0.8557768166165717,-0.0586702742481294,0.8557768166165717,0.0586702742481294
1,Divergent,0.9114968367571967,0.05572846693717972,0.9114968367571967,0.05572846693717972
1,Divergent,0.8949815048190594,0.2027697383131905,0.8949815048190594,0.2027697383131905
1,Divergent,0.8899178601521746,0.24729670458153735,0.8899178601521746,0.24729670458153735
1,Divergent,0.956400086522134,0.2011183967786911,0.956400086522134,0.2011183967786911
1,Divergent,0.9626570670305256,0.2746639958834676,0.9626570670305256,0.2746639958834676
1,Divergent,0.9424045336466581,0.5311833537264938,0.9424045336466581,0.5311833537264938
1,Divergent,0.8942696920673545,0.24507431017124479,0.8942696920673545,0.24507431017124479
1,Divergent,0.9453155967167655,0.28511496700880307,0.9453155967167655,0.28511496700880307
1,Divergent,0.9395952789976932,0.35970673226462746,0.9395952789976932,0.35970673226462746
1,Divergent,0.9038348426716158,0.3535301378050953,0.9038348426716158,0.3535301378050953
1,Divergent,0.9034905968920911,0.16996557554237834,0.9034905968920911,0.16996557554237834
1,Divergent,0.9079769762640639,0.12642622159602393,0.9079769762640639,0.12642622159602393
1,Divergent,0.918743577074296,0.30870543597547456,0.918743577074296,0.30870543597547456
1,Divergent,0.951405723821761,0.09923785812158874,0.951405723821761,0.09923785812158874
1,Divergent,0.9471683745309069,0.1023704689683152,0.9471683745309069,0.1023704689683152
1,Divergent,0.9534574501539383,0.15588844041604447,0.9534574501539383,0.15588844041604447
1,Divergent,0.9685886818641075,0.1859009946236953,0.9685886818641075,0.1859009946236953
1,Divergent,0.9691348325489135,0.21814711960816197,0.9691348325489135,0.21814711960816197
1,Divergent,0.8995495885557206,0.27197115140434974,0.8995495885557206,0.27197115140434974
1,Divergent,0.9187591484639087,0.16402012519598408,0.9187591484639087,0.16402012519598408
1,Divergent,0.8728443393573893,0.1186123620292148,0.8728443393573893,0.1186123620292148
